time,hvac_oveZonSupWes_TZonHeaSet_u,hvac_oveZonSupWes_TZonCooSet_u,hvac_reaZonWes_TZon_y,hvac_oveZonSupCor_TZonHeaSet_u,hvac_oveZonSupCor_TZonCooSet_u,hvac_reaZonCor_TZon_y,hvac_oveZonSupEas_TZonHeaSet_u,hvac_oveZonSupEas_TZonCooSet_u,hvac_reaZonEas_TZon_y,hvac_oveZonSupNor_TZonHeaSet_u,hvac_oveZonSupNor_TZonCooSet_u,hvac_reaZonNor_TZon_y,hvac_oveZonSupSou_TZonHeaSet_u,hvac_oveZonSupSou_TZonCooSet_u,hvac_reaZonSou_TZon_y
1970-01-27 14:12:30,293.15,297.15,293.2448006145165,293.15,297.15,293.3280082248121,293.15,297.15,293.2212919198834,293.15,297.15,293.2533426630676,293.15,297.15,294.82134031480825
1970-01-27 14:13:00,293.15,297.15,293.2463515637804,293.15,297.15,293.32374931214974,293.15,297.15,293.21935466856434,293.15,297.15,293.2499053220864,293.15,297.15,294.8217928359843
1970-01-27 14:13:30,293.15,297.15,293.2434273291178,293.15,297.15,293.31508434919687,293.15,297.15,293.2115209298816,293.15,297.15,293.24442350535196,293.15,297.15,294.8188589931623
1970-01-27 14:14:00,293.15,297.15,293.2365658483094,293.15,297.15,293.30264163718545,293.15,297.15,293.19874238579035,293.15,297.15,293.2371635487894,293.15,297.15,294.8129565121685
1970-01-27 14:14:30,293.15,297.15,293.2264451477424,293.15,297.15,293.2870424335668,293.15,297.15,293.18206547122116,293.15,297.15,293.2284641306579,293.15,297.15,294.8045264162576
1970-01-27 14:15:00,293.15,297.15,293.21378521865336,293.15,297.15,293.26887547048,293.15,297.15,293.16252837041446,293.15,297.15,293.2186856621977,293.15,297.15,294.7939978662544
1970-01-27 14:15:30,293.15,297.15,293.1992867348298,293.15,297.15,293.24895041863556,293.15,297.15,293.1411219230862,293.15,297.15,293.20817861303914,293.15,297.15,294.78182416770716
1970-01-27 14:16:00,293.15,297.15,293.1836922069883,293.15,297.15,293.22939786831125,293.15,297.15,293.1190691986333,293.15,297.15,293.19731567343774,293.15,297.15,294.76890080541784
1970-01-27 14:16:30,293.15,297.15,293.1681077834329,293.15,297.15,293.21343244961065,293.15,297.15,293.0984606856972,293.15,297.15,293.186657583318,293.15,297.15,294.75696504111323
1970-01-27 14:17:00,293.15,297.15,293.15421641321444,293.15,297.15,293.2035934731921,293.15,297.15,293.0820702056294,293.15,297.15,293.1770406873293,293.15,297.15,294.7480075914038
1970-01-27 14:17:30,293.15,297.15,293.14389625475064,293.15,297.15,293.2011174080971,293.15,297.15,293.07235427551484,293.15,297.15,293.1694035269728,293.15,297.15,294.7434781005238
1970-01-27 14:18:00,293.15,297.15,293.1386249337286,293.15,297.15,293.2061097340346,293.15,297.15,293.07070980436265,293.15,297.15,293.16448898426677,293.15,297.15,294.7440234105414
1970-01-27 14:18:30,293.15,297.15,293.13914756913874,293.15,297.15,293.2179027848949,293.15,297.15,293.07733156437627,293.15,297.15,293.16266004958175,293.15,297.15,294.7496062965672
1970-01-27 14:19:00,293.15,297.15,293.1454311490997,293.15,297.15,293.2353601365977,293.15,297.15,293.09142089987887,293.15,297.15,293.1638876991969,293.15,297.15,294.7596987710618
1970-01-27 14:19:30,293.15,297.15,293.1568063100055,293.15,297.15,293.25680358871404,293.15,297.15,293.11148703975016,293.15,297.15,293.16782751739765,293.15,297.15,294.77340680271203
1970-01-27 14:20:00,293.15,297.15,293.1720968258303,293.15,297.15,293.2795911466996,293.15,297.15,293.13540591298505,293.15,297.15,293.17388191168965,293.15,297.15,294.78931470260454
1970-01-27 14:20:30,293.15,297.15,293.189592080404,293.15,297.15,293.30079163979343,293.15,297.15,293.1603582309772,293.15,297.15,293.1811729545644,293.15,297.15,294.805530310483
1970-01-27 14:21:00,293.15,297.15,293.2071796397403,293.15,297.15,293.3181693870066,293.15,297.15,293.18329980819647,293.15,297.15,293.1886038759878,293.15,297.15,294.8202131548967
1970-01-27 14:21:30,293.15,297.15,293.22277461072736,293.15,297.15,293.3304625880516,293.15,297.15,293.2016929657901,293.15,297.15,293.19508336243354,293.15,297.15,294.8320175212679
1970-01-27 14:22:00,293.15,297.15,293.2347568549338,293.15,297.15,293.33721357855194,293.15,297.15,293.213937647786,293.15,297.15,293.19975995179595,293.15,297.15,294.84020168276214
1970-01-27 14:22:30,293.15,297.15,293.2421738767377,293.15,297.15,293.3385070448199,293.15,297.15,293.2193977256263,293.15,297.15,293.2021338935968,293.15,297.15,294.84452805115666
1970-01-27 14:23:00,293.15,297.15,293.24471701921357,293.15,297.15,293.3347477539905,293.15,297.15,293.2182055182653,293.15,297.15,293.20204704233305,293.15,297.15,294.8451060560394
1970-01-27 14:23:30,293.15,297.15,293.2425730806556,293.15,297.15,293.32650155493644,293.15,297.15,293.21100546468506,293.15,297.15,293.199604456708,293.15,297.15,294.8422488601404
1970-01-27 14:24:00,293.15,297.15,293.2362442296364,293.15,297.15,293.3143928777165,293.15,297.15,293.1987233494257,293.15,297.15,293.19507805591996,293.15,297.15,294.83636689061467
1970-01-27 14:24:30,293.15,297.15,293.22640116672903,293.15,297.15,293.29904711353015,293.15,297.15,293.18240343226387,293.15,297.15,293.1888279330862,293.15,297.15,294.82790281682037
1970-01-27 14:25:00,293.15,297.15,293.2137710960601,293.15,297.15,293.2810592286282,293.15,297.15,293.1630928890095,293.15,297.15,293.18124236374376,293.15,297.15,294.8172909219462
1970-01-27 14:25:30,293.15,297.15,293.1990786183187,293.15,297.15,293.2611965375487,293.15,297.15,293.1417926828361,293.15,297.15,293.17270265998275,293.15,297.15,294.80497940973316
1970-01-27 14:26:00,293.15,297.15,293.18308403649945,293.15,297.15,293.2414653937341,293.15,297.15,293.11969623657126,293.15,297.15,293.16360854619234,293.15,297.15,294.791811300445
1970-01-27 14:26:30,293.15,297.15,293.1668969626651,293.15,297.15,293.22506325374866,293.15,297.15,293.09882979161057,293.15,297.15,293.15454416697423,293.15,297.15,294.7794725977183
1970-01-27 14:27:00,293.15,297.15,293.1522226506403,293.15,297.15,293.21461477958127,293.15,297.15,293.0819687884906,293.15,297.15,293.1463965829592,293.15,297.15,294.7699497349421
1970-01-27 14:27:30,293.15,297.15,293.14101985131447,293.15,297.15,293.21145068733404,293.15,297.15,293.0716381786075,293.15,297.15,293.14016559233164,293.15,297.15,294.7647371832482
1970-01-27 14:28:00,293.15,297.15,293.13488896193815,293.15,297.15,293.21575272744286,293.15,297.15,293.06932751617285,293.15,297.15,293.13664608102124,293.15,297.15,294.7645512282328
1970-01-27 14:28:30,293.15,297.15,293.1346833535637,293.15,297.15,293.2268992450867,293.15,297.15,293.0753055535417,293.15,297.15,293.13623819807066,293.15,297.15,294.7694021906882
1970-01-27 14:29:00,293.15,297.15,293.14044978256214,293.15,297.15,293.24378942679414,293.15,297.15,293.08883022278394,293.15,297.15,293.138930643125,293.15,297.15,294.7787968927593
1970-01-27 14:29:30,293.15,297.15,293.1515728045965,293.15,297.15,293.26483201013076,293.15,297.15,293.1084638296841,293.15,297.15,293.14438422217967,293.15,297.15,294.79188431645315
1970-01-27 14:30:00,293.15,297.15,293.1669047445458,293.15,297.15,293.2874824785549,293.15,297.15,293.1321503351962,293.15,297.15,293.1519979114401,293.15,297.15,294.80731333783353
1970-01-27 14:30:30,293.15,297.15,293.18466293085993,293.15,297.15,293.3089700288633,295.15,297.15,293.2841839522261,293.15,297.15,293.1608172419387,293.15,297.15,294.82323429151114
1970-01-27 14:31:00,293.15,297.15,293.2027884999185,293.15,297.15,293.32692726705875,295.15,297.15,293.44031653894814,293.15,297.15,293.1697984610349,293.15,297.15,294.83780318076157
1970-01-27 14:31:30,293.15,297.15,293.2191197148041,293.15,297.15,293.3402238121424,295.15,297.15,293.5926173051677,293.15,297.15,293.17781603269066,293.15,297.15,294.84963857202405
1970-01-27 14:32:00,293.15,297.15,293.2319331683133,293.15,297.15,293.3487412608519,295.15,297.15,293.73328892021794,293.15,297.15,293.18397969986165,293.15,297.15,294.85799964985705
1970-01-27 14:32:30,293.15,297.15,293.2401865102082,293.15,297.15,293.3527855617464,295.15,297.15,293.8580586864631,293.15,297.15,293.18776394886635,293.15,297.15,294.8626947171984
1970-01-27 14:33:00,293.15,297.15,293.2435028443154,293.15,297.15,293.3528332220364,295.15,297.15,293.96545316930917,293.15,297.15,293.1889970741462,293.15,297.15,294.8638910480447
1970-01-27 14:33:30,293.15,297.15,293.24203004511116,293.15,297.15,293.3494053962595,295.15,297.15,294.0559701962549,293.15,297.15,293.18778256455704,293.15,297.15,294.86195791411126
1970-01-27 14:34:00,293.15,297.15,293.23626027105166,293.15,297.15,293.3430072810974,295.15,297.15,294.1312317190024,293.15,297.15,293.1843997135137,293.15,297.15,294.8573463465593
1970-01-27 14:34:30,293.15,297.15,293.22686463753854,293.15,297.15,293.3341084072643,295.15,297.15,294.193304627139,293.15,297.15,293.17921398699633,293.15,297.15,294.85051369202097
1970-01-27 14:35:00,293.15,297.15,293.21458130661887,293.15,297.15,293.32314195339495,295.15,297.15,294.2443212207369,293.15,297.15,293.17261783882213,293.15,297.15,294.841890168642
1970-01-27 14:35:30,293.15,297.15,293.2001428214642,293.15,297.15,293.31065350983124,295.15,297.15,294.28625737366895,293.15,297.15,293.16499355223425,293.15,297.15,294.8318878338472
1970-01-27 14:36:00,293.15,297.15,293.18430023616475,293.15,297.15,293.2982780129527,295.15,297.15,294.32101054505637,293.15,297.15,293.1567301897274,293.15,297.15,294.82122220640196
1970-01-27 14:36:30,293.15,297.15,293.16812626008567,293.15,297.15,293.2889872783064,295.15,297.15,294.35082137101097,293.15,297.15,293.148386485636,293.15,297.15,294.8114244504957
1970-01-27 14:37:00,293.15,297.15,293.1533257516121,293.15,297.15,293.28538325217255,295.15,297.15,294.3782441463917,293.15,297.15,293.1408443921457,293.15,297.15,294.80443163016236
1970-01-27 14:37:30,293.15,297.15,293.1419553736851,293.15,297.15,293.2888202334236,295.15,297.15,294.4055208001081,293.15,297.15,293.135151100953,293.15,297.15,294.8017661037909
1970-01-27 14:38:00,293.15,297.15,293.1357806334862,293.15,297.15,293.2994911967753,295.15,297.15,294.4341167926804,293.15,297.15,293.13218598006034,293.15,297.15,294.80417970048904
1970-01-27 14:38:30,293.15,297.15,293.1358220786811,293.15,297.15,293.31678304786715,295.15,297.15,294.4646769369443,293.15,297.15,293.13243850135916,293.15,297.15,294.81170792493435
1970-01-27 14:39:00,293.15,297.15,293.14223796866787,293.15,297.15,293.33959300175746,295.15,297.15,294.49719260988354,293.15,297.15,293.1359619338789,293.15,297.15,294.82385714744396
1970-01-27 14:39:30,293.15,297.15,293.15445302464786,293.15,297.15,293.36630280921656,295.15,297.15,294.53121261871263,293.15,297.15,293.14244773242774,293.15,297.15,294.83975375991236
1970-01-27 14:40:00,293.15,297.15,293.1712761071326,293.15,297.15,293.3943420627819,295.15,297.15,294.56585099223,293.15,297.15,293.15104956228896,293.15,297.15,294.8580004708532
1970-01-27 14:40:30,293.15,297.15,293.1908803130061,293.15,297.15,293.4208033519268,295.15,297.15,294.59975280919383,293.15,297.15,293.1586809509762,293.15,297.15,294.87670363394227
1970-01-27 14:41:00,293.15,297.15,293.2109565507872,293.15,297.15,293.4434388241975,295.15,297.15,294.63139906391393,293.15,297.15,293.164200663649,293.15,297.15,294.8939927760993
1970-01-27 14:41:30,293.15,297.15,293.2291831734913,293.15,297.15,293.46096296244747,295.15,297.15,294.6595342686649,293.15,297.15,293.16698389039254,293.15,297.15,294.9084773943988
1970-01-27 14:42:00,293.15,297.15,293.2437279149508,293.15,297.15,293.47291437026286,295.15,297.15,294.6834141318441,293.15,297.15,293.1666145066839,293.15,297.15,294.9193867727215
1970-01-27 14:42:30,293.15,297.15,293.25348337647074,293.15,297.15,293.4793507502351,295.15,297.15,294.7027707186107,293.15,297.15,293.16296150162464,293.15,297.15,294.92645475060016
1970-01-27 14:43:00,293.15,297.15,293.25802095406175,293.15,297.15,293.480655054509,295.15,297.15,294.71770379779264,293.15,297.15,293.15618283052754,293.15,297.15,294.92976667879907
1970-01-27 14:43:30,293.15,297.15,293.2574645555576,293.15,297.15,293.4773749869474,295.15,297.15,294.72854996794763,293.15,297.15,293.1466523628883,293.15,297.15,294.92962075629964
1970-01-27 14:44:00,293.15,297.15,293.2522927285111,293.15,297.15,293.4701227949394,295.15,297.15,294.73576205213516,293.15,297.15,293.1348655405269,293.15,297.15,294.9264185220724
1970-01-27 14:44:30,293.15,297.15,293.2431964490418,293.15,297.15,293.4595177599099,295.15,297.15,294.73983451148285,293.15,297.15,293.12136685331393,293.15,297.15,294.92060025024796
1970-01-27 14:45:00,293.15,297.15,293.2309103980699,293.15,297.15,293.44614566757286,295.15,297.15,294.7412414106108,293.15,297.15,293.10667791512543,293.15,297.15,294.9125916534591
1970-01-27 14:45:30,293.15,297.15,293.21586509395604,293.15,297.15,293.4308057968537,295.15,297.15,294.7402238381119,295.15,297.15,293.1525929522057,293.15,297.15,294.9028067276753
1970-01-27 14:46:00,293.15,297.15,293.19906325842163,293.15,297.15,293.4146650098547,295.15,297.15,294.737511026094,295.15,297.15,293.1956938295436,293.15,297.15,294.89177552034187
1970-01-27 14:46:30,293.15,297.15,293.18137681604514,293.15,297.15,293.4001227566868,295.15,297.15,294.7339025119825,295.15,297.15,293.2356439526639,293.15,297.15,294.8806326337213
1970-01-27 14:47:00,293.15,297.15,293.16424781211407,293.15,297.15,293.3901438981362,295.15,297.15,294.73078580369463,295.15,297.15,293.27249087461365,293.15,297.15,294.87124740631145
1970-01-27 14:47:30,293.15,297.15,293.14975566221574,293.15,297.15,293.3867185200502,295.15,297.15,294.7297994004714,295.15,297.15,293.3054336270187,293.15,297.15,294.86544592488
1970-01-27 14:48:00,293.15,297.15,293.14004641983905,293.15,297.15,293.3905877078788,295.15,297.15,294.731559220624,295.15,297.15,293.3330175339328,293.15,297.15,294.8643911718585
1970-01-27 14:48:30,293.15,297.15,293.13658877175845,293.15,297.15,293.40150491348135,295.15,297.15,294.73645387013664,295.15,297.15,293.3567245656178,293.15,297.15,294.8684656099163
1970-01-27 14:49:00,293.15,297.15,293.13996418400063,293.15,297.15,293.4186111568951,295.15,297.15,294.7449885366216,295.15,297.15,293.3776829899541,293.15,297.15,294.8774270745779
1970-01-27 14:49:30,293.15,297.15,293.1498931826584,293.15,297.15,293.44060369735814,295.15,297.15,294.7570647474824,295.15,297.15,293.3966138551331,293.15,297.15,294.89059156454573
1970-01-27 14:50:00,293.15,297.15,293.165400423456,293.15,297.15,293.4653335638482,295.15,297.15,294.7720856073827,295.15,297.15,293.4139321076422,293.15,297.15,294.90682199029345
1970-01-27 14:50:30,293.15,297.15,293.18483025611016,293.15,297.15,293.48989518175375,295.15,297.15,294.7888893847762,295.15,297.15,293.4297752547118,293.15,297.15,294.9243913580814
1970-01-27 14:51:00,293.15,297.15,293.2058974924575,293.15,297.15,293.51168652348804,295.15,297.15,294.80591044122446,295.15,297.15,293.44401648858513,293.15,297.15,294.9413486929884
1970-01-27 14:51:30,293.15,297.15,293.2260836237231,293.15,297.15,293.52901977394424,295.15,297.15,294.8216079695007,295.15,297.15,293.4563702347628,293.15,297.15,294.9560743957394
1970-01-27 14:52:00,293.15,297.15,293.2431951295809,293.15,297.15,293.5410930978452,295.15,297.15,294.83481159712585,295.15,297.15,293.46655591580276,293.15,297.15,294.9675409861731
1970-01-27 14:52:30,293.15,297.15,293.2557281537662,293.15,297.15,293.5477462227952,295.15,297.15,294.8448298143989,295.15,297.15,293.4744165363483,293.15,297.15,294.97528483139524
1970-01-27 14:53:00,293.15,297.15,293.2629469101517,293.15,297.15,293.54922145226175,295.15,297.15,294.851397007599,295.15,297.15,293.4799575322902,293.15,297.15,294.979263158303
1970-01-27 14:53:30,293.15,297.15,293.2647598281183,293.15,297.15,293.5459809501214,295.15,297.15,294.8545538992925,295.15,297.15,293.48332574199526,293.15,297.15,294.9796962621835
1970-01-27 14:54:00,293.15,297.15,293.26151462291756,293.15,297.15,293.5385879012263,295.15,297.15,294.8545280382831,295.15,297.15,293.4847625262778,293.15,297.15,294.9769438299915
1970-01-27 14:54:30,293.15,297.15,293.25383455776284,293.15,297.15,293.5276369144338,295.15,297.15,294.8516522434227,295.15,297.15,293.48456359991707,293.15,297.15,294.97142748086725
1970-01-27 14:55:00,293.15,297.15,293.2424560191497,293.15,297.15,293.5137080316188,295.15,297.15,294.84629756681966,295.15,297.15,293.48304119793085,293.15,297.15,294.96357325050474
1970-01-27 14:55:30,293.15,297.15,293.2281236506645,293.15,297.15,293.4973439299112,295.15,297.15,294.8388527194115,295.15,297.15,293.48051631233943,293.15,297.15,294.9537676770635
1970-01-27 14:56:00,293.15,297.15,293.21155584546904,293.15,297.15,293.4791343791216,295.15,297.15,294.82967728569326,295.15,297.15,293.47727644158954,293.15,297.15,294.9423948444763
1970-01-27 14:56:30,293.15,297.15,293.1934776387317,293.15,297.15,293.4605723435507,295.15,297.15,294.81922536723954,295.15,297.15,293.4735784925136,293.15,297.15,294.93008613734804
1970-01-27 14:57:00,293.15,297.15,293.174929288823,293.15,297.15,293.4446195239923,295.15,297.15,294.8084549136911,295.15,297.15,293.46971329814835,293.15,297.15,294.9182624647758
1970-01-27 14:57:30,293.15,297.15,293.15765296739556,293.15,297.15,293.4341113515495,295.15,297.15,294.7989170608425,295.15,297.15,293.46615810486486,293.15,297.15,294.908879455726
1970-01-27 14:58:00,293.15,297.15,293.1438694699435,293.15,297.15,293.4306555874408,295.15,297.15,294.79222859866394,295.15,297.15,293.46354806034077,293.15,297.15,294.90357734802274
1970-01-27 14:58:30,293.15,297.15,293.1355855060531,293.15,297.15,293.43465154883194,295.15,297.15,294.78955569066693,295.15,297.15,293.46247851270283,293.15,297.15,294.9032479565234
1970-01-27 14:59:00,293.15,297.15,293.1340509292327,293.15,297.15,293.44562463153335,295.15,297.15,294.791429044035,295.15,297.15,293.4633396128848,293.15,297.15,294.90803888320227
1970-01-27 14:59:30,293.15,297.15,293.1395895610266,293.15,297.15,293.46256704184253,295.15,297.15,294.7978016061736,295.15,297.15,293.4662613690461,293.15,297.15,294.91753959139515
1970-01-27 15:00:00,293.15,297.15,293.15169756767835,293.15,297.15,293.483930051003,295.15,297.15,294.8081797877579,295.15,297.15,293.4711485873017,293.15,297.15,294.9309322180404
1970-01-27 15:00:30,293.15,297.15,293.16915069952694,293.15,297.15,293.507174451819,295.15,297.15,294.82160898998194,295.15,297.15,293.4777604381536,293.15,297.15,294.94686071991913
1970-01-27 15:01:00,293.15,297.15,293.18998367645406,293.15,297.15,293.5293638637009,295.15,297.15,294.83662534574484,295.15,297.15,293.48568383582847,293.15,297.15,294.9634474795012
1970-01-27 15:01:30,293.15,297.15,293.2116685274656,293.15,297.15,293.5481885548777,295.15,297.15,294.8515369402805,295.15,297.15,293.4943328817049,293.15,297.15,294.97881085008
1970-01-27 15:02:00,293.15,297.15,293.23164220741313,293.15,297.15,293.5622950002418,295.15,297.15,294.8648516734787,295.15,297.15,293.5030757786533,293.15,297.15,294.9915393601926
1970-01-27 15:02:30,293.15,297.15,293.2478488218409,293.15,297.15,293.57113463198743,295.15,297.15,294.87553115435173,295.15,297.15,293.51138693703757,293.15,297.15,295.0008276469606
1970-01-27 15:03:00,293.15,297.15,293.2590041148944,293.15,297.15,293.5747067956395,295.15,297.15,294.88301978016216,295.15,297.15,293.51893287354346,293.15,297.15,295.0063856410398
1970-01-27 15:03:30,293.15,297.15,293.2645852140405,293.15,297.15,293.5733390097965,295.15,297.15,294.8871548752969,295.15,297.15,293.5255824837743,293.15,297.15,295.0082830745544
1970-01-27 15:04:00,293.15,297.15,293.2646593188333,293.15,297.15,293.56753031175936,295.15,297.15,294.88803932388646,295.15,297.15,293.53136957636957,293.15,297.15,295.00680172977206
1970-01-27 15:04:30,293.15,297.15,293.25968596428936,293.15,297.15,293.55785133147185,295.15,297.15,294.88593526631365,295.15,297.15,293.53644428179365,293.15,297.15,295.0023302702709
1970-01-27 15:05:00,293.15,297.15,293.250332945423,293.15,297.15,293.54488231296637,295.15,297.15,294.88118050969996,295.15,297.15,293.5410259003387,293.15,297.15,294.99529147288234
1970-01-27 15:05:30,293.15,297.15,293.23735159716597,293.15,297.15,293.52918246348196,295.15,297.15,294.87413916370616,295.15,297.15,293.5453623807147,293.15,297.15,294.98610350625324
1970-01-27 15:06:00,293.15,297.15,293.2214839267538,293.15,297.15,293.51128967376195,295.15,297.15,294.8651691581137,295.15,297.15,293.54964983333474,293.15,297.15,294.975157388443
1970-01-27 15:06:30,293.15,297.15,293.20343010220756,293.15,297.15,293.49204544545216,295.15,297.15,294.8546406590708,295.15,297.15,293.5540480841742,293.15,297.15,294.9628836798495
1970-01-27 15:07:00,293.15,297.15,293.18397297263124,293.15,297.15,293.47368891935855,295.15,297.15,294.843187881767,295.15,297.15,293.5587473757885,293.15,297.15,294.95021404950825
1970-01-27 15:07:30,293.15,297.15,293.1644423353679,293.15,297.15,293.45936252117633,295.15,297.15,294.8320761153054,295.15,297.15,293.56411026773475,293.15,297.15,294.93890464027845
1970-01-27 15:08:00,293.15,297.15,293.14697606825223,293.15,297.15,293.4513956433635,295.15,297.15,294.8229723594485,295.15,297.15,293.57075057977545,293.15,297.15,294.9308605137743
1970-01-27 15:08:30,293.15,297.15,293.1339014698241,293.15,297.15,293.4508172942441,295.15,297.15,294.81734047980876,295.15,297.15,293.579393013153,293.15,297.15,294.9274069809327
1970-01-27 15:09:00,293.15,297.15,293.1270676365333,293.15,297.15,293.45758066808486,295.15,297.15,294.8160693908502,295.15,297.15,293.59065959998617,293.15,297.15,294.92908425006055
1970-01-27 15:09:30,293.15,297.15,293.12754664892896,293.15,297.15,293.47093232361095,295.15,297.15,294.81941693294107,295.15,297.15,293.60493905309096,293.15,297.15,294.9357627996762
1970-01-27 15:10:00,293.15,297.15,293.1353859504703,293.15,297.15,293.4896711361308,295.15,297.15,294.82712259191976,295.15,297.15,293.6223636922885,293.15,297.15,294.94684284761354
1970-01-27 15:10:30,293.15,297.15,293.14981415985784,293.15,297.15,293.51186413851315,295.15,297.15,294.8385051486853,295.15,297.15,293.64283733183777,293.15,297.15,294.96130407717584
1970-01-27 15:11:00,293.15,297.15,293.16935422822536,293.15,297.15,293.53468588561856,295.15,297.15,294.8523855066643,295.15,297.15,293.6660308907893,293.15,297.15,294.9775367128973
1970-01-27 15:11:30,293.15,297.15,293.1916888059181,293.15,297.15,293.55538887466594,295.15,297.15,294.8671536491538,295.15,297.15,293.69129454789953,293.15,297.15,294.9935890041453
1970-01-27 15:12:00,293.15,297.15,293.2140344137445,293.15,297.15,293.57207262646426,295.15,297.15,294.88115647189727,295.15,297.15,293.71520379192793,293.15,297.15,295.00773977784996
1970-01-27 15:12:30,293.15,297.15,293.2338353781322,293.15,297.15,293.5837482194529,295.15,297.15,294.89307655908203,295.15,297.15,293.73585861819936,293.15,297.15,295.0188344147698
1970-01-27 15:13:00,293.15,297.15,293.249211915341,293.15,297.15,293.5901233401573,295.15,297.15,294.9020836379992,295.15,297.15,293.7532203474762,293.15,297.15,295.0263026556087
1970-01-27 15:13:30,293.15,297.15,293.2590988221008,293.15,297.15,293.59135637762796,295.15,297.15,294.9077999064681,295.15,297.15,293.7673035801998,293.15,297.15,295.03002622774767
1970-01-27 15:14:00,293.15,297.15,293.26313983968396,293.15,297.15,293.58785958918776,295.15,297.15,294.91018063189415,295.15,297.15,293.77828342087264,293.15,297.15,295.0301758023662
1970-01-27 15:14:30,293.15,297.15,293.2615468123637,293.15,297.15,293.58018375835434,295.15,297.15,294.9094156636697,295.15,297.15,293.78643067751256,293.15,297.15,295.02709886731094
1970-01-27 15:15:00,293.15,297.15,293.254855457301,293.15,297.15,293.56891984741543,295.15,297.15,294.9058107535023,295.15,297.15,293.79205888697027,293.15,297.15,295.0212100239191
1970-01-27 15:15:30,293.15,297.15,293.24376763858214,293.15,297.15,293.5546557301602,295.15,297.15,294.89972475111625,295.15,297.15,293.7954917336869,293.15,297.15,295.0129396338017
1970-01-27 15:16:00,293.15,297.15,293.22902893298584,293.15,297.15,293.5379485283643,295.15,297.15,294.8915267846969,295.15,297.15,293.7970397526725,293.15,297.15,295.00270133823597
1970-01-27 15:16:30,293.15,297.15,293.2113310522327,293.15,297.15,293.51941590886474,295.15,297.15,294.8815801118685,295.15,297.15,293.7969896140661,293.15,297.15,294.99089515642873
1970-01-27 15:17:00,293.15,297.15,293.1914407133006,293.15,297.15,293.5006156572715,295.15,297.15,294.87036394989394,295.15,297.15,293.79562803630887,293.15,297.15,294.978174936838
1970-01-27 15:17:30,293.15,297.15,293.1707551071796,293.15,297.15,293.48453402145094,295.15,297.15,294.85887260874,295.15,297.15,293.7933723368717,293.15,297.15,294.9659962335717
1970-01-27 15:18:00,293.15,297.15,293.1513616323379,293.15,297.15,293.47395403077934,295.15,297.15,294.84867959129457,295.15,297.15,293.79090216000264,293.15,297.15,294.95632116357694
1970-01-27 15:18:30,293.15,297.15,293.1357747120893,293.15,297.15,293.4704148587533,295.15,297.15,294.84139680800814,295.15,297.15,293.78906348557183,293.15,297.15,294.9507681517302
1970-01-27 15:19:00,293.15,297.15,293.1249157649008,293.15,297.15,293.4742598548753,295.15,297.15,294.8381695957329,295.15,297.15,293.78862402160655,293.15,297.15,294.9501991194352
1970-01-27 15:19:30,293.15,297.15,293.11694051337207,293.15,297.15,293.48495599281534,295.15,297.15,294.83950239597954,295.15,297.15,293.790089065354,293.15,297.15,294.95473340471744
1970-01-27 15:20:00,293.15,297.15,293.11312835906034,293.15,297.15,293.50145373936147,295.15,297.15,294.8453217469119,295.15,297.15,293.79364680815684,293.15,297.15,294.96393751173736
1970-01-27 15:20:30,293.15,297.15,293.11388625865237,293.15,297.15,293.5222120025375,295.15,297.15,294.8551154035523,295.15,297.15,293.79920602468417,293.15,297.15,294.97698357617793
1970-01-27 15:21:00,293.15,297.15,293.11879913074733,293.15,297.15,293.54474432580076,295.15,297.15,294.8679282480101,295.15,297.15,293.80643515982416,293.15,297.15,294.99252745825777
1970-01-27 15:21:30,293.15,297.15,293.126535524903,293.15,297.15,293.5661495623222,295.15,297.15,294.88230670521517,295.15,297.15,293.81476300065617,293.15,297.15,295.00870294134563
1970-01-27 15:22:00,293.15,297.15,293.1350177549907,293.15,297.15,293.5841317118365,295.15,297.15,294.8965632565677,295.15,297.15,293.82343899974114,293.15,297.15,295.02362385842616
1970-01-27 15:22:30,293.15,297.15,293.1419762165902,293.15,297.15,293.5973465306207,295.15,297.15,294.90920117169924,295.15,297.15,293.8316922807796,293.15,297.15,295.03586612130874
1970-01-27 15:23:00,293.15,297.15,293.1455522016444,293.15,297.15,293.6052574593495,295.15,297.15,294.91917933736767,295.15,297.15,293.8388946013741,293.15,297.15,295.04461741195735
1970-01-27 15:23:30,293.15,297.15,293.1445878876966,293.15,297.15,293.607867978016,295.15,297.15,294.92593277803854,295.15,297.15,293.84463155875613,293.15,297.15,295.0495770631372
1970-01-27 15:24:00,293.15,297.15,293.13867714718793,293.15,297.15,293.60552290376665,295.15,297.15,294.92930232906474,295.15,297.15,293.8487089121331,293.15,297.15,295.05081945877856
1970-01-27 15:24:30,293.15,297.15,293.12799433479773,293.15,297.15,293.59873544897755,295.15,297.15,294.9293943783485,295.15,297.15,293.85109871752604,293.15,297.15,295.0486305173023
1970-01-27 15:25:00,293.15,297.15,293.1131138574744,293.15,297.15,293.588096139282,295.15,297.15,294.9264799782126,295.15,297.15,293.8518870019648,293.15,297.15,295.0434077755704
1970-01-27 15:25:30,293.15,297.15,293.0948142052109,293.15,297.15,293.5742069084672,295.15,297.15,294.9209063694908,295.15,297.15,293.85121974443643,293.15,297.15,295.0355831109606
