time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y
29436060,5.697822377438437,1607.3608190936936,0.0
29436090,5.72993962489552,1611.6488645257732,0.0
29436120,5.756713917260734,1615.0854768701465,0.0
29436150,5.77887868741203,1617.821348819262,0.0
29436180,5.797279015583053,1620.0112727131175,0.0
29436210,5.812623083094858,1621.7792934539239,0.0
29436240,5.825497641793009,1623.2308033871104,0.0
29436270,5.83650836749929,1624.4636519837263,0.0
29436300,5.846141916272721,1625.5555666511095,0.0
29436330,3.3721309731256626,1187.8004828703522,0.0
29436360,3.238789918568365,1173.4776710937879,0.0
29436390,3.1650417981990278,1169.5272579070484,0.0
29436420,3.133018481180633,1173.2354936342072,0.0
29436450,3.1347302487614703,1183.05118503211,0.0
29436480,3.1635193829196755,1197.5883089659292,0.0
29436510,3.2137058843660284,1215.6139923736596,0.0
29436540,3.280345034334388,1236.0376507736735,0.0
29436570,3.3590646505372197,1257.9041322403157,0.0
29436600,3.4458961254420997,1280.3683320248874,0.0
29436630,3.5373829647220667,1302.7351063102124,0.0
29436660,3.6304616045142004,1324.424498530827,0.0
29436690,3.722571692799777,1344.9966577550776,0.0
29436720,3.811550335968618,1364.1130415233506,0.0
29436750,3.8957283013221766,1381.5547871493952,0.0
29436780,3.973903955374842,1397.2052576845813,0.0
29436810,4.045231768860402,1411.0148733333938,0.0
29436840,4.109267560418702,1423.011392853135,0.0
29436870,4.165871607777936,1433.2724837265748,0.0
29436900,4.215192662301688,1441.9191764495304,0.0
29436930,4.2575927457716345,1449.0997640014803,0.0
29436960,4.29356894466526,1454.9757175821878,0.0
29436990,4.323727568174642,1459.7164567063912,0.0
29437020,4.348743087178044,1463.4915772953684,0.0
29437050,4.369309692421411,1466.4643584221692,0.0
29437080,4.386112394114561,1468.7861615852978,0.0
29437110,4.399813266793299,1470.5974097063238,0.0
29437140,4.41101314016443,1472.019074760553,0.0
29437170,4.420266082090218,1473.1593097516263,0.0
29437200,4.428067309311312,1474.111396063573,0.0
29437230,2.4097896015354667,1052.873099712083,0.0
29437260,2.2956483222140887,1035.8514041439323,0.0
29437290,2.2297461824375673,1029.1213996181687,0.0
29437320,2.197863217796163,1030.127487940814,0.0
29437350,2.1936958490818523,1037.4397549805717,0.0
29437380,2.2121100356748604,1049.7770512822965,0.0
29437410,2.248762568653484,1065.978829485901,0.0
29437440,2.2998701600969618,1084.9957713239392,0.0
29437470,2.362008564429073,1105.8729646959478,0.0
29437500,2.4321022448227034,1127.773659013283,0.0
29437530,2.5073463824028286,1149.9686391974392,0.0
29437560,2.585209550526539,1171.8413434481276,0.0
29437590,2.6634436325001305,1192.8860793276745,0.0
29437620,2.7401127133507037,1212.7087734329614,0.0
29437650,2.8136161087201206,1231.023294705052,0.0
29437680,2.8826996059191545,1247.6434023194552,0.0
29437710,2.946436897328006,1262.467518191599,0.0
29437740,3.00423026065352,1275.472028254446,0.0
29437770,3.055768697865883,1286.6943360654743,0.0
29437800,3.101006320452142,1296.2232310483269,0.0
29437830,3.140102427188872,1304.1820509173456,0.0
29437860,3.173383956565849,1310.7187581815542,0.0
29437890,3.201301894226669,1315.9958821255514,0.0
29437920,3.224393569662237,1320.182690965687,0.0
29437950,3.2432447617891427,1323.4475216914975,0.0
29437980,3.258455837953451,1325.9516164185895,0.0
29438010,3.27061623869248,1327.845057634372,0.0
29438040,3.2802869656348816,1329.2643860354738,0.0
29438070,3.2879879674504506,1330.3311907310463,0.0
29438100,3.2941891409520085,1331.1513877973346,0.0
29438130,5.743675782343883,1798.6286989824773,0.0
29438160,5.9231367119925915,1812.1323276941744,0.0
29438190,6.0145969412653315,1812.1844530705996,0.0
29438220,6.043752199542441,1803.075990166679,0.0
29438250,6.024422904903495,1787.4731356831246,0.0
29438280,5.969432858603694,1767.631534432629,0.0
29438310,5.890030140703259,1745.3880584905155,0.0
29438340,5.795515661882794,1722.1724055403872,0.0
29438370,5.693462436410875,1699.0906940128955,0.0
29438400,5.589758646367471,1676.959303155111,0.0
29438430,5.488670083637256,1656.3249332060293,0.0
29438460,5.393242894634087,1637.5464180027266,0.0
29438490,5.305583687103,1620.8396352684858,0.0
29438520,5.226914771395118,1606.2879496820046,0.0
29438550,5.157876283782071,1593.8896854154998,0.0
29438580,5.09858239025374,1583.5683257984244,0.0
29438610,5.048784544415921,1575.1994057870077,0.0
29438640,5.008036674937212,1568.6304904698977,0.0
29438670,4.975706242793081,1563.6857510387447,0.0
29438700,4.951013258794294,1560.176742688562,0.0
29438730,4.9331234745945025,1557.9149198006742,0.0
29438760,4.921200162206572,1556.717761644054,0.0
29438790,4.914432375966877,1556.4124396066998,0.0
29438820,4.912029036972908,1556.8363564740127,0.0
29438850,4.913242558899884,1557.8406250164492,0.0
29438880,4.91737937384678,1559.2915530227003,0.0
29438910,4.92381752422884,1561.0722534764382,0.0
29438940,4.9320038081747155,1563.0818154333458,0.0
29438970,4.941456363468821,1565.2349685646682,0.0
29439000,4.951760399656503,1567.4609847311551,0.0
29439030,2.7631320802765424,1135.3004635427126,0.0
29439060,2.647289982654764,1120.898816137449,0.0
29439090,2.5842021502998755,1116.954148398269,0.0
29439120,2.558060414982953,1120.7422904515438,0.0
29439150,2.56172043339281,1130.7099025590774,0.0
29439180,2.589310640890927,1145.465793754743,0.0
29439210,2.6358266488817406,1163.7659323225294,0.0
29439240,2.6969089110960005,1184.499922274945,0.0
29439270,2.768641744420871,1206.681407162388,0.0
29439300,2.847519356115785,1229.4542487391113,0.0
29439330,2.9303952835620155,1252.0919100666558,0.0
29439360,3.0145180252648736,1274.0013841012185,0.0
29439390,3.0975010831622747,1294.7146099273973,0.0
29439420,3.177374890924134,1313.8869511021037,0.0
29439450,3.2525934542773327,1331.289397318449,0.0
29439480,3.322015681883888,1346.792887164048,0.0
29439510,3.384879281318854,1360.3551359556504,0.0
29439540,3.4407110085556045,1371.994880473395,0.0
29439570,3.4894832188327634,1381.8092546995845,0.0
29439600,3.5313239560144662,1389.9239703458575,0.0
29439630,3.56657037878179,1396.4946622834102,0.0
29439660,3.595726022055808,1401.6963136555337,0.0
29439690,3.6194001342503035,1405.7118085851464,0.0
29439720,3.6382385189014905,1408.7212071335491,0.0
29439750,3.6529177196535554,1410.898235330624,0.0
29439780,3.664109937229773,1412.4073234985183,0.0
29439810,3.6724450199626726,1413.3942745658921,0.0
29439840,3.6785138722744097,1413.9914334549806,0.0
29439870,3.682854605205882,1414.3152041721441,0.0
29439900,3.6859410407841247,1414.4642810982693,0.0
29439930,6.29802969827856,1892.043875129726,0.0
29439960,6.472996940707632,1902.974733015028,0.0
29439990,6.555912319969767,1900.5570254315264,0.0
29440020,6.574730353614783,1889.2201165647841,0.0
29440050,6.544495342603835,1871.6970241628082,0.0
29440080,6.4786948310131,1850.2456353680996,0.0
29440110,6.389084884105121,1826.6940489785761,0.0
29440140,6.285295617875282,1802.4569097550545,0.0
29440170,6.175001521765692,1778.5995161588216,0.0
29440200,6.064070925048584,1755.889217844649,0.0
29440230,5.956764623542892,1734.844425988865,0.0
29440260,5.856105114208619,1715.7942842695913,0.0
29440290,5.764009223863555,1698.9087850558387,0.0
29440320,5.681642510778793,1684.245886590282,0.0
29440350,5.6094695614371135,1671.7714648384867,0.0
29440380,5.54746897641952,1661.3860965956821,0.0
29440410,5.495379966013749,1652.953611276581,0.0
29440440,5.452589955204077,1646.3019472974204,0.0
29440470,5.418381011068332,1641.2457435623992,0.0
29440500,5.391920839757433,1637.5917384466607,0.0
29440530,5.372340978271343,1635.148533482765,0.0
29440560,5.358757461500033,1633.7309602091507,0.0
29440590,5.350296875232495,1633.1631424691075,0.0
29440620,5.346148587573825,1633.2839560974564,0.0
29440650,5.3455424256803,1633.9478552532635,0.0
29440680,5.3477806601518925,1635.025400536305,0.0
29440710,5.352236542558854,1636.4039795148512,0.0
29440740,5.358358926093499,1637.9874660107444,0.0
29440770,5.365671443696603,1639.695486740029,0.0
29440800,5.37377051300902,1641.4624206889991,0.0
29440830,2.5705546059984372e-05,2.009196206868846,0.0
29440860,1.6026291467143633e-11,0.001775642189560313,0.0
29440890,2.235167448704361e-15,2.3054447714714853e-05,0.0
29440920,2.187578880645737e-15,0.0,7.421506237992577e-06
29440950,4.328134340160741e-18,0.0,3.5431948271621055e-07
29440980,1.7266549716460896e-17,2.5110559131015915e-06,0.0
29441010,1.4791824259936775e-16,0.0,2.3312650790145072e-06
29441040,8.911006453260998e-20,2.0049736582940026e-07,0.0
29441070,4.600961631867631e-22,0.0,4.520844168553766e-09
29441100,5.384101546736345e-21,0.0,1.6107789024486713e-08
29441130,5.950240469312091e-19,5.857706786588974e-07,0.0
29441160,3.102367829750276e-20,0.0,4.151158876214674e-08
29441190,2.2069550787303488e-20,1.204109685622e-07,0.0
29441220,4.84284421447759e-19,0.0,1.741818236295255e-07
29441250,1.9709215140792237e-20,1.203279168642791e-07,0.0
29441280,0.0012872956352661992,32.47582746045409,0.0
29441310,0.009306015597882784,91.07565270741765,0.0
29441340,0.02698416029798449,160.42764900874826,0.0
29441370,0.05668869487336016,239.9219821342578,0.0
29441400,0.10036971040873618,327.9784572242668,0.0
29441430,0.15916413569761326,421.35216468382197,0.0
29441460,0.23292129401028097,516.2615024282308,0.0
29441490,0.31987245995177926,609.0899983077193,0.0
29441520,0.41659136971872296,696.6189937498011,0.0
29441550,0.5182925359745152,776.1750779470789,0.0
29441580,0.6195861393603033,845.8832737107772,0.0
29441610,0.7153655779144567,904.7425913218399,0.0
29441640,0.8013270967914726,952.45012705442,0.0
29441670,0.8744026773791024,989.3062971395768,0.0
29441700,0.9329028998781715,1016.0696826783486,0.0
29441730,0.976437383236548,1033.8087665066646,0.0
29441760,1.0056813641853934,1043.7670509996535,0.0
29441790,1.0220768348343356,1047.2542229907076,0.0
29441820,1.0275300619617587,1045.5619744417413,0.0
29441850,1.0241487150392494,1039.902328258959,0.0
29441880,1.0140335768879674,1031.3702872148467,0.0
29441910,0.9991426020706298,1020.927155479876,0.0
29441940,0.9812047509287474,1009.3913980403736,0.0
29441970,0.9616795265109566,997.442051974359,0.0
29442000,0.9417510366069928,985.6262109874359,0.0
29442030,0.9223456512130387,974.3730187403575,0.0
29442060,0.9041555174051973,964.0044701720707,0.0
29442090,0.8876692064866186,954.7479485955312,0.0
29442120,0.8732169996402515,946.758388985422,0.0
29442150,0.8610080669824536,940.1319576189239,0.0
29442180,0.8511448188687614,934.9090091957961,0.0
29442210,0.8436360736026275,931.0793694845066,0.0
29442240,0.838419816251775,928.59309801906,0.0
29442270,0.8353845783574697,927.3713369353611,0.0
29442300,0.8343830282712367,927.3138694098609,0.0
29442330,0.8352415571196609,928.3050028309689,0.0
29442360,0.8377691354989105,930.2192739357095,0.0
29442390,0.8417651888415395,932.926744056936,0.0
29442420,0.8470255295191468,936.2972255354376,0.0
29442450,0.8533481374848099,940.2042578469569,0.0
29442480,0.8605380408732366,944.5283072811089,0.0
29442510,0.8684103141461553,949.1587036864549,0.0
29442540,0.8767924399099165,953.9950125095365,0.0
29442570,0.885526622427861,958.9481693001586,0.0
29442600,0.8944718715941348,963.9412968214064,0.0
29442630,0.9035053361803423,968.9099816008148,0.0
29442660,0.9125226484987985,973.8019398157742,0.0
29442690,0.9214377373468794,978.5763699843393,0.0
29442720,0.9301822798815587,983.2031300680624,0.0
29442750,0.9387047806275886,987.6617537262608,0.0
29442780,0.9469692673822033,991.9403177842651,0.0
29442810,0.9549536668635997,996.0342142867735,0.0
29442840,0.9626480021875384,999.9449091049462,0.0
29442870,0.9700525432338983,1003.6787515175222,0.0
29442900,0.977175965932368,1007.2458579168044,0.0
29442930,0.9840335515773034,1010.6590781858515,0.0
29442960,0.9906454815321222,1013.9330637603191,0.0
29442990,0.997035284415027,1017.0834571833775,0.0
29443020,1.0032284662949111,1020.1262093046863,0.0
29443050,1.009251333349644,1023.0770195380913,0.0
29443080,1.0151300082059669,1025.9508918370232,0.0
29443110,1.0208896367713676,1028.7617985861777,0.0
29443140,1.0265537778009597,1031.5224432947143,0.0
29443170,1.0321439618979564,1034.2441109613537,0.0
29443200,1.0376794013227613,1036.9365933623271,0.0
29443230,1.0431768297854933,1039.608176423042,0.0
29443260,1.048650451810155,1042.2656776475033,0.0
29443290,1.054111982417923,1044.914522906969,0.0
29443320,1.0595707587017362,1047.5588525695546,0.0
29443350,1.0650339053887101,1050.2016476334034,0.0
29443380,1.0705065380296066,1052.8448676801495,0.0
29443410,1.0759919900730304,1055.489593976186,0.0
29443440,1.0814920522981495,1058.1361723052248,0.0
29443470,1.0870072146446477,1060.7843510517482,0.0
29443500,1.0925369022284603,1063.4334110236118,0.0
29443530,1.0980796992648485,1066.0822845131472,0.0
29443560,1.1036335562595947,1068.7296619538392,0.0
29443590,1.109195977208357,1071.374085231399,0.0
29443620,1.114764184807698,1074.0140273137465,0.0
29443650,1.1203352627526881,1076.6479583610383,0.0
29443680,1.125906275059905,1079.2743988667646,0.0
29443710,1.131474363087639,1081.8919606893257,0.0
29443740,1.1370368215119064,1084.4993770578844,0.0
29443770,1.1425911549242418,1087.0955227699667,0.0
29443800,1.1481351169921952,1089.6794258677326,0.0
29443830,1.153666734302404,1092.2502721001067,0.0
29443860,1.159184317084959,1094.8074034533026,0.0
29443890,1.1646864590066097,1097.3503119688507,0.0
29443920,1.1701720281447787,1099.8786299779158,0.0
29443950,1.1756401511278411,1102.3921177732998,0.0
29443980,1.1810901922600252,1104.8906496199616,0.0
29444010,1.1865217292569106,1107.374198880342,0.0
29444040,1.1919345270133335,1109.8428229052834,0.0
29444070,1.1973285106125255,1112.296648220388,0.0
29444100,1.2027037385733592,1114.7358564217734,0.0
29444130,1.2080603771335576,1117.160671090659,0.0
29444160,1.2133986761779552,1119.5713459418996,0.0
29444190,1.2187189472491287,1121.9681543387371,0.0
29444220,1.2240215439273638,1124.35138023581,0.0
29444250,1.2293068447349698,1126.721310554475,0.0
29444280,1.2345752386083628,1129.0782289467995,0.0
29444310,1.2398271128915956,1131.4224108695073,0.0
29444340,1.24506284373436,1133.754119862314,0.0
29444370,1.250282788722756,1136.0736049078682,0.0
29444400,1.2554872815338087,1138.3810987396928,0.0
29444430,1.2606766931169509,1140.676857836064,0.0
29444460,1.2658515733283597,1142.9612301267975,0.0
29444490,1.2710126760788314,1145.2346480331923,0.0
29444520,1.2761607847942036,1147.4975413616992,0.0
29444550,1.281296568389819,1149.7502778308924,0.0
29444580,1.2864206086082322,1151.9931784774687,0.0
29444610,1.2915334602707138,1154.226545658798,0.0
29444640,1.296635639905778,1156.4506603652032,0.0
29444670,1.3017275995142552,1158.6657710082418,0.0
29444700,1.3068097281146174,1160.8720933156608,0.0
29444730,1.311882359566266,1163.0698153768813,0.0
29444760,1.3169457782098353,1165.259102265778,0.0
29444790,1.3220002276635114,1167.440100272305,0.0
29444820,1.3270459162594097,1169.6129390093122,0.0
29444850,1.3320830179547254,1171.7777324448791,0.0
29444880,1.337111676822244,1173.9345814064104,0.0
29444910,1.3421320149490001,1176.0835773056253,0.0
29444940,1.347144137865706,1178.224804474909,0.0
29444970,1.3521481375472146,1180.358341728486,0.0
29445000,1.3571440957820218,1182.48426362367,0.0
29445030,1.3621320877328578,1184.602642193274,0.0
29445060,1.3671121847523144,1186.7135480070465,0.0
29445090,1.3720844566681905,1188.8170510963093,0.0
29445120,1.3770489736213534,1190.913221702387,0.0
29445150,1.3820058072962333,1193.002130674768,0.0
29445180,1.386955031784872,1195.0838497218003,0.0
29445210,1.3918967242856266,1197.1584516315345,0.0
29445240,1.396830965503103,1199.2260103536944,0.0
29445270,1.4017578397019266,1201.286600922923,0.0
29445300,1.4066774345669915,1203.3402993176655,0.0
29445330,1.4115898409589804,1205.3871822944259,0.0
29445360,1.4164951525605336,1207.4273271836414,0.0
29445390,1.4213934654329856,1209.4608116551094,0.0
29445420,1.426284877525892,1211.487713475797,0.0
29445450,1.431169488164147,1213.5081102708937,0.0
29445480,1.4360473975344226,1215.522079294589,0.0
29445510,1.4409187061932853,1217.5296972177057,0.0
29445540,1.445783514606722,1219.5310399363784,0.0
29445570,1.4506419227256835,1221.5261824028237,0.0
29445600,1.4554940296054575,1223.5151984797794,0.0
29445630,1.4603399330749205,1225.4981608201529,0.0
29445660,1.4651797294567652,1227.4751407712515,0.0
29445690,1.4700135133365952,1229.4462083018047,0.0
29445720,1.474841377378061,1231.4114319497558,0.0
29445750,1.4796634121814787,1233.370878788773,0.0
29445780,1.4844797061831017,1235.3246144121363,0.0
29445810,1.489290345589022,1237.2727029304558,0.0
29445840,1.4940954143396497,1239.2152069816843,0.0
29445870,1.4988949941005478,1241.152187750736,0.0
29445900,1.5036891642738768,1243.083704996749,0.0
29445930,1.5084780020271709,1245.0098170859292,0.0
29445960,1.513261582335149,1246.9305810286176,0.0
29445990,1.5180399780306,1248.846052518458,0.0
29446020,1.522813259862074,1250.756285973226,0.0
29446050,1.5275814965545826,1252.661334575284,0.0
29446080,1.5323447548718319,1254.5612503116663,0.0
29446110,1.5371030996780188,1256.4560840128072,0.0
29446140,1.5418565939975148,1258.3458853891398,0.0
29446170,1.5466052990716042,1260.2307030658817,0.0
29446200,1.5513492744113735,1262.1105846152268,0.0
29446230,1.5560885778464912,1263.9855765862703,0.0
29446260,1.5608232655693335,1265.855724532287,0.0
29446290,1.5655533921744527,1267.7210730359006,0.0
29446320,1.5702790106937727,1269.5816657317482,0.0
29446350,1.5750001726278526,1271.4375453274847,0.0
29446380,1.579716927972816,1273.2887536225167,0.0
29446410,1.5844293252438935,1275.1353315253941,0.0
29446440,1.5891374114961052,1276.9773190696235,0.0
29446470,1.5938412323420275,1278.8147554282425,0.0
29446500,1.5985408319672227,1280.6476789274568,0.0
29446530,1.6032362531443072,1282.4761270593438,0.0
29446560,1.60792753724505,1284.3001364939112,0.0
29446590,1.6126147242512232,1286.1197430905222,0.0
29446620,1.6172978527652615,1287.9349819090423,0.0
29446650,1.6219769600199685,1289.7458872206619,0.0
29446680,1.626652081887486,1291.5524925183418,0.0
29446710,1.6313232528885058,1293.3548305271722,0.0
29446740,1.635990506201866,1295.1529332148111,0.0
29446770,1.640653873673425,1296.9468318016293,0.0
29446800,1.6453133858251812,1298.7365567707911,0.0
29446830,1.6499690718651718,1300.5221378785523,0.0
29446860,1.65462095969745,1302.3036041644218,0.0
29446890,1.6592690759318458,1304.0809839612,0.0
29446920,1.6639134458941474,1305.8543049050554,0.0
29446950,1.6685540936368681,1307.6235939456822,0.0
29446980,1.6731910419500144,1309.3888773562514,0.0
29447010,1.6778243123717689,1311.1501807434365,0.0
29447040,1.6824539251995838,1312.9075290571895,0.0
29447070,1.6870798995011467,1314.660946600581,0.0
29447100,1.6917022531255004,1316.4104570394077,0.0
29447130,1.6963210027143483,1318.1560834118357,0.0
29447160,1.700936163713066,1319.8978481377844,0.0
29447190,1.7055477503815577,1321.6357730281215,0.0
29447220,1.7101557758052273,1323.3698792938092,0.0
29447250,1.714760251905916,1325.1001875548764,0.0
29447280,1.7193611894523628,1326.82671784918,0.0
29447310,1.7239585980707084,1328.549489640972,0.0
29447340,1.7285524862548434,1330.2685218293554,0.0
29447370,1.7331428613765194,1331.983832756544,0.0
29447400,1.7377297296952035,1333.6954402159006,0.0
29447430,1.7423130963674973,1335.4033614598236,0.0
29447460,1.7468929654568548,1337.1076132074472,0.0
29447490,1.751469339942957,1338.8082116522826,0.0
29447520,1.756042221730338,1340.50517246944,0.0
29447550,1.7606116116571506,1342.1985108228569,0.0
29447580,1.765177509504002,1343.8882413723761,0.0
29447610,1.7697399140024026,1345.5743782806767,0.0
29447640,1.7742988228424774,1347.2569352197904,0.0
29447670,1.7788542326809633,1348.9359253778052,0.0
29447700,1.7834061391492375,1350.611361465226,0.0
29447730,1.7879545368605043,1352.2832557212007,0.0
29447760,1.7924994194170973,1353.951619919641,0.0
29447790,1.797040779417758,1355.616465375205,0.0
29447820,1.801578608464414,1357.2778029491178,0.0
29447850,1.8061128971689524,1358.9356430548098,0.0
29447880,1.810643635159646,1360.5899956635512,0.0
29447910,1.8151708110873357,1362.2408703097396,0.0
29447940,1.8196944126319448,1363.8882760963215,0.0
29447970,1.8242144265082811,1365.5322216999484,0.0
29448000,1.828730838471618,1367.1727153759118,0.0
29448030,1.8332438710057606,1368.80988944816,0.0
29448060,1.8377545109230995,1370.4442064818122,0.0
29448090,1.8422646120719932,1372.0764398231497,0.0
29448120,1.846776266169865,1373.707413405282,0.0
29448150,1.8512912690920447,1375.337818019388,0.0
29448180,1.855811197433343,1376.9682464688337,0.0
29448210,1.8603376063131822,1378.599267791996,0.0
29448240,1.8648719738144541,1380.2314136288799,0.0
29448270,1.8694155932034784,1381.8651391725975,0.0
29448300,1.8739695648497234,1383.5008167297553,0.0
29448330,1.8785348101105996,1385.1387446188573,0.0
29448360,1.8831120772035388,1386.7791556818056,0.0
29448390,1.8877019607972536,1388.4222252632676,0.0
29448420,1.8923049132787704,1390.0680745091513,0.0
29448450,1.8969212414002417,1391.7167707851231,0.0
29448480,1.9015511157033382,1393.368333107558,0.0
29448510,1.9061945932659383,1395.022741109609,0.0
29448540,1.9108516338010897,1396.679941384038,0.0
29448570,1.9155221085915501,1398.3398512442172,0.0
29448600,1.9202058115575078,1400.0023629809493,0.0
29448630,1.924902471855057,1401.6673485788567,0.0
29448660,1.9296117646498503,1403.3346638564626,0.0
29448690,1.9343333206661582,1405.00415194815,0.0
29448720,1.9390667347581512,1406.6756462341575,0.0
29448750,1.9438115727878096,1408.3489726936768,0.0
29448780,1.9485673774283985,1410.023951898118,0.0
29448810,1.953333673540359,1411.70040078073,0.0
29448840,1.9581099726559499,1413.3781340451928,0.0
29448870,1.9628957763041859,1415.0569651689304,0.0
29448900,1.9676905785903744,1416.7367071461872,0.0
29448930,1.9724938683088302,1418.417173067232,0.0
29448960,1.9773051305593732,1420.0981765341867,0.0
29448990,1.9821238479028236,1421.779531925757,0.0
29449020,1.9869495011704887,1423.4610545498838,0.0
29449050,1.9917815700029915,1425.1425607170336,0.0
29449080,1.996619533189749,1426.823867761448,0.0
29449110,2.001462868886005,1428.504794033877,0.0
29449140,2.0063110547481906,1430.1851588777681,0.0
29449170,2.011163568009667,1431.8647825974854,0.0
29449200,2.0160198855324407,1433.5434864297777,0.0
29449230,2.0208794838706687,1435.2210925292616,0.0
29449260,2.025741839363223,1436.8974239718787,0.0
29449290,2.0306064282621272,1438.5723047774316,0.0
29449320,2.03547272690241,1440.2455599515588,0.0
29449350,2.040340211919823,1441.9170155481886,0.0
29449380,2.0452083605170213,1443.586498751314,0.0
29449410,2.050076650774399,1445.2538379737084,0.0
29449440,2.0549445620027615,1446.9188629708876,0.0
29449470,2.0598115751324713,1448.5814049670664,0.0
29449500,2.064677173130817,1450.2412967904709,0.0
29449530,2.0695408414433474,1451.898373015482,0.0
29449560,2.074402068453173,1453.55247010939,0.0
29449590,2.079260345950415,1455.2034265806926,0.0
29449620,2.0841151696060964,1456.851083127214,0.0
29449650,2.0889660394465994,1458.4952827820846,0.0
29449680,2.0938124603230084,1460.1358710560992,0.0
29449710,2.0986539423708157,1461.7726960748646,0.0
29449740,2.103490001457777,1463.4056087099725,0.0
29449770,2.1083201596166394,1465.0344627032698,0.0
29449800,2.1131439454603456,1466.6591147836623,0.0
29449830,2.117960894578597,1468.2794247761574,0.0
29449860,2.1227705499145646,1469.8952557028508,0.0
29449890,2.127572462120741,1471.5064738758995,0.0
29449920,2.132366189893553,1473.1129489822888,0.0
29449950,2.1371513002877967,1474.714554161039,0.0
29449980,2.1419273690099083,1476.3111660726736,0.0
29450010,2.146693980690498,1477.902664961235,0.0
29450040,2.151450729137081,1479.4889347092305,0.0
29450070,2.15619721756795,1481.0698628859998,0.0
29450100,2.1609330588269327,1482.6453407894746,0.0
29450130,2.165657875579684,1484.2152634817703,0.0
29450160,2.1703713004931866,1485.7795298190265,0.0
29450190,2.1750729763980066,1487.3380424756072,0.0
29450220,2.179762556433742,1488.890707962837,0.0
29450250,2.184439704179078,1490.4374366427028,0.0
29450280,2.189104093766366,1491.97814273665,0.0
29450310,2.193755409980441,1493.5127443293484,0.0
29450340,2.198393348342854,1495.0411633679323,0.0
29450370,2.2030176151814946,1496.5633256566707,0.0
29450400,2.2076279276855266,1498.0791608470881,0.0
29450430,2.2122240139458915,1499.58860242374,0.0
29450460,2.2168056129816085,1501.091587685532,0.0
29450490,2.221372474751314,1502.588057722754,0.0
29450520,2.225924360150753,1504.0779573897357,0.0
29450550,2.2304610409958263,1505.5612352733108,0.0
29450580,2.234982299991027,1507.0378436568399,0.0
29450610,2.2394879306833904,1508.5077384800732,0.0
29450640,2.243977737401649,1509.9708792945623,0.0
29450670,2.248451535180433,1511.4272292147418,0.0
29450700,2.252909149669593,1512.8767548647045,0.0
29450730,2.25735041702885,1514.3194263207008,0.0
29450760,2.261775183806638,1515.7552170489964,0.0
29450790,2.26618330680321,1517.1841038394566,0.0
29450820,2.2705746529189845,1518.6060667346349,0.0
29450850,2.2749490989871175,1520.0210889544958,0.0
29450880,2.2793065315892247,1521.4291568163562,0.0
29450910,2.283646846855409,1522.8302596502656,0.0
29450940,2.28796995024823,1524.2243897100957,0.0
29450970,2.2922757563298255,1525.611542079565,0.0
29451000,2.2965641885117236,1526.9917145735994,0.0
29451030,2.300835178788102,1528.3649076350123,0.0
29451060,2.305088667451589,1529.731124226214,0.0
29451090,2.309324602790885,1531.0903697158526,0.0
29451120,2.3135429407703003,1532.442651760395,0.0
29451150,2.3177436446912343,1533.7879801805755,0.0
29451180,2.321926684833939,1535.1263668324364,0.0
29451210,2.326092038080243,1536.457825472805,0.0
29451240,2.33023968751651,1537.7823716193882,0.0
29451270,2.3343696220153674,1539.1000224047548,0.0
29451300,2.3384818357962964,1540.4107964243817,0.0
29451330,2.3425763279649052,1541.7147135786429,0.0
29451360,2.34665310202895,1543.0117949081543,0.0
29451390,2.3507121653908674,1544.302062422475,0.0
29451420,2.354753528815769,1545.5855389217377,0.0
29451450,2.3587772058745253,1546.8622478111315,0.0
29451480,2.3627832123600228,1548.1322129076784,0.0
29451510,2.3667715656757373,1549.3954582390204,0.0
29451540,2.370742284195628,1550.652007833895,0.0
29451570,2.374695386594253,1551.9018855039333,0.0
29451600,2.3786308911449425,1553.145114616227,0.0
29451630,2.382548822852916,1554.3817214748808,0.0
29451660,2.3864492541599396,1555.611752116754,0.0
29451690,2.390332375366605,1556.835296419125,0.0
29451720,2.3941985355262774,1558.0524987242052,0.0
29451750,2.3980482198447444,1559.2635474504293,0.0
29451780,2.4018820042158606,1560.4686587394117,0.0
29451810,2.4057005321022773,1561.6680681871694,0.0
29451840,2.409504508034891,1562.86202838908,0.0
29451870,2.413294685193146,1564.0508046933762,0.0
29451900,2.417071844649173,1565.2346680286635,0.0
29451930,2.420836775229062,1566.4138880234157,0.0
29451960,2.4245902588948383,1567.588728444589,0.0
29451990,2.4283330613363514,1568.7594446005792,0.0
29452020,2.4320659247866034,1569.9262813339385,0.0
29452050,2.4357895605588817,1571.089470835859,0.0
29452080,2.439504642098746,1572.249230724016,0.0
29452110,2.44321180065728,1573.4057630523648,0.0
29452140,2.446911623561051,1574.559254151483,0.0
29452170,2.4506046535427255,1575.7098747646128,0.0
29452200,2.4542913884508835,1576.8577802608131,0.0
29452230,2.4579722816510676,1578.003111039315,0.0
29452260,2.461647743313817,1579.1459932027708,0.0
29452290,2.4653181423644437,1580.2865394169044,0.0
29452320,2.468983808763823,1581.424849832351,0.0
29452350,2.472645035902291,1582.5610130003042,0.0
29452380,2.4763020830485476,1583.6951067777434,0.0
29452410,2.479955177864145,1584.8271992307193,0.0
29452440,2.4836045189311715,1585.957349517399,0.0
29452470,2.487250278185768,1587.085608716431,0.0
29452500,2.4908926031888643,1588.2120205838976,0.0
