time,reaQHea_y
1224240,23679.584063909475
1224270,23690.25611006966
1224300,23698.450046848266
1224330,23704.079609245506
1224360,23707.08730091817
1224390,23707.444858000334
1224420,23705.15336053165
1224450,23700.24299364018
1224480,23692.772465878534
1224510,23682.828094210916
1224540,23670.52257200934
1224570,23655.993438752157
1224600,23639.40982267471
1224630,23620.95299968232
1224660,23600.81879821836
1224690,23579.222571902686
1224720,23556.393640626226
1224750,23532.572329704115
1224780,23508.007100365725
1224810,23482.951686783686
1224840,23457.662237250483
1224870,23432.394481594736
1224900,23407.38755838454
1224930,1017971.1354767669
1224960,1017295.0867635901
1224990,1012827.3333726405
1225020,1003353.9706840148
1225050,987950.1973556652
1225080,965988.0383483171
1225110,937170.8866472776
1225140,901390.7475248061
1225170,858406.0358557246
1225200,807307.107397771
1225230,745623.2501870007
1225260,666991.6033260459
1225290,552652.6918634939
1225320,342743.24989193067
1225350,105850.60542679555
1225380,1658.451088900863
1225410,32.056837634541125
1225440,32.05136289568477
1225470,32.045897026358276
1225500,32.0404340930191
1225530,32.03497397895584
1225560,32.0295163211854
1225590,32.02406129531022
1225620,32.0186089254221
1225650,32.01315919920745
1225680,32.00771211345404
1225710,32.002267671374106
1225740,31.996825879392127
1225770,31.991386746074074
1225800,31.985950278379804
1225830,31.98051650307798
1225860,31.975085385904713
1225890,31.969656952022543
1225920,31.964231207320584
1225950,31.958808158223313
1225980,31.953387809549085
1226010,31.947970166116267
1226040,31.94255523434934
1226070,31.937143017460535
1226100,31.931733521338966
1226130,31.92632674973224
1226160,31.920922707458725
1226190,31.915521398801403
1226220,31.910122826972515
1226250,31.90472699679042
1226280,31.899333911467355
1226310,31.893943575286315
1226340,31.888555990924157
1226370,31.883171163199247
1226400,31.877789093717706
1226430,31.872409786762514
1226460,31.86703324554592
1226490,31.86165947274478
1226520,31.85628847103597
1226550,31.850920243631723
1226580,31.845554793208912
1226610,31.840192122444396
1226640,31.834832233479677
1226670,31.82947512952699
1226700,31.824120812192454
1226730,31.818769369277295
1226760,31.813420639634145
1226790,31.808074699286013
1226820,31.802731553586636
1226850,31.797391205212875
1226880,31.79205365630623
1226910,31.78671890954356
1226940,31.78138696653099
1226970,31.77605782887464
1227000,31.77073149818063
1227030,31.76540797712582
1227060,31.760087266245595
1227090,31.75476936768144
1227120,31.749454282504104
1227150,31.74414201285508
1227180,31.738832559805115
1227210,31.733525924424956
1227240,31.728222108856095
1227270,31.722921113633905
1227300,31.717622940364507
1227330,31.71232759065402
1227360,31.70703506450245
1227390,31.701745364586653
1227420,31.696458490906636
1227450,31.691174444533146
1227480,31.6858932270723
1227510,31.680614839059473
1227540,31.67533928156541
1227570,31.67006655566086
1227600,31.66479666241657
1227630,31.65952975441393
1227660,31.654265542015985
1227690,31.64900415638919
1227720,31.643745602887275
1227750,31.638489884187116
1227780,31.63323700189483
1227810,31.627986957616532
1227840,31.622739751352228
1227870,31.617495384172663
1227900,31.612253856077835
1227930,31.607015168673865
1227960,31.60177932142538
1227990,31.5965463159385
1228020,31.59131615167785
1228050,31.586088829714182
1228080,31.58086435004749
1228110,31.575642713748525
1228140,31.57042392028191
1228170,31.56520797125377
1228200,31.559994866128722
1228230,31.55478460544215
1228260,31.549577189729423
1228290,31.54437261899054
1228320,31.5391708932255
1228350,31.533972013505053
1228380,31.5287759798292
1228410,31.523582791662562
1228440,31.518392450611262
1228470,31.513204955604554
1228500,31.508020307177812
1228530,31.502838776229936
1228560,31.497659865934484
1228590,31.49248377063197
1228620,31.4873105122727
1228650,31.48214009942265
1228680,31.476972533152562
1228710,31.47180781453319
1228740,31.466645943564526
1228770,31.4614869197112
1228800,31.456330743508587
1228830,31.451177414421313
1228860,31.446026932984747
1228890,31.440879299198897
1228920,31.435734511993008
1228950,31.430592572973207
1228980,31.42545348053337
1229010,31.42031723520887
1229040,31.41518383699971
1229070,31.410053285905885
1229100,31.40492558139203
1229130,31.399800723993508
1229160,31.394678712639582
1229190,31.389559547865616
1229220,31.384443229136245
1229250,31.379329756451465
1229280,31.374219129811276
1229310,31.369111348680306
1229340,917.918751121537
1229370,4397.516649118632
1229400,10809.273042778037
1229430,20747.816746250493
1229460,35408.99347022178
1229490,56388.38075220585
1229520,84056.94032258772
1229550,115823.46465884497
1229580,147482.1853140307
1229610,176417.9028722196
1229640,201812.87282028043
1229670,223107.97936273782
1229700,239447.7751847542
1229730,249940.83419579524
1229760,253938.2534550777
1229790,251168.86475108264
1229820,241786.45631442204
1229850,226366.15463095662
1229880,205861.83356811642
1229910,181529.46191652538
1229940,154822.36871448296
1229970,127267.90558747135
1230000,100338.5828861715
1230030,75328.83063782679
1230060,53238.55851309295
1230090,34807.04370540853
1230120,20422.632328001015
1230150,10097.468842251443
1230180,3577.507320442516
1230210,457.51618651101734
1230240,44.710526162333096
1230270,44.70200666650991
1230300,44.69349095898836
1230330,44.684979333153045
1230360,44.67647163106882
1230390,44.66796787896898
1230420,44.65946807685353
1230450,44.65097222365171
1230480,44.64248031829279
1230510,44.633992360241386
1230540,44.62550834789138
1230570,44.61702828017203
1230600,44.60855215708334
1230630,44.6000799764838
1230660,44.59161173730267
1230690,44.583147439004584
1230720,44.57468708051879
1230750,44.56623066023918
1230780,44.55777817709498
1230810,44.549329630550844
1230840,44.54088501900063
1230870,44.53244434137362
1230900,44.524007596599034
1230930,44.51557478360615
1230960,44.50714590132421
1230990,44.498720948147096
1231020,44.49029992300406
1231050,44.48188282482435
1231080,44.47346965307261
1231110,44.46506040560734
1231140,44.45665508135778
1231170,44.44825367978858
1231200,101.3062665717779
1231230,1007.9225841403903
1231260,3091.0543370960536
1231290,6555.184557076809
1231320,11595.168914657948
1231350,18383.950992923084
1231380,27054.775545564902
1231410,37673.62441504563
1231440,50195.54522073523
1231470,64409.13003677117
1231500,79892.04538992362
1231530,95998.79814636747
1231560,111887.91740890061
1231590,126731.29642690366
1231620,139897.01147927932
1231650,150876.21634600105
1231680,159220.11868237282
1231710,164553.9134475975
1231740,166623.36919557655
1231770,165331.91859797464
1231800,160757.0509499589
1231830,153147.63415089413
1231860,142905.58877228925
1231890,130555.09111588162
1231920,116702.64377535172
1231950,101991.02023862425
1231980,87052.94941446185
1232010,72455.39130662815
1232040,58682.5778312773
1232070,46151.84197546199
1232100,35151.63649358194
1232130,25827.188198138243
1232160,18192.535955129464
1232190,12168.705700715378
1232220,7612.044573083309
1232250,4337.920874505269
1232280,2142.9958116451294
1232310,820.9780725885043
1232340,175.06601807792998
1232370,45.540357822072046
1232400,45.53162444835344
1232430,45.52289255494208
1232460,45.51416276608327
1232490,45.505438507630885
1232520,45.49672180650835
1232550,45.48800926684266
1232580,45.47929958285828
1232610,45.470593228360606
1232640,45.46189090522407
1232670,45.453192903620995
1232700,45.44449834768064
1232730,45.435806591742775
1232760,45.42711811496652
1232790,83.93278678532977
1232820,425.9367969833116
1232850,1175.0828044945886
1232880,2461.3485322029514
1232910,4422.445340523852
1232940,7198.796326378355
1232970,10926.615554817285
1233000,15729.718760025391
1233030,21708.650828684702
1233060,28926.609468379407
1233090,37393.06065436834
1233120,47043.84033155337
1233150,57724.69941908273
1233180,69178.56207874742
1233210,81043.678801004
1233240,92864.47935860591
1233270,104111.71651439535
1233300,114267.83012587613
1233330,122931.26203248763
1233360,129788.15069795438
1233390,134583.2990365963
1233420,137129.16841864513
1233450,137326.1395966285
1233480,135178.17375126036
1233510,130797.17035184552
1233540,124397.08533088565
1233570,116279.12386306508
1233600,106810.25344367907
1233630,96396.61866550279
1233660,85456.50359551322
1233690,74379.98677265068
1233720,63528.57069776772
1233750,53234.48483506623
1233780,43761.30310348232
1233810,35286.33071835695
1233840,27902.452857276658
1233870,21629.79816179454
1233900,16431.02965815637
1233930,12229.158512716876
1233960,8914.554095638727
1233990,6367.610203546969
1234020,4463.440245934503
1234050,3081.739716504819
1234080,2111.5039147764337
1234110,1454.9127112344365
1234140,1030.1713152199472
1234170,773.0015824101902
1234200,637.2600714735593
1234230,595.1124061343877
1234260,636.8264396697898
1234290,770.316586776883
1234320,1020.5073310043027
1234350,1428.4968556777117
1234380,2050.456760027807
1234410,2956.1203208153934
1234440,4226.758643474759
1234470,5952.452230867352
1234500,8228.520041131425
1234530,11150.933154290457
1234560,14810.583534788142
1234590,19286.280098421114
1234620,24636.38530343169
1234650,30889.117277385118
1234680,38031.86354421444
1234710,46000.49305046137
1234740,54670.64610921178
1234770,63853.26623783123
1234800,73296.0590368137
1234830,46.0562027447149
1234860,46.047306300564735
1234890,46.03841398307215
1234920,46.02952578956027
1234950,46.020641718958366
1234980,46.01176177019569
1235010,46.002885941666115
1235040,45.99401423122815
1235070,45.985146638346414
1235100,45.976283161414806
1235130,45.96742379829181
1235160,45.9585685479067
1235190,45.949717409188715
1235220,45.94087037999637
1235250,45.93202745925892
1235280,45.92318864483486
1235310,45.9143539367242
1235340,45.90552333171469
1235370,45.89669682980634
1235400,45.88787442832228
1235430,45.879056126727136
1235460,45.87024192287942
1235490,45.86143181570838
1235520,45.85262580360789
1235550,45.84382388497185
1235580,45.83502605819412
1235610,45.82623232220396
1235640,45.81744267539525
1235670,45.80865711669724
1235700,45.799875643433076
1235730,45.791098358929794
1235760,45.78232506081629
1235790,45.773555839035275
1235820,45.76479069626361
1235850,45.75602963250131
1235880,45.74727264560687
1235910,45.73851973450955
1235940,45.7297708981386
1235970,45.7210261348879
1236000,45.71228544261596
1236030,45.7035488207874
1236060,45.694816267260734
1236090,45.68608778042984
1236120,45.67736335975934
1236150,45.66864300310774
1236180,45.65992670886893
1236210,45.65121447597216
1236240,45.642506302811306
1236270,45.63380218778025
1236300,45.62510212980824
1236330,45.61640612675379
1236360,45.60771417808152
1236390,45.599026281114575
1236420,45.590342435852946
1236450,45.581662639619765
1236480,45.57298689134429
1236510,45.56431518995578
1236540,45.55564753331273
1236570,45.546983920344395
1236600,45.53832434998003
1236630,45.52966908562331
1236660,45.52101762134645
1236690,45.51237017718788
1236720,45.5037267633197
1236750,45.495087381883394
1236780,45.48645203341434
1236810,45.47782071684179
1236840,45.46919343055963
1236870,45.460570172961724
1236900,45.45195094351271
1236930,45.44333573953573
1236960,45.4347245604954
1236990,45.4261174047856
1237020,45.41751427080021
1237050,45.408915157468485
1237080,45.40032006264893
1237110,45.3917289852708
1237140,45.38314192372798
1237170,45.37455887641434
1237200,45.365979842794516
1237230,45.35740482019163
1237260,45.348833808070324
1237290,45.340266804289094
1237320,45.33170380831257
1237350,45.323144817463884
1237380,45.31458983120766
1237410,45.30603884740241
1237440,45.29749186551276
1237470,45.28894888339721
1237500,45.280409899985024
1237530,45.271875384263225
1237560,45.263344474816144
1237590,45.25481749608
1237620,45.246294496773785
1237650,45.23777548332196
1237680,45.22926045947215
1237710,45.22074942361824
1237740,45.21224237522484
1237770,45.20373931215047
1237800,45.195240630571384
1237830,520.1551797093505
1237860,1664.1959344828913
1237890,3531.371810729347
1237920,6171.780642428793
1237950,9627.265396432927
1237980,13927.464753053597
1238010,19084.197007041716
1238040,25083.771789425056
1238070,31876.01089398906
1238100,39360.976262975724
1238130,47377.75012919581
1238160,55701.11366405173
1238190,64050.54518734332
1238220,72109.83322073135
1238250,79551.36971167442
1238280,86059.25643555756
1238310,91347.61224626604
1238340,95184.24687973958
1238370,97413.00233064579
1238400,97957.72159773902
1238430,96810.43782264259
1238460,94054.33514291071
1238490,89810.02140614124
1238520,84262.40366537885
1238550,77643.92150526046
1238580,70226.90527245875
1238610,62308.12063790607
1238640,54187.16628361471
1238670,46145.13557609021
1238700,38427.63188952451
1238730,31233.961284063298
1238760,24712.39666010671
1238790,18959.715964773874
1238820,14025.373039012273
1238850,9918.494211097768
1238880,6615.6547814452
1238910,4068.80405593856
1238940,2213.030523494259
1238970,973.4322386272715
1239000,270.7355710964458
1239030,46.9326155188462
1239060,46.92358467671821
1239090,46.91455644935353
1239120,46.90553299002368
1239150,46.89651368679694
1239180,46.88749816223513
1239210,46.878487374656494
1239240,46.86948092895551
1239270,46.86047833419485
1239300,46.85147957913168
1239330,46.84248533833637
1239360,46.83349522526939
1239390,46.824509279548366
1239420,46.81552750063793
1239450,46.80654988800269
1239480,46.797576438965805
1239510,46.788607152456514
1239540,46.77964202633333
1239570,46.77068105952549
1239600,46.76172424935614
1239630,46.75277159475454
1239660,46.74382309411456
1239690,46.734878745294715
1239720,46.72593854668887
1239750,46.7170024972263
1239780,46.70807059423011
1239810,46.699142836629576
1239840,46.690219222283204
1239870,46.68129974958486
1239900,46.67238441746381
1239930,116.72165568953747
1239960,371.3834660901815
1239990,822.2606156908244
1240020,1503.3563550823783
1240050,2448.700040481914
1240080,3690.9123224140176
1240110,5259.9386813256115
1240140,7181.69804501824
1240170,9476.052537312185
1240200,12154.991490300721
1240230,15219.876508693558
1240260,18659.374449951734
1240290,22448.72955092902
1240320,26546.277964367673
1240350,30890.997940599602
1240380,35403.64558860248
1240410,39987.62930241679
1240440,44531.48334260057
1240470,48913.08160106802
1240500,53005.40858620989
1240530,56682.4128718758
1240560,59825.17516888869
1240590,62329.0289749736
1240620,64109.63514423484
1240650,65107.67032561761
1240680,65291.97862775212
1240710,64661.135826874895
1240740,63243.52909206889
1240770,61095.27372202184
1240800,58296.63156023289
1240830,54947.412310060594
1240860,51161.230820041244
1240890,47059.32040375395
1240920,42764.113475712744
1240950,38393.435831938645
1240980,34055.36770941754
1241010,29844.345909661777
1241040,25838.714347113175
1241070,22099.507127144105
1241100,18670.214238506644
1241130,15578.56995233742
1241160,12835.916950361989
1241190,10440.200093378471
1241220,8379.675856410779
1241250,6634.9584413583125
1241280,5181.469228600506
1241310,3990.497574936641
1241340,3031.1847418465672
1241370,2272.2467290334525
1241400,1683.1021727410146
1241430,1234.9599216123968
1241460,901.5379971418838
1241490,659.4841012748971
1241520,488.64173514902075
1241550,372.22733380261036
1241580,296.91828635534097
1241610,252.85833003525224
1241640,233.60623007513936
1241670,236.05216459442366
1241700,260.31434138905695
1241730,309.619768819405
1241760,390.1684278936441
1241790,510.97741176388934
1241820,683.699824725194
1241850,922.4063853629303
1241880,1243.3193390443726
1241910,1664.484279492138
1241940,2205.3663860749266
1241970,2886.3577587541736
1242000,3728.1929816541688
1242030,4751.441876207694
1242060,5974.475507465845
1242090,7414.806647788898
1242120,9086.43070371311
1242150,10998.733656709128
1242180,13155.63370760354
1242210,15554.439273387248
1242240,18184.626759315222
1242270,21026.631064993002
1242300,24051.071921159786
1242330,27218.412651770286
1242360,30479.07617295865
1242390,33774.12244291635
1242420,37036.584604210744
1242450,40193.48297164003
1242480,43168.461786359796
1242510,45884.89045930716
1242540,48269.24663196573
1242570,50254.590656166874
1242600,51783.87053277128
1242630,52812.83917044822
1242660,53312.35703786694
1242690,53269.902028165365
1242720,52690.54520478642
1242750,51598.96050878611
1242780,50036.12335479313
1242810,48053.39317360343
1242840,45711.34034950758
1242870,43077.8359945901
1242900,40225.228078044405
1242930,37226.54236901706
1242960,34156.50071370663
1242990,31076.981912140913
1243020,28047.084098538915
1243050,25118.43681893256
1243080,22332.826074732242
1243110,19722.412845083752
1243140,17309.950941446667
1243170,15109.719459785758
1243200,13127.957402923037
1243230,11364.306779031793
1243260,9813.188703708223
1243290,8464.725213961949
1243320,7305.91894021208
1243350,6321.821014193329
1243380,5496.559382366089
1243410,4814.2094653868035
1243440,4259.468749971914
1243470,3818.210968519086
1243500,3477.9532365416426
1243530,3228.1168632237664
1243560,3060.294136158983
1243590,2968.3413957514863
1243620,2948.49312070281
1243650,2999.34899011208
1243680,3121.790841051017
1243710,3318.8564431503837
1243740,3595.554321898238
1243770,3958.6477608053488
1243800,4416.381486002487
1243830,4975.889943014662
1243860,5642.4711985141585
1243890,6425.662787009491
1243920,7334.547251936269
1243950,8376.94737148311
1243980,9559.047569421433
1244010,10884.959921286536
1244040,12356.136066681294
1244070,13970.750205796256
1244100,15723.17988620126
1244130,17603.40295251566
1244160,19597.402905141487
1244190,21689.368991276773
1244220,23860.28995223563
1244250,26083.32438083835
1244280,28325.625194657303
1244310,30549.796163366802
1244340,32715.743123755896
1244370,34781.32613490153
1244400,36703.61916006432
1244430,38440.52295998449
1244460,39952.44513035358
1244490,41203.93551234385
1244520,42165.00902748025
1244550,42812.63135257504
1244580,43131.892745907564
1244610,43116.34326192001
1244640,42768.41139861784
1244670,42099.3342438032
1244700,41128.54377596306
1244730,39880.30086158191
1244760,38393.939146946
1244790,36703.98256288299
1244820,34848.69503244765
1244850,32869.86108683223
1244880,30809.502291640165
1244910,28707.860883579666
1244940,26602.273493814762
1244970,24526.391272110366
1245000,22509.50543448019
1245030,20576.11680417929
1245060,18745.798862596337
1245090,17033.309067983944
1245120,15448.88217625275
1245150,13998.655238257095
1245180,12685.186975076962
1245210,11508.036764900466
1245240,10464.368631758658
1245270,9549.549092430805
1245300,8757.714259758683
1245330,8082.288853648744
1245360,7516.446322207861
1245390,7053.50303355475
1245420,6687.2456862679555
1245450,6412.191380641892
1245480,6223.668762725148
1245510,6113.3322991641535
1245540,6074.512249709614
1245570,6104.110358250989
1245600,6201.625330885358
1245630,6369.6084226161765
1245660,6604.823845586409
1245690,6910.348104005377
1245720,7287.827797975298
1245750,7739.061124634316
1245780,8266.306454008702
1245810,8880.221423323248
1245840,9592.277164467869
1245870,10408.733622462902
1245900,11332.256298428134
1245930,12363.4227037047
1245960,13501.702886736859
1245990,14745.23958585664
1246020,16090.425678592694
1246050,17536.79529554552
1246080,19081.88737015257
1246110,20717.056440574055
1246140,22428.491126738194
1246170,24198.38397020888
1246200,26005.242206146224
1246230,27810.75580561431
1246260,29571.110140186862
1246290,31249.904813079513
1246320,32815.96657570545
1246350,34239.74255162916
1246380,35492.21439387909
1246410,36546.23571231958
1246440,37378.37979227168
1246470,37970.20796097907
1246500,38308.932933620745
1246530,38379.988469815034
1246560,38198.76700828372
1246590,37763.50976506737
1246620,37085.718640103776
1246650,36182.93355922382
1246680,35076.95338564743
1246710,33793.45933534371
1246740,32361.082338379656
1246770,30810.23762810986
1246800,29171.99824732547
1246830,27477.058866417436
1246860,25754.587031108116
1246890,24030.010855986508
1246920,22326.78626356721
1246950,20666.402288837853
1246980,19067.483614447836
1247010,17545.354446995494
1247040,16111.953634309784
1247070,14775.976928842789
1247100,13543.146529717347
1247130,12416.552894465303
1247160,11397.03794558489
1247190,10483.597799213901
1247220,9673.78671737877
1247250,8964.10682943447
1247280,8350.509664209088
1247310,7829.585613326469
1247340,7397.48192167464
1247370,7049.924966754703
1247400,6782.85627254311
1247430,6596.171937404221
1247460,6479.572626907808
1247490,6434.9179656139595
1247520,6460.615678127497
1247550,6556.087803478816
1247580,6721.414854026199
1247610,6957.3593438825865
1247640,7265.20170543401
1247670,7646.584249924657
1247700,8103.37867173864
1247730,8637.450898045698
1247760,9250.443321885426
1247790,9943.545929344136
1247820,10717.27930180244
1247850,11571.24344759068
1247880,12503.86969312139
1247910,13512.180768302955
1247940,14591.57654721797
1247970,15735.654135652661
1248000,16936.073865907994
1248030,18182.48217420954
1248060,19462.503119248846
1248090,20761.80888133505
1248120,22064.277163916802
1248150,23352.228756966375
1248180,24606.78148595882
1248210,25808.265259734282
1248240,26936.68248394754
1248270,27972.237821852603
1248300,28895.910427434068
1248330,29683.671188129832
1248360,30331.32422611567
1248390,30821.37424584216
1248420,31143.56525631471
1248450,31291.68736974588
1248480,31262.649486983526
1248510,31056.960666699906
1248540,30679.01590372003
1248570,30136.836937327218
1248600,29441.80792442359
1248630,28608.172561890024
1248660,27652.505921452903
1248690,26593.12913237345
1248720,25449.479243471487
1248750,24241.47680071874
1248780,22988.932355848796
1248810,21711.01558367685
1248840,20425.800653785613
1248870,19149.897177521114
1248900,17898.17243743431
1248930,16683.566264338824
1248960,15516.995264969657
1248990,14407.338968827395
1249020,13361.486609607888
1249050,12384.476389069363
1249080,11479.651188506028
1249110,10648.844550995009
1249140,9892.597366771814
1249170,9210.382630799877
1249200,8600.868503414185
1249230,8064.1525829672355
1249260,7594.364916143064
1249290,7189.52323883967
1249320,6847.371129958321
1249350,6565.267866837405
1249380,6340.691100574846
1249410,6171.434223460458
1249440,6055.5626459477535
1249470,5991.500750700624
1249500,5978.024039256116
1249530,6014.284857103488
1249560,6099.804581422434
1249590,6234.436467300807
1249620,6418.310569393794
1249650,6651.766131989405
1249680,6935.272354259197
1249710,7269.337767693316
1249740,7654.299068882136
1249770,8085.807155370114
1249800,8559.093173692896
1249830,9071.326270833542
1249860,9620.623443917975
1249890,10204.735583711856
1249920,10820.469227727348
1249950,11463.801984372787
1249980,12129.961673660946
1250010,12813.440922135793
1250040,13508.016766816856
1250070,14206.792455582949
1250100,14902.267274974196
1250130,15621.857022488935
1250160,16394.04469212243
1250190,17187.901763439346
1250220,17974.439103847646
1250250,18742.072066443685
1250280,19481.43820248049
1250310,20182.828414133426
1250340,20836.435512979566
1250370,21432.796305797045
1250400,21963.07871850338
1250430,22419.259590754027
1250460,22794.35980115658
1250490,23082.61701868688
1250520,23279.6292849041
1250550,23382.477995347814
1250580,23389.817922934548
1250610,23301.919276745866
1250640,23120.656919348883
1250670,22849.44919014265
1250700,22493.151187028696
1250730,22057.90798862267
1250760,21550.974267476697
1250790,20980.50810418642
1250820,20355.365612567784
1250850,19684.938771542034
1250880,18978.8494160581
1250910,18246.63182169197
1250940,17497.574059053142
1250970,16740.574895658367
1251000,15984.016367131091
1251030,15235.64984010101
1251060,14503.467492576801
1251090,13793.16432495345
1251120,13109.516463621461
1251150,12456.865306199405
1251180,11838.870670792634
1251210,11258.043343508256
1251240,10716.733454150219
1251270,10217.143478190928
1251300,9760.175228751272
1251330,9346.481334936128
1251360,8976.411445369467
1251390,8649.95571476607
1251420,8366.824611322521
1251450,8126.560287459058
1251480,7928.600086475724
1251510,7772.342438686741
1251540,7657.192379323625
1251570,7582.594991676541
1251600,7548.058961098545
1251630,7553.170485017465
1251660,7597.597429848509
1251690,7681.083860069404
1251720,7803.435336804134
1251750,7964.495572371241
1251780,8164.11516207572
1251810,8402.113238716778
1251840,8678.233025207035
1251870,8992.087188745889
1251900,9343.117670142707
1251930,9731.008147550934
1251960,10153.555764831672
1251990,10609.528682683176
1252020,11097.409707741583
1252050,11615.17531626482
1252080,12160.304712314108
1252110,12729.34601944081
1252140,13318.378595498312
1252170,13923.051379364551
1252200,14538.533131219296
1252230,15159.500546348887
1252260,15780.176294806472
1252290,16394.39730200494
1252320,16995.70084230623
1252350,17577.425105166054
1252380,18132.82353612001
1252410,18655.191302183553
1252440,19138.000733191606
1252470,19575.041588467528
1252500,19960.561457725216
1252530,20289.401340965444
1252560,20557.138663990798
1252590,20760.17606164904
1252620,20895.80806348945
1252650,20962.3314821562
1252680,20958.167237950045
1252710,20879.389935353403
1252740,20722.536995661958
1252770,20488.9541456322
1252800,20182.173161403203
1252830,19805.672357470547
1252860,19368.338651383365
1252890,18875.15422182216
1252920,18333.12939933736
1252950,17749.687340070195
1252980,17132.60965413358
1253010,16489.7406715901
1253040,15828.753517232119
1253070,15157.132226855598
1253100,14482.584172656152
1253130,13814.056973295461
1253160,13160.954528246006
1253190,12529.464219396174
1253220,11923.411460643147
1253250,11345.756352316614
1253280,10799.218074765202
1253310,10286.131390706789
1253340,9808.241240152922
1253370,9366.714634771197
1253400,8962.26713214729
1253430,8595.268298367368
1253460,8265.801141192616
1253490,7973.707903264173
1253520,7718.643277498972
1253550,7500.132007129942
1253580,7317.618146010545
1253610,7170.506908877082
1253640,7058.198326456667
1253670,6980.113354564738
1253700,6935.711877107584
1253730,6926.6041185809845
1253760,6948.329416224699
1253790,7002.179565114309
1253820,7088.039011793579
1253850,7205.644999746803
1253880,7354.701852794246
1253910,7534.889481604105
1253940,7745.816064232439
1253970,7986.993689308977
1254000,8257.805910176336
1254030,8557.468766911486
1254060,8884.99299257265
1254090,9239.151403748261
1254120,9618.448832653172
1254150,10021.090717257552
1254180,10444.953516582702
1254210,10887.562043250404
1254240,11346.076194636806
1254270,11817.287425619348
1254300,12297.62503843114
1254330,12783.172927732656
1254360,13269.69746986035
1254390,13752.681678357172
1254420,14227.339978178727
1254450,14688.653318042985
1254480,15131.437540229796
1254510,15550.430229636573
1254540,15940.391110111168
1254570,16296.211573748798
1254600,16613.015863950135
1254630,16882.530200403045
1254660,17107.216856507555
1254690,17281.814075166483
1254720,17403.695927354667
1254750,17470.858645993394
1254780,17482.243672294135
1254810,17437.39494026731
1254840,17336.80963467996
1254870,17181.921271917035
1254900,16974.927703467405
1254930,16718.663798552196
1254960,16416.53584202759
1254990,16072.463617195934
1255020,15690.548835545529
1255050,15274.222556643132
1255080,14826.987844111
1255110,14353.479458033642
1255140,13859.002826968195
1255170,13348.937044933144
1255200,12828.447588130022
1255230,12302.429735308728
1255260,11775.514002542886
1255290,11252.022591921599
1255320,10735.917072228274
1255350,10230.761981340507
1255380,9739.703485486476
1255410,9265.461614392081
1255440,8810.333807065428
1255470,8376.207824622908
1255500,7964.602715478211
1255530,7577.076009441256
1255560,7213.954433922169
1255590,6875.819469156928
1255620,6562.811986451241
1255650,6274.9277454079975
1255680,6012.00408071958
1255710,5773.736956897344
1255740,5560.023775173573
1255770,5383.415926218667
1255800,5252.584971426907
1255830,5154.965144759338
1255860,5080.701509078675
1255890,5027.093893306171
1255920,4993.554635208849
1255950,4979.851259230348
1255980,4985.655396984019
1256010,5010.576367400052
1256040,5054.193351544408
1256070,5116.094594641459
1256100,5195.878393456046
1256130,5293.137938321558
1256160,5407.444189461323
1256190,5538.330399246227
1256220,5685.277449952787
1256250,5847.699163233702
1256280,6024.927635378952
1256310,6216.199104725652
1256340,6420.6408987520945
1256370,6637.259933354492
1256400,6864.9396744143805
1256430,7102.493933570198
1256460,7350.601956435115
1256490,7622.647651850107
1256520,7924.955613556993
1256550,8247.860904109533
1256580,8584.000309290757
1256610,8929.925778232791
1256640,9282.917411672179
1256670,9640.3605241201
1256700,9999.547501235671
1256730,10357.626766601603
1256760,10711.605330720653
1256790,11058.373280418778
1256820,11393.981235141366
1256850,11711.171882731653
1256880,12003.971482994777
1256910,12267.397206665646
1256940,12498.19365202989
1256970,12693.349906627129
1257000,12850.172473586603
1257030,12966.436279949992
1257060,13040.420593772898
1257090,13070.947229359448
1257120,13057.387463406563
1257150,12999.671325066887
1257180,12898.2889123108
1257210,12754.279624330009
1257240,12569.208438193666
1257270,12345.130113183997
1257300,12084.537081628987
1257330,11789.576769415655
1257360,11465.084078646487
1257390,11113.841875885655
1257420,10739.338956010743
1257450,10345.230916984236
1257480,9935.363911293814
1257510,9513.590037691782
1257540,9083.661966281637
1257570,8649.181094066627
1257600,8213.55869169819
1257630,7779.980463612682
1257660,7351.375580377576
1257690,6930.3924104622665
1257720,6519.381972305295
1257750,6120.389078612643
1257780,5735.150609473599
1257810,5365.100131869641
1257840,5011.377997379076
1257870,4674.846014836799
1257900,4356.105790237076
1257930,4055.519847259363
1257960,3773.234688062016
1257990,3509.205019725056
1258020,3263.2184293812907
1258050,3034.919889405489
1258080,2823.8359556076384
1258110,2629.397373816995
1258140,2450.9606588448682
1258170,2287.827928749806
1258200,2139.2700176802864
1258230,2005.3988434113812
1258260,1883.8929791032863
1258290,1774.5390913357933
1258320,1676.7241753318224
1258350,1589.7613818792552
1258380,1512.9922491901796
1258410,1445.795519103822
1258440,1387.5906662273474
1258470,1337.8405090034926
1258500,1296.0545487162071
1258530,1261.7906960744433
1258560,1234.655371205437
1258590,1214.3024571053274
1258620,1200.431487212004
1258650,1192.7852601707893
1258680,1191.1469688971295
1258710,1195.3368999866664
1258740,1205.208758365053
1258770,1220.6456748024204
1258800,1241.5559519825656
1258830,1267.8684514592385
1258860,1299.8018292073525
1258890,1338.5245070742653
1258920,1385.5238658395901
1258950,1441.3590791822166
1258980,1506.3294619472103
1259010,1580.678076712873
