time,ahu_reaPFanExt_y,reaQHea_y,ahu_reaPFanSup_y,reaQHea_y,reaPPum_y,reaQHea_y,oveTZonSet_u,reaTZon_y
3632280,268.1672530134248,111094.42876110192,515.920362256459,111094.42876110192,156.05511798398305,111094.42876110192,292.15,292.0133061894131
3632310,268.16725301343064,111790.19295359949,515.920362256459,111790.19295359949,156.32007963313987,111790.19295359949,292.15,292.0139176211207
3632340,268.16725301343416,112476.58173319849,515.920362256459,112476.58173319849,156.58229381913168,112476.58173319849,292.15,292.0145887909143
3632370,268.16725301345997,113154.04278169027,515.920362256459,113154.04278169027,156.84165200043472,113154.04278169027,292.15,292.0153192730548
3632400,268.16725301344167,113821.2332647819,515.920362256459,113821.2332647819,157.09804744602084,113821.2332647819,292.15,292.01610861428344
3632430,268.1672530134334,114479.22616921728,515.920362256459,114479.22616921728,157.35137527197904,114479.22616921728,292.15,292.01695633429784
3632460,268.1672530134325,115125.78021885458,515.920362256459,115125.78021885458,157.60153247672113,115125.78021885458,292.15,292.0178619261307
3632490,268.1672530134255,115763.38219624167,515.920362256459,115763.38219624167,157.84841797271474,115763.38219624167,292.15,292.0188248565912
3632520,268.16725301341796,116387.64112507549,515.920362256459,116387.64112507549,158.09193261639513,116387.64112507549,292.15,292.0198445668112
3632550,268.1672530134177,117002.8654443052,515.920362256459,117002.8654443052,158.33197923723753,117002.8654443052,292.15,292.0209204728781
3632580,268.1672530134239,117605.06829430323,515.920362256459,117605.06829430323,158.56846266389132,117605.06829430323,292.15,292.0220519665175
3632610,268.1672530134199,118198.92572376881,515.920362256459,118198.92572376881,158.80128974564954,118198.92572376881,292.15,292.02323841580903
3632640,268.16725301341165,118775.10987501724,515.920362256459,118775.10987501724,159.03036937032465,118775.10987501724,292.15,292.0244791659187
3632670,268.1672530134094,119348.15562081545,515.920362256459,119348.15562081545,159.2556124801349,119348.15562081545,292.15,292.02577353984907
3632700,268.1672530134127,119900.65723400853,515.920362256459,119900.65723400853,159.47693208571562,119900.65723400853,292.15,292.0271208392183
3632730,268.1672530134182,120446.87358023471,515.920362256459,120446.87358023471,159.69424327782752,120446.87358023471,292.15,292.0285203450393
3632760,268.1672530134233,120965.21473111364,515.920362256459,120965.21473111364,159.9074632361054,120965.21473111364,292.15,292.02997131856546
3632790,268.16725301342774,121485.18852916338,515.920362256459,121485.18852916338,160.11651123500488,121485.18852916338,292.15,292.03147300214965
3632820,268.16725301343206,121992.78968457799,515.920362256459,121992.78968457799,160.32130864747933,121992.78968457799,292.15,292.0330246201088
3632850,268.16725301342507,122482.00428968301,515.920362256459,122482.00428968301,160.5217789460304,122482.00428968301,292.15,292.034625379655
3632880,268.16725301341603,122958.91971630647,515.920362256459,122958.91971630647,160.71784770031385,122958.91971630647,292.15,292.0362744719101
3632910,268.1672530134149,123416.81274052878,515.920362256459,123416.81274052878,160.9094425713941,123416.81274052878,292.15,292.03797107295094
3632940,268.1672530134214,123872.10527246837,515.920362256459,123872.10527246837,161.096493302261,123872.10527246837,292.15,292.0397143449886
3632970,268.1672530134255,124304.6233000706,515.920362256459,124304.6233000706,161.27893170280575,124304.6233000706,292.15,292.04150343780435
3633000,268.1672530134285,124721.11294028447,515.920362256459,124721.11294028447,161.45669162568632,124721.11294028447,292.15,292.04333749073623
3633030,268.1672530134322,125129.09145365942,515.920362256459,125129.09145365942,161.62970890869087,125129.09145365942,292.15,292.04521563845043
3633060,268.1672530134256,125516.98307446559,515.920362256459,125516.98307446559,161.79792140614626,125516.98307446559,292.15,292.0471369946948
3633090,268.16725301341717,125904.55590996117,515.920362256459,125904.55590996117,161.9612691477736,125904.55590996117,292.15,292.04910064653143
3633120,268.16725301341626,126264.56082411707,515.920362256459,126264.56082411707,162.11969442777527,126264.56082411707,292.15,292.0511056679277
3633150,268.1672530134205,126606.46753525978,515.920362256459,126606.46753525978,162.2731417174337,126606.46753525978,292.15,292.0531511270643
3633180,268.16725301342586,126943.49620663292,515.920362256459,126943.49620663292,162.42155750346905,126943.49620663292,292.15,292.0552360885717
3633210,268.16725301343064,127263.64143005325,515.920362256459,127263.64143005325,162.5648901790043,127263.64143005325,292.15,292.0573596142264
3633240,268.16725301343473,127568.6032423191,515.920362256459,127568.6032423191,162.70309000814984,127568.6032423191,292.15,292.0595207634582
3633270,268.1672530134274,127853.32218928044,515.920362256459,127853.32218928044,162.8361091122531,127853.32218928044,292.15,292.0617185946171
3633300,268.1672530134183,128133.71485407771,515.920362256459,128133.71485407771,162.96390143920698,128133.71485407771,292.15,292.0639521665328
3633330,268.16725301341734,128391.69117186773,515.920362256459,128391.69117186773,163.08642271201083,128391.69117186773,292.15,292.0662205404773
3633360,268.1672530134215,128631.11469612207,515.920362256459,128631.11469612207,163.2036303657806,128631.11469612207,292.15,292.06852278237227
3633390,268.1672530134268,128864.76179850097,515.920362256459,128864.76179850097,163.31548347534599,128864.76179850097,292.15,292.0708579655004
3633420,268.1672530134314,129080.03542037413,515.920362256459,129080.03542037413,163.4219426681515,129080.03542037413,292.15,292.0732251739577
3633450,268.1672530134583,129281.37394465903,515.920362256459,129281.37394465903,163.52297002012682,129281.37394465903,292.15,292.07562350648396
3633480,268.1672530134429,129459.17701759671,515.920362256459,129459.17701759671,163.6185289263249,129459.17701759671,292.15,292.0780520819364
3633510,268.16725301343854,129629.80784039781,515.920362256459,129629.80784039781,163.7085839343082,129629.80784039781,292.15,292.08051004645495
3633540,268.16725301343865,129789.81032410098,515.920362256459,129789.81032410098,163.79310052344798,129789.81032410098,292.15,292.0829965834588
3633570,268.1672530134607,129925.92828545673,515.920362256459,129925.92828545673,163.87204479549516,129925.92828545673,292.15,292.08551092927434
3633600,268.16725301344303,130050.99379428585,515.920362256459,130050.99379428585,163.94538299973996,130050.99379428585,292.15,292.08805240038737
3633630,268.1672530134369,130160.50640837241,515.920362256459,130160.50640837241,164.01308071542638,130160.50640837241,292.15,292.09062044672993
3633660,268.16725301343837,130264.0858078553,515.920362256459,130264.0858078553,164.07510098679128,130264.0858078553,292.15,292.09321481238885
3633690,268.1672530134605,130345.04217777426,515.920362256459,130345.04217777426,164.13140249467116,130345.04217777426,292.15,292.09583546755164
3633720,268.167253013442,130408.69329520005,515.920362256459,130408.69329520005,164.18194990791324,130408.69329520005,292.15,292.09848076962464
3633750,268.1672530134356,130460.61128861282,515.920362256459,130460.61128861282,164.22672651459655,130460.61128861282,292.15,292.1011484255374
3633780,268.16725301343587,130498.00032876867,515.920362256459,130498.00032876867,164.2657343515735,130498.00032876867,292.15,292.103836178874
3633810,268.1672530134289,130520.98116915597,515.920362256459,130520.98116915597,164.29898428315084,130520.98116915597,292.15,292.1065419917879
3633840,268.16725301342075,130529.64114958963,515.920362256459,130529.64114958963,164.32648752265558,130529.64114958963,292.15,292.10926400701084
3633870,268.16725301341967,130524.13829690062,515.920362256459,130524.13829690062,164.3482537195308,130524.13829690062,292.15,292.1120004766776
3633900,268.1672530134256,130504.58887783437,515.920362256459,130504.58887783437,164.3642927972046,130504.58887783437,292.15,292.1147497167327
3633930,268.16725301342177,130471.1211938876,515.920362256459,130471.1211938876,164.37461665421787,130471.1211938876,292.15,292.11751008492945
3633960,268.1672530134138,130423.86570022507,515.920362256459,130423.86570022507,164.37923968116337,130423.86570022507,292.15,292.12027996173134
3633990,268.16725301341165,130362.95760626916,515.920362256459,130362.95760626916,164.37817870832697,130362.95760626916,292.15,292.12305775237576
3634020,268.1672530134169,130288.5350390334,515.920362256459,130288.5350390334,164.37145290170145,130288.5350390334,292.15,292.12584188855243
3634050,268.1672530134246,130200.73915668203,515.920362256459,130200.73915668203,164.3590836964056,130200.73915668203,292.15,292.1286308275602
3634080,268.1672530134305,130099.71374512557,515.920362256459,130099.71374512557,164.341094748842,130099.71374512557,292.15,292.13142305051184
3634110,268.16725301343416,129985.60506337768,515.920362256459,129985.60506337768,164.31751191859738,129985.60506337768,292.15,292.13421706068607
3634140,268.1672530134599,129858.56169903233,515.920362256459,129858.56169903233,164.28836327417113,129858.56169903233,292.15,292.13701138234126
3634170,268.16725301344167,129718.73444349438,515.920362256459,129718.73444349438,164.25367909157754,129718.73444349438,292.15,292.1398045599315
3634200,268.1672530134333,129566.27612400861,515.920362256459,129566.27612400861,164.21349183143982,129566.27612400861,292.15,292.14259515759386
3634230,268.1672530134323,129401.34142638613,515.920362256459,129401.34142638613,164.16783610644555,129401.34142638613,292.15,292.1453817588168
3634260,268.1672530134254,129224.08673851678,515.920362256459,129224.08673851678,164.11674865260449,129224.08673851678,292.15,292.14816296619034
3634290,268.16725301341796,129034.67001640152,515.920362256459,129034.67001640152,164.06026830443,129034.67001640152,292.15,292.1509374012551
3634320,268.16725301341745,128833.25065932682,515.920362256459,128833.25065932682,163.9984359685739,128833.25065932682,292.15,292.1537037044177
3634350,268.16725301342314,128619.989390398,515.920362256459,128619.989390398,163.93129459463208,128619.989390398,292.15,292.15646053491326
3634380,268.16725301343047,128395.04814762397,515.920362256459,128395.04814762397,163.85888914546837,128395.04814762397,292.15,292.1592065708052
3634410,268.1672530134584,128158.58998872661,515.920362256459,128158.58998872661,163.78126656843986,128158.58998872661,292.15,292.1619405090111
3634440,268.1672530134424,127910.77900808086,515.920362256459,127910.77900808086,163.69847576698697,127910.77900808086,292.15,292.16466106535114
3634470,268.167253013436,127651.7802638604,515.920362256459,127651.7802638604,163.6105675719458,127651.7802638604,292.15,292.1673669746108
3634500,268.16725301343575,127381.75971527239,515.920362256459,127381.75971527239,163.5175947127507,127381.75971527239,292.15,292.17005699061605
3634530,268.16725301342865,127100.88417036881,515.920362256459,127100.88417036881,163.41961178890546,127100.88417036881,292.15,292.1727298863146
3634560,268.16725301342086,126809.32124415798,515.920362256459,126809.32124415798,163.3166752417718,126809.32124415798,292.15,292.1753844538623
3634590,268.16725301342024,126507.23932623038,515.920362256459,126507.23932623038,163.20884332653011,126507.23932623038,292.15,292.17801950471227
3634620,268.1672530134262,126194.80755727405,515.920362256459,126194.80755727405,163.09617608427442,126194.80755727405,292.15,292.18063386970397
3634650,268.1672530134221,125872.19581419649,515.920362256459,125872.19581419649,162.97873531429832,125872.19581419649,292.15,292.1832263991519
3634680,268.167253013414,125539.57470336607,515.920362256459,125539.57470336607,162.85658454659384,125539.57470336607,292.15,292.18579596293245
3634710,268.1672530134118,125197.11556152783,515.920362256459,125197.11556152783,162.72978901453808,125197.11556152783,292.15,292.1883414505676
3634740,268.16725301341717,124844.99046374774,515.920362256459,124844.99046374774,162.59841562773144,124844.99046374774,292.15,292.19086177130544
3634770,268.16725301342495,124483.37223790739,515.920362256459,124483.37223790739,162.4625329449727,124483.37223790739,292.15,292.1933558541975
3634800,268.16725301343087,124112.4344852713,515.920362256459,124112.4344852713,162.32221114735927,124112.4344852713,292.15,292.1958226481706
3634830,268.1672530134345,123732.35160658666,515.920362256459,123732.35160658666,162.17752201148969,123732.35160658666,292.15,292.19826112209614
3634860,268.16725301342615,123343.29883319497,515.920362256459,123343.29883319497,162.02853888274356,123343.29883319497,292.15,292.2006702648528
3634890,268.16725301341665,122945.45226268508,515.920362256459,122945.45226268508,161.87533664861024,122945.45226268508,292.15,292.2030490853868
3634920,268.16725301341586,122538.98889853746,515.920362256459,122538.98889853746,161.71799171204069,122538.98889853746,292.15,292.20539661276615
3634950,268.1672530134228,122124.08669331919,515.920362256459,122124.08669331919,161.5565819647939,122124.08669331919,292.15,292.20771189623173
3634980,268.16725301341955,121700.92459491339,515.920362256459,121700.92459491339,161.39118676074995,121700.92459491339,292.15,292.20999400524255
3635010,268.1672530134115,121269.68259535282,515.920362256459,121269.68259535282,161.2218868891651,121269.68259535282,292.15,292.2122420295191
3635040,268.1672530134089,120830.54178177546,515.920362256459,120830.54178177546,161.048764547831,120830.54178177546,292.15,292.2144550790802
3635070,268.16725301341404,120383.68438905908,515.920362256459,120383.68438905908,160.87190331611527,120383.68438905908,292.15,292.21663228427866
3635100,268.1672530134219,119929.29385373076,515.920362256459,119929.29385373076,160.6913881278521,119929.29385373076,292.15,292.2187727958311
3635130,268.16725301342785,119467.55486889087,515.920362256459,119467.55486889087,160.5073052441281,119467.55486889087,292.15,292.22087578483365
3635160,268.1672530134314,118998.65343945382,515.920362256459,118998.65343945382,160.31974222580482,118998.65343945382,292.15,292.2229404428037
3635190,268.16725301343445,118522.77693722435,515.920362256459,118522.77693722435,160.1287879056985,118522.77693722435,292.15,292.22496598170204
3635220,268.16725301342694,118040.11415561389,515.920362256459,118040.11415561389,159.93453236048913,118040.11415561389,292.15,292.2269516339496
3635250,268.1672530134183,117550.85536388909,515.920362256459,117550.85536388909,159.73706688240765,117550.85536388909,292.15,292.2288966524425
3635280,268.1672530134177,117055.19236050776,515.920362256459,117055.19236050776,159.53648395065144,117055.19236050776,292.15,292.2308003105655
3635310,268.1672530134242,116553.31852510525,515.920362256459,116553.31852510525,159.33287720244076,116553.31852510525,292.15,292.2326619022051
3635340,268.1672530134207,116045.42886875467,515.920362256459,116045.42886875467,159.12634140366808,116045.42886875467,292.15,292.2344807417611
3635370,268.1672530134126,115531.72008223717,515.920362256459,115531.72008223717,158.91697241914122,115531.72008223717,292.15,292.2362561641557
3635400,268.1672530134102,115012.39058210468,515.920362256459,115012.39058210468,158.7048671823939,115012.39058210468,292.15,292.2379875248425
3635430,268.16725301341546,114487.6405542228,515.920362256459,114487.6405542228,158.49012366505616,114487.6405542228,292.15,292.2396741998136
3635460,268.16725301342325,113957.67199456145,515.920362256459,113957.67199456145,158.27284084575263,113957.67199456145,292.15,292.24131558560606
3635490,268.1672530134291,113422.68874697192,515.920362256459,113422.68874697192,158.0531186785065,113422.68874697192,292.15,292.2429110993079
3635520,268.16725301343274,112882.89662207854,515.920362256459,112882.89662207854,157.83105806132792,112882.89662207854,292.15,292.244460178521
3635550,268.16725301345866,112338.50308552786,515.920362256459,112338.50308552786,157.60676080235922,112338.50308552786,292.15,292.24596228146584
3635580,268.16725301344326,111789.71780386125,515.920362256459,111789.71780386125,157.38032958647477,111789.71780386125,292.15,292.24741688692956
3635610,268.1672530134382,111236.75233083956,515.920362256459,111236.75233083956,157.15186794252295,111236.75233083956,292.15,292.24882349425843
3635640,268.1672530134606,110679.82019499171,515.920362256459,110679.82019499171,156.92148020924083,110679.82019499171,292.15,292.25018162336585
3635670,268.16725301344115,110119.13692468703,515.920362256459,110119.13692468703,156.68927149983165,110119.13692468703,292.15,292.25149081473955
3635700,268.16725301343297,109554.92011515803,515.920362256459,109554.92011515803,156.45534766626187,109554.92011515803,292.15,292.25275062944814
3635730,268.16725301343206,108987.38976050763,515.920362256459,108987.38976050763,156.21981526338104,108987.38976050763,292.15,292.253960649145
3635760,268.1672530134251,108416.7683901934,515.920362256459,108416.7683901934,155.98278151234956,108416.7683901934,292.15,292.2551204760726
3635790,268.16725301341756,107843.27998610449,515.920362256459,107843.27998610449,155.74435426319192,107843.27998610449,292.15,292.2562297330666
3635820,268.1672530134169,107267.15047821164,515.920362256459,107267.15047821164,155.50464195674832,107267.15047821164,292.15,292.25728806356017
3635850,268.1672530134227,106688.60813298526,515.920362256459,106688.60813298526,155.26375358610886,106688.60813298526,292.15,292.25829513158806
3635880,268.1672530134299,106107.88307471303,515.920362256459,106107.88307471303,155.0217986574554,106107.88307471303,292.15,292.25925062179124
3635910,268.16725301343513,105525.20721288859,515.920362256459,105525.20721288859,154.77888715028672,105525.20721288859,292.15,292.26015423942147
3635940,268.1672530134614,104940.81443694525,515.920362256459,104940.81443694525,154.53512947691118,104940.81443694525,292.15,292.26100571034556
3635970,268.16725301344525,104354.94053833796,515.920362256459,104354.94053833796,154.29063644143272,104354.94053833796,292.15,292.26180478104993
3636000,268.1672530134414,103767.82307896063,515.920362256459,103767.82307896063,154.04551919809208,103767.82307896063,292.15,292.26255121864506
3636030,268.16725301342893,103179.31651774453,515.920362256459,103179.31651774453,153.79988642731982,103179.31651774453,292.15,292.263244826075
3636060,268.16725301341904,102589.53336816646,515.920362256459,102589.53336816646,153.5538424603765,102589.53336816646,292.15,292.2638854509788
3636090,268.16725301341813,101998.75850534774,515.920362256459,101998.75850534774,153.3074920034573,101998.75850534774,292.15,292.2644729731116
3636120,268.16725301342467,101407.10032985677,515.920362256459,101407.10032985677,153.06094452388712,101407.10032985677,292.15,292.26500729568414
3636150,268.16725301342086,100814.92987178669,515.920362256459,100814.92987178669,152.8143123675896,100814.92987178669,292.15,292.2654883426371
3636180,268.16725301341256,100222.50417806955,515.920362256459,100222.50417806955,152.5677069409003,100222.50417806955,292.15,292.2659160582073
3636210,268.16725301341006,99630.03223154169,515.920362256459,99630.03223154169,152.3212380870091,99630.03223154169,292.15,292.2662904067798
3636240,268.16725301341523,99037.77931900973,515.920362256459,99037.77931900973,152.0750156198904,99037.77931900973,292.15,292.2666113728305
3636270,268.16725301342314,98446.03085198939,515.920362256459,98446.03085198939,151.82914996654287,98446.03085198939,292.15,292.2668789610037
3636300,268.1672530134291,97855.03635251538,515.920362256459,97855.03635251538,151.58375155775317,97855.03635251538,292.15,292.267093196137
3636330,268.16725301343274,97265.03821366483,515.920362256459,97265.03821366483,151.33893031962063,97265.03821366483,292.15,292.2672541231416
3636360,268.16725301345855,96676.30831363118,515.920362256459,96676.30831363118,151.0947957735822,96676.30831363118,292.15,292.26736180683594
3636390,268.16725301344303,96089.12139129642,515.920362256459,96089.12139129642,150.85145723956057,96089.12139129642,292.15,292.2674163318235
3636420,268.167253013438,95503.7293709227,515.920362256459,95503.7293709227,150.60902378359683,95503.7293709227,292.15,292.2674178024048
3636450,268.1672530134605,94920.38525234222,515.920362256459,94920.38525234222,150.36760405707412,94920.38525234222,292.15,292.26736634248067
3636480,268.16725301344115,94339.36186267876,515.920362256459,94339.36186267876,150.1273062274057,94339.36186267876,292.15,292.2672620954413
3636510,268.16725301343286,93760.93016577965,515.920362256459,93760.93016577965,149.88823797979268,93760.93016577965,292.15,292.2671052240597
3636540,268.16725301343195,93185.34411867142,515.920362256459,93185.34411867142,149.65050649341816,93185.34411867142,292.15,292.2668959103953
3636570,268.16725301342495,92612.86001808212,515.920362256459,92612.86001808212,149.41421837897076,92612.86001808212,292.15,292.2666343557
3636600,268.1672530134173,92043.74936113735,515.920362256459,92043.74936113735,149.1794796187937,92043.74936113735,292.15,292.2663207803226
3636630,268.1672530134166,91478.28092451497,515.920362256459,91478.28092451497,148.94639552526226,91478.28092451497,292.15,292.2659554236139
3636660,268.1672530134224,90916.70840054257,515.920362256459,90916.70840054257,148.71507070206417,90916.70840054257,292.15,292.26553854383303
3636690,268.16725301342973,90359.28669290747,515.920362256459,90359.28669290747,148.4856089977528,90359.28669290747,292.15,292.2650704180589
3636720,268.1672530134351,89806.28420327533,515.920362256459,89806.28420327533,148.2581134561694,89806.28420327533,292.15,292.26455134210244
3636750,268.1672530134613,89257.96741262938,515.920362256459,89257.96741262938,148.0326862697002,89257.96741262938,292.15,292.263981630415
3636780,268.16725301344496,88714.58730061587,515.920362256459,88714.58730061587,147.8094287347117,88714.58730061587,292.15,292.26336161599204
3636810,268.167253013441,88176.3933431715,515.920362256459,88176.3933431715,147.58844120636212,88176.3933431715,292.15,292.2626916502726
3636840,268.16725301342865,87643.648577416,515.920362256459,87643.648577416,147.36982305251263,87643.648577416,292.15,292.2619721030355
3636870,268.16725301341876,87116.61667145645,515.920362256459,87116.61667145645,147.15367260798573,87116.61667145645,292.15,292.2612033622939
3636900,268.1672530134181,86595.5440623786,515.920362256459,86595.5440623786,146.94008712960297,86595.5440623786,292.15,292.26038583418745
3636930,268.1672530134245,86080.67070987927,515.920362256459,86080.67070987927,146.72916275147503,86080.67070987927,292.15,292.25951994288204
3636960,268.16725301342086,85572.25087847847,515.920362256459,85572.25087847847,146.5209944404198,85572.25087847847,292.15,292.2586061304375
3636990,268.16725301341245,85070.54492268554,515.920362256459,85070.54492268554,146.31567595175855,85070.54492268554,292.15,292.25764485668617
3637020,268.16725301340983,84575.79440941836,515.920362256459,84575.79440941836,146.1132997855899,84575.79440941836,292.15,292.25663659910947
3637050,268.167253013415,84088.22573130736,515.920362256459,84088.22573130736,145.9139571434657,84088.22573130736,292.15,292.255581852709
3637080,268.16725301342296,83608.0788073228,515.920362256459,83608.0788073228,145.7177378854516,83608.0788073228,292.15,292.2544811298695
3637110,268.1672530134291,83135.60962628982,515.920362256459,83135.60962628982,145.52473048766205,83135.60962628982,292.15,292.25333496021557
3637140,268.16725301343274,82671.05741876479,515.920362256459,82671.05741876479,145.3350220003524,82671.05741876479,292.15,292.2521438904607
3637170,268.16725301345855,82214.63251826768,515.920362256459,82214.63251826768,145.14869800660466,82214.63251826768,292.15,292.25090848425003
3637200,268.1672530134429,81766.55141424735,515.920362256459,81766.55141424735,144.96584258160658,81766.55141424735,292.15,292.2496293219962
3637230,268.167253013438,81327.06143779981,515.920362256459,81327.06143779981,144.78653825254247,81327.06143779981,292.15,292.2483070007071
3637260,268.167253013427,80896.40598197043,515.920362256459,80896.40598197043,144.61086595913943,80896.40598197043,292.15,292.2469421338066
3637290,268.1672530134176,80474.7829033987,515.920362256459,80474.7829033987,144.43890501489682,80474.7829033987,292.15,292.2455353509476
3637320,268.1672530134171,80062.36607383138,515.920362256459,80062.36607383138,144.2707330692157,80062.36607383138,292.15,292.24408729781754
3637350,268.1672530134237,79659.42019520758,515.920362256459,79659.42019520758,144.1064260696334,79659.42019520758,292.15,292.24259863593477
3637380,268.16725301342,79266.13745750097,515.920362256459,79266.13745750097,143.94605822531267,79266.13745750097,292.15,292.2410700424401
3637410,268.16725301341165,78882.71599494207,515.920362256459,78882.71599494207,143.7897019716783,78882.71599494207,292.15,292.2395022098778
3637440,268.1672530134091,78509.3578158474,515.920362256459,78509.3578158474,143.6374279354284,78509.3578158474,292.15,292.23789584597
3637470,268.1672530134144,78146.25697733853,515.920362256459,78146.25697733853,143.48930490010991,78146.25697733853,292.15,292.23625167338264
3637500,268.1672530134221,77793.60295370329,515.920362256459,77793.60295370329,143.34539977274272,77793.60295370329,292.15,292.2345704294835
3637530,268.16725301342814,77451.58181957241,515.920362256459,77451.58181957241,143.20577755154054,77451.58181957241,292.15,292.2328528660936
3637560,268.1672530134317,77120.37470391401,515.920362256459,77120.37470391401,143.07050129445025,77120.37470391401,292.15,292.2310997492295
3637590,268.1672530134346,76800.1577760113,515.920362256459,76800.1577760113,142.9396320884748,76800.1577760113,292.15,292.22931185883925
3637620,268.1672530134273,76491.10257505425,515.920362256459,76491.10257505425,142.81322901992306,76491.10257505425,292.15,292.22748998853
3637650,268.1672530134187,76193.37578420198,515.920362256459,76193.37578420198,142.69134914563875,76193.37578420198,292.15,292.2256349452898
3637680,268.16725301341796,75907.13912064956,515.920362256459,75907.13912064956,142.57404746522218,75907.13912064956,292.15,292.22374754919986
3637710,268.1672530134246,75632.54889159591,515.920362256459,75632.54889159591,142.46137689420667,75632.54889159591,292.15,292.221828633142
3637740,268.16725301342115,75369.75622975448,515.920362256459,75369.75622975448,142.35338823814942,75369.75622975448,292.15,292.2198790424981
3637770,268.16725301341313,75118.90708161182,515.920362256459,75118.90708161182,142.25013016781097,75118.90708161182,292.15,292.21789963484304
3637800,268.16725301341074,74880.14190146283,515.920362256459,74880.14190146283,142.15164919525503,74880.14190146283,292.15,292.2158912796304
3637830,268.167253013416,74653.59559269965,515.920362256459,74653.59559269965,142.057989651146,74653.59559269965,292.15,292.2138548578611
3637860,268.1672530134237,74439.39753568397,515.920362256459,74439.39753568397,141.9691936629444,74439.39753568397,292.15,292.211791261773
3637890,268.1672530134296,74237.67147270584,515.920362256459,74237.67147270584,141.88530113406017,74237.67147270584,292.15,292.2097013945102
3637920,268.1672530134332,74048.53539494192,515.920362256459,74048.53539494192,141.8063497240618,74048.53539494192,292.15,292.2075861697821
3637950,268.167253013459,73872.10150981857,515.920362256459,73872.10150981857,141.7323748300158,73872.10150981857,292.15,292.2054465115171
3637980,268.16725301344354,73708.47619002771,515.920362256459,73708.47619002771,141.66340956895075,73708.47619002771,292.15,292.2032833535131
3638010,268.16725301343854,73557.75988901469,515.920362256459,73557.75988901469,141.59948476138672,73557.75988901469,292.15,292.2010976390823
3638040,268.1672530134275,73420.04708220417,515.920362256459,73420.04708220417,141.54062891594117,73420.04708220417,292.15,292.19889032068954
3638070,268.16725301341813,73295.42622657155,515.920362256459,73295.42622657155,141.48686821504785,73295.42622657155,292.15,292.19666235958334
3638100,268.16725301341745,73183.97970594981,515.920362256459,73183.97970594981,141.43822650180974,73183.97970594981,292.15,292.1944147254235
3638130,268.16725301342404,73085.78377510389,515.920362256459,73085.78377510389,141.39472526796231,73085.78377510389,292.15,292.19214839590506
3638160,268.16725301342035,73000.90851858316,515.920362256459,73000.90851858316,141.35638364293283,73000.90851858316,292.15,292.1898643563791
3638190,268.167253013412,72929.41781210645,515.920362256459,72929.41781210645,141.3232183839936,72929.41781210645,292.15,292.1875635994694
3638220,268.1672530134096,72871.36927956805,515.920362256459,72871.36927956805,141.29524386752502,72871.36927956805,292.15,292.1852471246858
3638250,268.16725301341484,72826.81425502225,515.920362256459,72826.81425502225,141.2724720814006,72826.81425502225,292.15,292.1829159380331
3638280,268.16725301342257,72795.79775158729,515.920362256459,72795.79775158729,141.254912618504,72795.79775158729,292.15,292.180571051616
3638310,268.1672530134285,72778.35843060634,515.920362256459,72778.35843060634,141.2425726713777,72778.35843060634,292.15,292.1782134832426
3638340,268.1672530134322,72774.52857145005,515.920362256459,72774.52857145005,141.2354570280106,72774.52857145005,292.15,292.17584425602143
3638370,268.16725301343513,72784.33404599778,515.920362256459,72784.33404599778,141.23356806876257,72784.33404599778,292.15,292.1734643979581
3638400,268.1672530134276,72807.79429641072,515.920362256459,72807.79429641072,141.23690576442746,72807.79429641072,292.15,292.1710749415482
3638430,268.16725301341893,72844.92231372975,515.920362256459,72844.92231372975,141.24546767543924,72844.92231372975,292.15,292.1686769233667
3638460,268.1672530134184,72895.72461873574,515.920362256459,72895.72461873574,141.2592489522223,72895.72461873574,292.15,292.16627138365595
3638490,268.16725301342507,72960.20124617463,515.920362256459,72960.20124617463,141.27824233668738,72960.20124617463,292.15,292.1638593659103
3638520,268.1672530134216,73038.3457309741,515.920362256459,73038.3457309741,141.30243816487098,73038.3457309741,292.15,292.1614419164592
3638550,268.1672530134134,73130.14509596644,515.920362256459,73130.14509596644,141.33182437072395,73130.14509596644,292.15,292.1590200840475
3638580,268.1672530134111,73235.57984204176,515.920362256459,73235.57984204176,141.3663864910464,73235.57984204176,292.15,292.15659491941443
3638610,268.16725301341626,73354.62394067433,515.920362256459,73354.62394067433,141.40610767157375,73354.62394067433,292.15,292.1541674748703
3638640,268.16725301342404,73487.24482814391,515.920362256459,73487.24482814391,141.45096867420511,73487.24482814391,292.15,292.1517388038713
3638670,268.16725301343,73633.40340158282,515.920362256459,73633.40340158282,141.50094788538266,73633.40340158282,292.15,292.1493099605936
3638700,268.1672530134336,73793.05401719185,515.920362256459,73793.05401719185,141.55602132561532,73793.05401719185,292.15,292.1468819995048
3638730,268.16725301345946,73966.14449017681,515.920362256459,73966.14449017681,141.61616266006888,73966.14449017681,292.15,292.1444559749479
3638760,268.16725301344104,74152.6286735432,515.920362256459,74152.6286735432,141.681348375409,74152.6286735432,292.15,292.14203293696005
3638790,268.1672530134327,74352.4589438329,515.920362256459,74352.4589438329,141.75155461245964,74352.4589438329,292.15,292.13961393473653
3638820,268.16725301343166,74565.5592727601,515.920362256459,74565.5592727601,141.82674629559125,74565.5592727601,292.15,292.1372000201554
3638850,268.16725301342484,74791.83062704229,515.920362256459,74791.83062704229,141.9068792684879,74791.83062704229,292.15,292.134792244175
3638880,268.16725301341745,75031.17680584153,515.920362256459,75031.17680584153,141.9919110665024,75031.17680584153,292.15,292.1323916544177
