time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
29357490,5.855993704486931e-211,0.0,6.593555117627568e-104,0.0,288.15,303.15,293.28294768812776
29357520,9.895465175610026e-211,0.0,8.641518551704312e-104,0.0,288.15,303.15,293.27589317944575
29357550,1.1137197477172713e-211,9.74199750789309e-104,0.0,9.74199750789309e-104,288.15,303.15,293.2688623345349
29357580,5.679889497585278e-212,7.012890847424794e-104,0.0,7.012890847424794e-104,288.15,303.15,293.26185445353434
29357610,1.4897260239818055e-212,0.0,1.0859938696234442e-104,0.0,288.15,303.15,293.2548688679648
29357640,2.7069287597117277e-213,0.0,4.665497867931355e-105,0.0,288.15,303.15,293.24790493909734
29357670,1.6334755337782634e-213,1.2174204256765176e-104,0.0,1.2174204256765176e-104,288.15,303.15,293.24096205642115
29357700,9.408181370237474e-215,2.944044997144305e-105,0.0,2.944044997144305e-105,288.15,303.15,293.2340396362035
29357730,1.5568961367192967e-214,0.0,1.144754207516935e-105,0.0,288.15,303.15,293.22713712013865
29357760,1.4714186718580973e-216,0.0,1.1212002178281689e-106,0.0,288.15,303.15,293.22025397407936
29357790,1.3232631927087913e-215,1.129050439422592e-105,0.0,1.129050439422592e-105,288.15,303.15,293.2133896868475
29357820,9.688779813796665e-219,0.0,9.232239225650258e-108,0.0,288.15,303.15,293.2065437691201
29357850,1.0121151314320654e-216,0.0,9.504161425796902e-107,0.0,288.15,303.15,293.1997157523861
29357880,2.210705823403209e-218,4.7155834081562716e-107,0.0,4.7155834081562716e-107,288.15,303.15,293.1929051879723
29357910,6.947676249114115e-218,8.418773251108519e-107,0.0,8.418773251108519e-107,288.15,303.15,293.1861116461346
29357940,5.380476230105554e-219,0.0,7.077617475899874e-108,0.0,288.15,303.15,293.1793347152132
29357970,4.213230823479358e-219,0.0,6.306360886985318e-108,0.0,288.15,303.15,293.17257400084924
29358000,8.033595958399756e-220,9.242044166858883e-108,0.0,9.242044166858883e-108,288.15,303.15,293.16582912526275
29358030,2.1737104403487246e-220,4.840009926028871e-108,0.0,4.840009926028871e-108,288.15,303.15,293.1590997267237
29358060,9.421703928210099e-221,0.0,9.623512138367707e-109,0.0,288.15,303.15,293.15238545903765
29358090,8.727648291295167e-222,0.0,2.948425362319063e-109,0.0,288.15,303.15,293.145685990851
29358120,9.434380306122637e-222,1.02853863455627e-108,0.0,1.02853863455627e-108,288.15,303.15,293.13900100500854
29358150,2.079117140587568e-223,1.5368044627503619e-109,0.0,1.5368044627503619e-109,288.15,303.15,293.1323301980975
29358180,8.357299359984835e-223,0.0,9.302949746143347e-110,0.0,288.15,303.15,293.12567328015257
29358210,2.978148115860466e-226,0.0,1.767342665316881e-111,0.0,288.15,303.15,293.1190299744579
29358240,6.645319444510308e-224,8.855586471793591e-110,0.0,8.855586471793591e-110,288.15,303.15,293.1124000174318
29358270,6.907162454763938e-226,0.0,2.7254431598990837e-111,0.0,288.15,303.15,293.10578315862085
29358300,4.751048838094827e-225,0.0,7.192216700076917e-111,0.0,288.15,303.15,293.09917916084925
29358330,2.4557482440503894e-226,5.483955807192461e-111,0.0,5.483955807192461e-111,288.15,303.15,293.09258780052784
29358360,3.022494809073756e-226,6.120896758943723e-111,0.0,6.120896758943723e-111,288.15,303.15,293.08600886828765
29358390,4.2013694244796675e-227,0.0,6.887389168166306e-112,0.0,288.15,303.15,293.07944217008395
29358420,1.6639425083131328e-227,0.0,4.3602344010777335e-112,0.0,288.15,303.15,293.0728875289241
29358450,5.314430721849231e-228,8.262386817055152e-112,0.0,8.262386817055152e-112,288.15,303.15,293.06634478758144
29358480,7.43413693487221e-229,3.1083275293218166e-112,0.0,3.1083275293218166e-112,288.15,303.15,293.0598138130728
29358510,5.607070748257895e-229,0.0,8.145394399910175e-113,0.0,288.15,303.15,293.0532945046311
29358540,2.268530299481557e-230,0.0,1.6478022813672776e-113,0.0,288.15,303.15,293.04678680980885
29358570,5.17919114936714e-230,8.346587041824887e-113,0.0,8.346587041824887e-113,288.15,303.15,293.0402907666999
29358600,2.13379894702718e-232,5.387646899172334e-114,0.0,5.387646899172334e-114,288.15,303.15,293.0338064674644
29358630,4.276686257321078e-231,0.0,7.276462077271158e-114,0.0,288.15,303.15,293.02733281189455
29358660,1.4607226161193528e-233,1.425381954187511e-114,0.0,1.425381954187511e-114,288.15,303.15,293.0208681124982
29358690,3.1760884573455914e-232,6.683060244704099e-114,0.0,6.683060244704099e-114,288.15,303.15,293.0144110079532
29358720,1.0391571211117782e-233,0.0,3.6463026482514017e-115,0.0,288.15,303.15,293.0079607067131
29358750,2.109068058037636e-233,0.0,5.222754275454331e-115,0.0,288.15,303.15,293.0015167647133
29358780,2.121874096906471e-234,5.551569713061022e-115,0.0,5.551569713061022e-115,288.15,303.15,292.9950788449253
29358810,1.226808002501505e-234,4.243735672765316e-115,0.0,4.243735672765316e-115,288.15,303.15,292.9886466310249
29358840,2.9290199765390923e-235,0.0,6.253567960802367e-116,0.0,288.15,303.15,292.9822198393578
29358870,5.960051329925376e-236,0.0,2.8356904783326633e-116,0.0,288.15,303.15,292.9757982403667
29358900,3.269746593128816e-236,7.037504882333276e-116,0.0,7.037504882333276e-116,288.15,303.15,292.96938165727556
29358930,2.1488059581425368e-237,1.8133915836150703e-116,0.0,1.8133915836150703e-116,288.15,303.15,292.9629699518282
29358960,3.1532049248233446e-237,0.0,6.623753902861946e-117,0.0,288.15,303.15,292.95656301192366
29358990,3.793210252648316e-239,0.0,7.301769940113956e-118,0.0,288.15,303.15,292.95016074554525
29359020,2.702841628837298e-238,6.529701553896889e-117,0.0,6.529701553896889e-117,288.15,303.15,292.9437630782881
29359050,7.249686822460975e-242,0.0,3.2242354558486306e-119,0.0,288.15,303.15,292.93736995140273
29359080,2.081328323062709e-239,0.0,5.490143977275908e-118,0.0,288.15,303.15,292.93098131941304
29359110,3.9407577562219433e-241,2.5305333027047317e-118,0.0,2.5305333027047317e-118,288.15,303.15,292.92459714768904
29359140,1.4374476457866156e-240,4.8565976511335395e-118,0.0,4.8565976511335395e-118,288.15,303.15,292.91821741041764
29359170,1.0282313137784494e-241,0.0,3.915622565537778e-119,0.0,288.15,303.15,292.91184208903394
29359200,8.773334236295543e-242,0.0,3.634294617521164e-119,0.0,288.15,303.15,292.9054711709664
29359230,1.574845864853228e-242,5.157063622040534e-119,0.0,5.157063622040534e-119,288.15,303.15,292.8991046485607
29359260,4.5647325025419163e-243,2.7896054991326843e-119,0.0,2.7896054991326843e-119,288.15,303.15,292.8927425181325
29359290,1.8708783768551982e-243,0.0,5.382893066390729e-120,0.0,288.15,303.15,292.88638477914424
29359320,1.8595458544229844e-244,0.0,1.70497549237141e-120,0.0,288.15,303.15,292.8800314335024
29359350,1.8874638401950964e-244,5.752276999763209e-120,0.0,5.752276999763209e-120,288.15,303.15,292.87368248496193
29359380,4.600267799533109e-246,9.021620486427403e-121,0.0,9.021620486427403e-121,288.15,303.15,292.86733793861987
29359410,1.679810414189162e-245,0.0,5.195443003563953e-121,0.0,288.15,303.15,292.8609978004815
29359440,1.0475069611102084e-248,0.0,1.3032716779471022e-122,0.0,288.15,303.15,292.85466207709146
29359470,1.3397740606542752e-246,4.935158410575552e-121,0.0,4.935158410575552e-121,288.15,303.15,292.8483307752169
29359500,1.2491064213521367e-248,0.0,1.4359606952399625e-122,0.0,288.15,303.15,292.8420039015816
29359530,9.598540401673616e-248,0.0,3.9982325606451435e-122,0.0,288.15,303.15,292.8356814626425
29359560,4.733131967323606e-249,2.9725395889057445e-122,0.0,2.9725395889057445e-122,288.15,303.15,292.8293634644013
29359590,6.115951638796471e-249,3.3937604655680544e-122,0.0,3.3937604655680544e-122,288.15,303.15,292.82304991224834
29359620,8.239863663946766e-250,0.0,3.753298423418263e-123,0.0,288.15,303.15,292.81674081083366
29359650,3.372227311336945e-250,0.0,2.411466106662074e-123,0.0,288.15,303.15,292.810436163962
29359680,1.0498779981169906e-250,4.5043041552539236e-123,0.0,4.5043041552539236e-123,288.15,303.15,292.8041359745091
29359710,1.5103171550340982e-251,1.715680716303617e-123,0.0,1.715680716303617e-123,288.15,303.15,292.7978402443559
29359740,1.1113030851765674e-251,0.0,4.433752545156225e-124,0.0,288.15,303.15,292.7915489743379
29359770,4.636976996166629e-253,0.0,9.094771512389777e-125,0.0,288.15,303.15,292.78526216420937
29359800,1.0277003072369241e-252,4.532034126288266e-124,0.0,4.532034126288266e-124,288.15,303.15,292.7789798126179
29359830,4.5090292759874225e-255,3.014367411775836e-125,0.0,3.014367411775836e-125,288.15,303.15,292.7727019170901
29359860,8.484919955906133e-254,0.0,3.9389686549115573e-125,0.0,288.15,303.15,292.7664284740259
29359890,2.75764961041601e-256,7.515845009647388e-126,0.0,7.515845009647388e-126,288.15,303.15,292.76015947869973
29359920,6.294198558212544e-255,3.605268769829028e-125,0.0,3.605268769829028e-125,288.15,303.15,292.7538949252689
29359950,2.0363225481797715e-256,0.0,1.9532576109222284e-126,0.0,288.15,303.15,292.7476348067871
29359980,4.171185188656203e-256,0.0,2.8067392514599776e-126,0.0,288.15,303.15,292.7413791152221
29360010,4.1797364132508264e-257,2.9733790519447884e-126,0.0,2.9733790519447884e-126,288.15,303.15,292.7351278414779
29360040,2.418954079222315e-257,2.2709270273998608e-126,0.0,2.2709270273998608e-126,288.15,303.15,292.72888097541977
29360070,5.7729147865490365e-258,0.0,3.3412628301743482e-127,0.0,288.15,303.15,292.72263850590207
29360100,1.1698174495880544e-258,0.0,1.509953541465128e-127,0.0,288.15,303.15,292.71640042079775
29360130,6.436763942783669e-259,3.7479836809404165e-127,0.0,3.7479836809404165e-127,288.15,303.15,292.7101667070301
29360160,4.18423522508326e-260,9.592721266000662e-128,0.0,9.592721266000662e-128,288.15,303.15,292.7039373506055
29360190,6.1936287958062895e-260,0.0,3.514688803700053e-128,0.0,288.15,303.15,292.69771233664704
29360220,7.225409963086168e-262,0.0,3.810608087900525e-129,0.0,288.15,303.15,292.69149164942905
29360250,5.293063069180671e-261,3.4509102583103414e-128,0.0,3.4509102583103414e-128,288.15,303.15,292.68527527241173
29360280,1.7819531357634027e-264,0.0,1.906678997960984e-130,0.0,288.15,303.15,292.67906318827636
29360310,4.060442035273219e-262,0.0,2.8889097657812597e-129,0.0,288.15,303.15,292.6728553789599
29360340,7.960484575864756e-264,1.3533297114676263e-129,0.0,1.3533297114676263e-129,288.15,303.15,292.66665182569045
29360370,2.7908924803710272e-263,2.5433331016810875e-129,0.0,2.5433331016810875e-129,288.15,303.15,292.6604525090209
29360400,2.0442225550589314e-264,0.0,2.0725498758450453e-130,0.0,288.15,303.15,292.65425740886377
29360430,1.6927859853748098e-264,0.0,1.8928670802539393e-130,0.0,288.15,303.15,292.64806650452437
29360460,3.1057819811964733e-265,2.712388144909828e-130,0.0,2.712388144909828e-130,288.15,303.15,292.6418797747338
29360490,8.730014603497206e-266,1.443220821960963e-130,0.0,1.443220821960963e-130,288.15,303.15,292.6356971976812
29360520,3.666933704354798e-266,0.0,2.816096645271602e-131,0.0,288.15,303.15,292.6295187510455
29360550,3.504510379764887e-267,0.0,8.736747624713764e-132,0.0,288.15,303.15,292.62334441202563
29360580,3.678642060261375e-267,2.994259441515395e-131,0.0,2.994259441515395e-131,288.15,303.15,292.61717415737104
29360610,8.372407638312946e-269,4.53307024285163e-132,0.0,4.53307024285163e-132,288.15,303.15,292.6110079634104
29360640,3.255350619714708e-268,0.0,2.6909145371738503e-132,0.0,288.15,303.15,292.6048458060797
29360670,1.2958833781569146e-271,0.0,5.387502190092334e-134,0.0,288.15,303.15,292.59868766095013
29360700,2.580500889762561e-269,2.5429030498907933e-132,0.0,2.5429030498907933e-132,288.15,303.15,292.5925335032538
29360730,2.676278882207275e-271,0.0,7.795616052028294e-134,0.0,288.15,303.15,292.5863833079096
29360760,1.83581697753965e-270,0.0,2.048690699914908e-133,0.0,288.15,303.15,292.580237049548
29360790,9.559892848453994e-272,1.5636344634869989e-133,0.0,1.5636344634869989e-133,288.15,303.15,292.5740947025344
29360820,1.1597317172385275e-271,1.7280136412966658e-133,0.0,1.7280136412966658e-133,288.15,303.15,292.5679562409924
29360850,1.6312213972444554e-272,0.0,1.9507304941333796e-134,0.0,288.15,303.15,292.56182163882545
29360880,6.321141731871841e-273,0.0,1.218375936342543e-134,0.0,288.15,303.15,292.55569086973827
29360910,2.0536050505269043e-273,2.3224968361392825e-134,0.0,2.3224968361392825e-134,288.15,303.15,292.549563907257
29360940,2.780459074553111e-274,8.57395143846882e-135,0.0,8.57395143846882e-135,288.15,303.15,292.5434407247485
29360970,2.153680469073379e-274,0.0,2.2711851998544654e-135,0.0,288.15,303.15,292.53732129543954
29361000,8.223523051753138e-276,0.0,4.452466266832735e-136,0.0,288.15,303.15,292.53120559243416
29361030,1.9751581055338615e-275,2.3075603618313094e-135,0.0,2.3075603618313094e-135,288.15,303.15,292.5250935887311
29361060,6.729495388859334e-278,1.3512543867902346e-136,0.0,1.3512543867902346e-136,288.15,303.15,292.51898525724
29361090,1.6173260663861965e-276,0.0,1.9936629270669863e-136,0.0,288.15,303.15,292.512880570797
29361120,6.787467971222823e-279,4.318804640295243e-137,0.0,4.318804640295243e-137,288.15,303.15,292.50677950218005
29361150,1.1891309281443637e-277,1.813404568733706e-136,0.0,1.813404568733706e-136,288.15,303.15,292.50068202412257
29361180,4.219807376961485e-279,0.0,1.0280398220430214e-137,0.0,288.15,303.15,292.49458810932765
29361210,7.799083525949129e-279,0.0,1.4019750156354324e-137,0.0,288.15,303.15,292.4884977304805
29361240,8.337775821461497e-280,1.532744030962201e-137,0.0,1.532744030962201e-137,288.15,303.15,292.48241086026104
29361270,4.462941148123581e-280,1.1248507250514057e-137,0.0,1.1248507250514057e-137,288.15,303.15,292.4763274713556
29361300,1.1296095770725374e-280,0.0,1.702950770837456e-138,0.0,288.15,303.15,292.4702475364682
29361330,2.1162658997275985e-281,0.0,7.393464480408641e-139,0.0,288.15,303.15,292.46417102833084
29361360,1.242839789353513e-281,1.8943788582668513e-138,0.0,1.8943788582668513e-138,288.15,303.15,292.4580979197138
29361390,7.297169253632642e-283,4.60412240281199e-139,0.0,4.60412240281199e-139,288.15,303.15,292.4520281834351
29361420,1.1827983088097994e-282,0.0,1.7638004259951334e-139,0.0,288.15,303.15,292.4459617923696
29361450,1.1213283411687254e-284,0.0,1.72248935343723e-140,0.0,288.15,303.15,292.43989871945746
29361480,1.0004874915291137e-283,1.7201396004341618e-139,0.0,1.7201396004341618e-139,288.15,303.15,292.43383893771244
29361510,8.057817836144414e-287,0.0,1.468824089642728e-141,0.0,288.15,303.15,292.4277824202294
29361540,7.594555338943534e-285,0.0,1.4301685358547138e-140,0.0,288.15,303.15,292.42172914019153
29361570,1.7206546929905905e-286,7.196639004080149e-141,0.0,7.196639004080149e-141,288.15,303.15,292.41567907087745
29361600,5.158794463517117e-286,1.2497357092470303e-140,0.0,1.2497357092470303e-140,288.15,303.15,292.4096321856673
29361630,4.1287297470932e-287,0.0,1.0637215450851196e-141,0.0,288.15,303.15,292.40358845818116
29361660,3.083780833838303e-287,0.0,9.21953748287586e-142,0.0,288.15,303.15,292.3975478626743
29361690,6.094899616674477e-288,1.3701570818178548e-141,0.0,1.3701570818178548e-141,288.15,303.15,292.39151037447397
29361720,1.5582215871036824e-288,6.947619000295164e-142,0.0,6.947619000295164e-142,288.15,303.15,292.3854759701563
29361750,7.067689569841011e-289,0.0,1.4076966581286523e-142,0.0,288.15,303.15,292.3794446274316
29361780,6.040440275741176e-290,0.0,4.126917636112979e-143,0.0,288.15,303.15,292.3734163249172
29361810,6.99253572855384e-290,1.4842335876009133e-142,0.0,1.4842335876009133e-142,288.15,303.15,292.3673910419579
29361840,1.3202723083949424e-291,2.045148627295979e-143,0.0,2.045148627295979e-143,288.15,303.15,292.36136875852776
29361870,6.112455075344466e-291,0.0,1.3238050150500814e-143,0.0,288.15,303.15,292.35534945516895
29361900,3.706083250608158e-295,0.0,1.0336398042955373e-145,0.0,288.15,303.15,292.3493331129284
29361930,4.78726193244066e-292,1.2417184523599986e-143,0.0,1.2417184523599986e-143,288.15,303.15,292.34331971328504
29361960,6.23118267400135e-294,0.0,4.261563221162348e-145,0.0,288.15,303.15,292.3373092380789
29361990,3.3617682771855654e-293,0.0,9.925314419525535e-145,0.0,288.15,303.15,292.3313016694507
29362020,1.9676338849410292e-294,8.025679451071364e-145,0.0,8.025679451071364e-145,288.15,303.15,292.32529698979346
29362050,2.0911559387957473e-294,8.295972275938085e-145,0.0,8.295972275938085e-145,288.15,303.15,292.3192951817117
29362080,3.2197352816172343e-295,0.0,9.79182792227493e-146,0.0,288.15,303.15,292.3132962279859
29362110,1.1164362758652515e-295,0.0,5.781266529043003e-146,0.0,288.15,303.15,292.3073001115417
29362140,3.958660333485261e-296,1.1505493354107472e-145,0.0,1.1505493354107472e-145,288.15,303.15,292.3013068154234
29362170,4.7513397064416954e-297,3.9964979840790376e-146,0.0,3.9964979840790376e-146,288.15,303.15,292.29531632277275
29362200,4.081393750176234e-297,0.0,1.1141190698527318e-146,0.0,288.15,303.15,292.2893286168113
29362230,1.3076074910067844e-298,0.0,1.9993773676790898e-147,0.0,288.15,303.15,292.2833436808271
29362260,3.6898109993583638e-298,1.1224313725174218e-146,0.0,1.1224313725174218e-146,288.15,303.15,292.27736149816377
29362290,7.177841975629373e-301,4.9633151807870655e-148,0.0,4.9633151807870655e-148,288.15,303.15,292.2713820522132
29362320,2.9807770333706993e-299,0.0,9.619940314903545e-148,0.0,288.15,303.15,292.26540532641
29362350,1.8430705783826937e-301,2.5279190949518547e-148,0.0,2.5279190949518547e-148,288.15,303.15,292.2594313042286
29362380,2.16099510713421e-300,8.677992573732719e-148,0.0,8.677992573732719e-148,288.15,303.15,292.2534599691821
29362410,8.935398676137431e-302,0.0,5.307197237448875e-149,0.0,288.15,303.15,292.2474913048226
29362440,1.3946326932904391e-301,0.0,6.647024470758732e-149,0.0,288.15,303.15,292.24152529474344
29362470,1.6609537100101883e-302,7.6654645128544575e-149,0.0,7.6654645128544575e-149,288.15,303.15,292.235561922582
29362500,7.816765155144957e-303,5.2717088158890266e-149,0.0,5.2717088158890266e-149,288.15,303.15,292.229601172024
29362530,2.1821471512465616e-303,0.0,8.376718524689654e-150,0.0,288.15,303.15,292.2236430268083
29362560,3.5928550457603347e-304,0.0,3.407368982532859e-150,0.0,288.15,303.15,292.217687470733
29362590,2.3517544537679384e-304,9.211622828068079e-150,0.0,9.211622828068079e-150,288.15,303.15,292.2117344876609
29362620,1.1660414779012204e-305,2.0561461585555917e-150,0.0,2.0561461585555917e-150,288.15,303.15,292.20578406152697
29362650,2.2014322853670812e-305,0.0,8.496156328926308e-151,0.0,288.15,303.15,292.1998361763447
29362680,1.4429085555108693e-307,0.0,6.895021646476487e-152,0.0,288.15,303.15,292.19389081621364
29362710,1.834413042447361e-306,8.214569163738073e-151,0.0,8.214569163738073e-151,288.15,303.15,292.18794796532643
29362740,3.513399840030767e-309,0.0,1.0810789494442102e-152,0.0,288.15,303.15,292.1820076079766
29362770,1.3716576007623311e-307,0.0,6.770917977208284e-152,0.0,288.15,303.15,292.1760697285654
29362800,3.80607957222475e-309,3.7684991151775677e-152,0.0,3.7684991151775677e-152,288.15,303.15,292.1701343116094
29362830,9.162921671446675e-309,5.8609434272997955e-152,0.0,5.8609434272997955e-152,288.15,303.15,292.1642013417477
29362860,8.33679525088614e-310,0.0,5.316030606846662e-153,0.0,288.15,303.15,292.15827080374874
29362890,5.3652045422569e-310,0.0,4.274568149690458e-153,0.0,288.15,303.15,292.1523426825171
29362920,1.1824784411943e-310,6.704722279404214e-153,0.0,6.704722279404214e-153,288.15,303.15,292.1464169631001
29362950,2.632212673459e-311,3.170634370626005e-153,0.0,3.170634370626005e-153,288.15,303.15,292.1404936306941
29362980,1.337418573644e-311,0.0,6.795748695939891e-154,0.0,288.15,303.15,292.1345726706502
29363010,9.6833607111e-313,0.0,1.832772845685974e-154,0.0,288.15,303.15,292.1286540684802
29363040,1.29833526993e-312,7.090143015024301e-154,0.0,7.090143015024301e-154,288.15,303.15,292.12273780986175
29363070,1.8304815057e-314,8.437752818018116e-155,0.0,8.437752818018116e-155,288.15,303.15,292.11682388064315
29363100,1.11633008e-313,0.0,6.265267416165727e-155,0.0,288.15,303.15,292.1109122668482
29363130,9.296843e-318,1.9101307105243818e-156,0.0,1.9101307105243818e-156,288.15,303.15,292.1050029546801
29363160,8.603872825e-315,5.82386234635853e-155,0.0,5.82386234635853e-155,288.15,303.15,292.0990959305258
29363190,1.48023357e-316,0.0,2.2967552096916938e-156,0.0,288.15,303.15,292.0931911809588
29363220,5.9386707e-316,0.0,4.610562782619121e-156,0.0,288.15,303.15,292.0872886927428
29363250,4.0504915e-317,4.0225107434054106e-156,0.0,4.0225107434054106e-156,288.15,303.15,292.08138845283406
29363280,3.618818e-317,3.8104613563707e-156,0.0,3.8104613563707e-156,288.15,303.15,292.0754904483838
29363310,6.289233e-318,0.0,4.775962004207154e-157,0.0,288.15,303.15,292.06959466674033
29363340,1.87862e-318,0.0,2.615913277284904e-157,0.0,288.15,303.15,292.0637010954505
29363370,7.50293e-319,5.522511115784235e-157,0.0,5.522511115784235e-157,288.15,303.15,292.0578097222608
29363400,7.634e-320,1.765376098934161e-157,0.0,1.765376098934161e-157,288.15,303.15,292.0519205351185
29363430,7.569e-320,0.0,5.28486173286693e-158,0.0,288.15,303.15,292.04603352217197
29363460,1.887e-321,0.0,8.360389689582981e-159,0.0,288.15,303.15,292.04014867177085
29363490,6.714e-321,5.2712091112794535e-158,0.0,5.2712091112794535e-158,288.15,303.15,292.03426597246585
29363520,0.0,1.3530812907215303e-159,0.0,1.3530812907215303e-159,288.15,303.15,292.02838541300815
29363550,5.34e-322,0.0,4.475261594644366e-159,0.0,288.15,303.15,292.02250698234843
29363580,0.0,1.4456992304864031e-159,0.0,1.4456992304864031e-159,288.15,303.15,292.0166306696355
29363610,4e-323,3.997767855300004e-159,0.0,3.997767855300004e-159,288.15,303.15,292.01075646421447
29363640,0.0,0.0,2.6804471145854263e-160,0.0,288.15,303.15,292.00488435562454
29363670,0.0,0.0,3.0282142893893624e-160,0.0,288.15,303.15,291.99901433359685
29363700,0.0,3.734648172510183e-160,0.0,3.734648172510183e-160,288.15,303.15,291.9931463880513
29363730,0.0,2.367637189935188e-160,0.0,2.367637189935188e-160,288.15,303.15,291.9872805090936
29363760,0.0,0.0,4.0035927319096235e-161,0.0,288.15,303.15,291.9814166870117
29363790,0.0,0.0,1.4976651542551081e-161,0.0,288.15,303.15,291.97555491227234
29363820,0.0,4.344385655971839e-161,0.0,4.344385655971839e-161,288.15,303.15,291.9696951755169
29363850,0.0,8.653320570143727e-162,0.0,8.653320570143727e-162,288.15,303.15,291.96383746755725
29363880,0.0,0.0,3.9637615928125074e-162,0.0,288.15,303.15,291.95798177937183
29363910,0.0,0.0,2.414293774260701e-163,0.0,288.15,303.15,291.95212810210114
29363940,0.0,3.7946422404371166e-162,0.0,3.7946422404371166e-162,288.15,303.15,291.9462764270432
29363970,0.0,0.0,7.170631244417755e-164,0.0,288.15,303.15,291.9404267456492
29364000,0.0,0.0,3.096758762029191e-163,0.0,288.15,303.15,291.934579049519
29364030,0.0,1.931248834252992e-163,0.0,1.931248834252992e-163,288.15,303.15,291.92873333039654
29364060,0.0,2.6511624963374093e-163,0.0,2.6511624963374093e-163,288.15,303.15,291.92288958016525
29364090,0.0,0.0,2.593456116861365e-164,0.0,288.15,303.15,291.9170477908436
29364120,0.0,0.0,1.907364826589365e-164,0.0,288.15,303.15,291.9112079545803
29364150,0.0,3.195642989533734e-164,0.0,3.195642989533734e-164,288.15,303.15,291.90537006365025
29364180,0.0,1.3873014658838887e-164,0.0,1.3873014658838887e-164,288.15,303.15,291.8995341104496
29364210,0.0,0.0,3.1903758620480065e-165,0.0,288.15,303.15,291.8937000874917
29364240,0.0,0.0,7.736879167117255e-166,0.0,288.15,303.15,291.8878679874024
29364270,0.0,3.2895897540708353e-165,0.0,3.2895897540708353e-165,288.15,303.15,291.8820378029157
29364300,0.0,3.1879953006200936e-166,0.0,3.1879953006200936e-166,288.15,303.15,291.87620952686996
29364330,0.0,0.0,2.876784053040399e-166,0.0,288.15,303.15,291.87038315220315
29364360,0.0,2.816059125670094e-167,0.0,2.816059125670094e-167,288.15,303.15,291.864558671949
29364390,0.0,2.6470332452035248e-166,0.0,2.6470332452035248e-166,288.15,303.15,291.8587360792329
29364420,0.0,0.0,1.2077241893327164e-167,0.0,288.15,303.15,291.85291536726794
29364450,0.0,0.0,2.0727299723213175e-167,0.0,288.15,303.15,291.84709652935095
29364480,0.0,1.970902502017226e-167,0.0,1.970902502017226e-167,288.15,303.15,291.8412795588588
29364510,0.0,1.6906925622811884e-167,0.0,1.6906925622811884e-167,288.15,303.15,291.8354644492447
29364540,0.0,0.0,2.2737057347714245e-168,0.0,288.15,303.15,291.82965119403457
29364570,0.0,0.0,1.1399299025908958e-168,0.0,288.15,303.15,291.8238397868236
29364600,0.0,2.5838467046983278e-168,0.0,2.5838467046983278e-168,288.15,303.15,291.81803022127286
29364630,0.0,7.462007130329437e-169,0.0,7.462007130329437e-169,288.15,303.15,291.812222491106
29364660,0.0,0.0,2.4409778318414072e-169,0.0,288.15,303.15,291.80641659010615
29364690,0.0,0.0,3.2717900031509546e-170,0.0,288.15,303.15,291.8006125121128
29364720,0.0,2.4080621291846517e-169,0.0,2.4080621291846517e-169,288.15,303.15,291.79481025101916
29364750,0.0,1.024654335975382e-171,0.0,1.024654335975382e-171,288.15,303.15,291.7890098007689
29364780,0.0,0.0,2.0232230073548117e-170,0.0,288.15,303.15,291.7832111553541
29364810,0.0,7.965159928317429e-171,0.0,7.965159928317429e-171,288.15,303.15,291.77741430881207
29364840,0.0,1.7877038029286233e-170,0.0,1.7877038029286233e-170,288.15,303.15,291.77161925522364
29364870,0.0,0.0,1.3241364612282387e-171,0.0,288.15,303.15,291.76582598875433
29364900,0.0,0.0,1.3370543062241365e-171,0.0,288.15,303.15,291.7600345036922
29364930,0.0,1.7790217690642835e-171,0.0,1.7790217690642835e-171,288.15,303.15,291.75424479441364
29364960,0.0,1.0280195689120417e-171,0.0,1.0280195689120417e-171,288.15,303.15,291.74845685533586
29364990,0.0,0.0,1.8690524501659497e-172,0.0,288.15,303.15,291.74267068089614
29365020,0.0,0.0,6.332622604118587e-173,0.0,288.15,303.15,291.73688626555185
29365050,0.0,1.9995193799739492e-172,0.0,1.9995193799739492e-172,288.15,303.15,291.73110360378604
29365080,0.0,3.452723609849237e-173,0.0,3.452723609849237e-173,288.15,303.15,291.7253226901091
29365110,0.0,0.0,1.8031671730581114e-173,0.0,288.15,303.15,291.71954351905725
29365140,0.0,0.0,6.88283727535792e-175,0.0,288.15,303.15,291.71376608518995
29365170,0.0,1.7077735144031234e-173,0.0,1.7077735144031234e-173,288.15,303.15,291.70799038308905
29365200,0.0,0.0,4.3458670053433754e-175,0.0,288.15,303.15,291.7022164073585
29365230,0.0,0.0,1.3785115443735523e-174,0.0,288.15,303.15,291.69644413257754
29365260,0.0,9.670972132285232e-175,0.0,9.670972132285232e-175,288.15,303.15,291.690673496385
29365290,0.0,1.1656655803983131e-174,0.0,1.1656655803983131e-174,288.15,303.15,291.68490441591115
29365320,0.0,0.0,1.2386369815314477e-175,0.0,288.15,303.15,291.6791368092138
29365350,0.0,0.0,8.255630927952885e-176,0.0,288.15,303.15,291.67337060404327
29365380,0.0,1.4904105454980577e-175,0.0,1.4904105454980577e-175,288.15,303.15,291.6676057364052
