time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,Occupancy[1],LowerSetp[1],InternalGainsLat[1],UpperSetp[1],InternalGainsCon[1],InternalGainsRad[1],UpperCO2[1],EmissionsElectricPower
1970-01-25 02:45:00,0.2535,0.2383,0.2578,101325,0.0790634151153,0.888372589265,273.305326705,0.0,0.0,0.0,0.953356267756,0.9,515.572183099,8.38660714286,5.98965266025,0.8734375,265.240534314,281.163602941,2083500,2.47184626768,-0.901049940888,-0.337751755398,2080249.23773,148.138400932,273.997692308,273.726487179,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 03:00:00,0.2535,0.2383,0.2557,101325,0.0790634151153,0.888372589265,273.45,0.0,0.0,0.0,0.98,0.9,510.0,8.7,6.10865238198,0.9,265.450133502,282.0,2084400,2.44143044286,-0.870634116063,-0.337709898531,2081149.08705,148.203839821,273.75,273.635258928,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 03:15:00,0.2535,0.2383,0.2557,101325,0.0790634151153,0.888372589265,273.307954545,0.0,0.0,0.0,0.963569749216,0.9,535.053191489,8.44464285714,5.9698193733,0.9,265.500593223,282.391176471,2085300,2.40882019461,-0.838023867818,-0.337668031003,2082048.93645,148.269278716,273.836538462,273.62643811,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 03:30:00,0.2535,0.2383,0.2557,101325,0.0790634151153,0.888372589265,273.030681818,0.0,0.0,0.0,0.928307210031,0.9,580.141843972,7.57857142857,5.68994965739,0.9,265.642115007,282.758823529,2086200,2.37434735843,-0.803551031638,-0.337626152817,2082948.78593,148.334717617,274.05,273.631319072,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 03:45:00,0.2535,0.2383,0.2557,101325,0.0790634151153,0.888372589265,272.763068182,0.0,0.0,0.0,0.893891065831,0.9,635.159574468,6.64821428571,5.40126514727,0.9,265.78570724,282.997058824,2087100,2.33830819029,-0.767511863494,-0.337584263974,2083848.63549,148.400156524,274.263461538,273.636002122,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 04:00:00,0.2535,0.2383,0.25528,101325,0.0790634151153,0.888372589265,272.65,0.0,0.0,0.0,0.88,0.9,690.0,6.2,5.23598775598,0.9,265.842776818,283.0,2088000,2.30096492087,-0.730168594071,-0.337542364476,2084748.48513,148.465595436,274.35,273.636792274,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 04:15:00,0.2535,0.2383,0.25528,101325,0.0790634151153,0.888372589265,272.6721875,0.0,0.0,0.0,0.88332484326,0.91171875,751.989876081,6.271875,5.17688456086,0.9,265.82296383,282.813461538,2088900,2.26254879009,-0.691752463296,-0.337500454324,2085648.33484,148.531034353,274.324125874,273.631682466,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 04:30:00,0.2535,0.2383,0.25528,101325,0.0790634151153,0.888372589265,272.705,0.0,0.0,0.0,0.887601880878,0.939583333333,828.923357494,6.45833333333,5.12333468608,0.9,265.791435921,282.569230769,2089800,2.22326373586,-0.652467409068,-0.337458533521,2086548.18463,148.596473277,274.283566434,273.61796793,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 04:45:00,0.2535,0.2383,0.25528,101325,0.0790634151153,0.888372589265,272.7353125,0.0,0.0,0.0,0.893077978056,0.97265625,911.395160159,6.640625,5.08247811496,0.9,265.743047984,282.290384615,2090700,2.18329021735,-0.612493890553,-0.337416602068,2087448.0345,148.661912206,274.226223776,273.594984888,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 05:00:00,0.2535,0.2383,0.25898,101325,0.0790634151153,0.888372589265,272.75,0.0,0.0,0.0,0.9,1.0,990.0,6.7,5.06145483078,0.9,265.672659367,282.0,2091600,2.14278887654,-0.571992549743,-0.337374659966,2088347.88445,148.727351141,274.15,273.56200292,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 05:15:00,0.2535,0.2383,0.25898,101325,0.0790634151153,0.888372589265,272.752578125,0.0,0.0,0.0,0.909659090909,1.0,915.658558897,6.60178571429,5.05450078455,0.9,265.543028393,281.636177885,2092500,2.10190389062,-0.531107563828,-0.337332707219,2089247.73447,148.792790081,274.015603147,273.488059436,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 05:30:00,0.2535,0.2383,0.25898,101325,0.0790634151153,0.888372589265,272.754375,0.0,0.0,0.0,0.921363636364,1.0,650.719893323,6.4380952381,5.05163735374,0.9,265.361623707,281.151602564,2093400,2.06076595994,-0.489969633142,-0.337290743826,2090147.58457,148.858229027,273.827972028,273.373128326,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 05:45:00,0.2535,0.2383,0.25898,101325,0.0790634151153,0.888372589265,272.753984375,0.0,0.0,0.0,0.932386363636,1.0,352.921281088,6.28035714286,5.05368266146,0.9,265.190375007,280.591225962,2094300,2.01949492923,-0.448698602438,-0.337248769791,2091047.43475,148.923667979,273.651354895,273.263765391,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 06:00:00,0.2535,0.2383,0.26903,101325,0.0790634151153,0.888372589265,272.75,0.0,0.0,0.0,0.94,1.0,180.0,6.2,5.06145483078,0.9,265.091212729,280.0,2095200,1.97820206763,-0.407405740831,-0.337206785115,2091947.28501,148.989106936,273.55,273.207860399,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 06:15:00,0.2535,0.2383,0.26903,101325,0.0790634151153,0.888372589265,272.730859375,0.0,0.0,0.0,0.9325,0.923214285714,3239.51215969,6.39184680451,5.09281621578,0.844711538462,264.354582549,277.90546875,2096100,1.93699204454,-0.366195717747,-0.337164789799,2092847.13534,149.054545899,273.650615986,273.263694481,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 06:30:00,0.2535,0.2383,0.26903,101325,0.0790634151153,0.888372589265,272.696875,0.0,0.0,0.0,0.91,0.766071428571,10214.9359487,6.81278195489,5.14872129338,0.719230769231,263.168676202,273.922916667,2097000,1.89596464194,-0.325168315144,-0.337122783845,2093746.98576,149.119984868,273.927283654,273.403864731,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 06:45:00,0.2535,0.2383,0.26903,101325,0.0790634151153,0.888372589265,272.664453125,0.0,0.0,0.0,0.8875,0.600892857143,17627.8917634,7.17732612782,5.20462637099,0.584134615385,262.398988221,269.72890625,2097900,1.85521624099,-0.284419914199,-0.337080767256,2094646.83625,149.185423842,274.215309495,273.551169203,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 07:00:00,0.2535,0.2666,0.28448,101325,0.0790634151153,0.888372589265,272.65,0.0,0.0,0.0,0.88,0.5,22000.0,7.2,5.23598775598,0.5,262.0478518,267.0,2098800,1.81484111681,-0.244044790016,-0.337038740032,2095546.68682,149.250862822,274.35,273.636792274,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 07:15:00,0.2535,0.2666,0.28448,101325,0.0790634151153,0.888372589265,272.6690625,0.0,0.0,0.0,0.885,0.545758928571,19414.9777468,6.88098431174,5.17940090914,0.552797202797,262.324562101,269.009486607,2099700,1.77493256892,-0.204136242123,-0.336996702176,2096446.53746,149.316301808,274.333149858,273.65046179,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 07:30:00,0.2535,0.2666,0.28448,101325,0.0790634151153,0.888372589265,272.7175,0.0,0.0,0.0,0.89,0.7,11706.0494117,6.46771255061,5.04509236905,0.712587412587,263.463517118,275.129464286,2100600,1.73558390913,-0.164787582335,-0.336954653689,2097346.38819,149.381740799,274.293607955,273.642040594,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 07:45:00,0.2535,0.2666,0.28448,101325,0.0790634151153,0.888372589265,272.7821875,0.0,0.0,0.0,0.895,0.854241071429,4019.09637085,6.04558451417,4.91896505982,0.866083916084,265.258637744,281.184709821,2101500,1.69688932204,-0.12609299525,-0.336912594573,2098246.23899,149.447179796,274.257262074,273.636591204,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 08:00:00,0.2535,0.2666,0.297,101325,0.0790634151153,0.888372589265,272.85,0.0,0.0,0.0,0.9,0.9,1500.0,5.7,4.88692190558,0.9,265.793241583,283.0,2102400,1.6589446073,-0.0881482805053,-0.33687052483,2099146.08987,149.512618799,274.25,273.659320279,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 08:15:00,0.2535,0.2666,0.297,101325,0.0790634151153,0.888372589265,272.9521875,0.0,0.0,0.0,0.905,0.806138392857,5373.37934094,5.42260505698,4.93055513688,0.799781468531,264.420649943,279.642887307,2103300,1.62184780659,-0.0510514797921,-0.336828444462,2100045.94083,149.578057807,274.268844697,273.707446776,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 08:30:00,0.2535,0.2666,0.297,101325,0.0790634151153,0.888372589265,273.090833333,0.0,0.0,0.0,0.91,0.652678571429,11757.219153,5.14745963913,4.97418836818,0.65472027972,263.062114785,274.32746139,2104200,1.5856997125,-0.014903385708,-0.33678635347,2100945.79186,149.643496821,274.292676768,273.760467523,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 08:45:00,0.2535,0.2666,0.297,101325,0.0790634151153,0.888372589265,273.2090625,0.0,0.51953125,0.528645833333,0.915,0.497879464286,18137.4493886,4.87358440171,5.01782159948,0.507298951049,262.187906163,269.098304778,2105100,1.5506042505,0.0201920762908,-0.336744251855,2101845.64298,149.708935841,274.320170455,273.817107128,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 09:00:00,0.2535,0.2666,0.29364,101325,0.0790634151153,0.888372589265,273.25,0.0,1.80208333333,1.82638888889,0.92,0.4,22000.0,4.6,5.06145483078,0.4,261.692698252,266.0,2106000,1.51666871969,0.054127607104,-0.336702139621,2102745.49417,149.774374866,274.35,273.876082956,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 09:15:00,0.2535,0.2666,0.29364,101325,0.0790634151153,0.888372589265,273.204166667,0.0,3.43359375,3.4609375,0.91650390625,0.3625,23477.0357123,4.33374444444,5.10508806208,0.318269230769,261.321834734,264.674075391,2106900,1.48400387308,0.086792453714,-0.336660016768,2103645.34544,149.839813897,274.4075,273.91144338,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 09:30:00,0.2535,0.2666,0.29364,101325,0.0790634151153,0.888372589265,273.119444444,0.0,5.0,5.0,0.90234375,0.35,24173.0744493,4.08041728395,5.14872129338,0.238461538462,260.914275848,263.482219061,2107800,1.45272381376,0.118072513034,-0.336617883298,2104545.19679,149.905252934,274.497777778,273.914545143,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 09:45:00,0.2535,0.2666,0.29364,101325,0.0790634151153,0.888372589265,273.025,0.0,6.69661458333,5.078125,0.88701171875,0.3625,23782.5759617,3.83688148148,5.19235452468,0.189423076923,260.630432882,262.549253201,2108700,1.42294568037,0.147850646429,-0.336575739214,2105445.04821,149.970691976,274.589166667,273.910716169,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 10:00:00,0.2535,0.2666,0.285,101325,0.0790634151153,0.888372589265,272.95,0.0,9.12847222222,4.86111111111,0.88,0.4,22000.0,3.6,5.23598775598,0.2,260.750614807,262.0,2109600,1.39478909435,0.176007232447,-0.336533584516,2106344.89972,150.036131024,274.65,273.927045358,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 10:15:00,0.2535,0.2666,0.285,101325,0.0790634151153,0.888372589265,272.895833333,0.0,12.49609375,7.71354166667,0.89251953125,0.52890625,17649.9571569,4.52283741007,5.33416252641,0.25,260.911969457,261.73582996,2110500,1.36837534333,0.202420983469,-0.336491419207,2107244.7513,150.101570078,274.47125,273.829591838,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 10:30:00,0.2535,0.2666,0.285,101325,0.0790634151153,0.888372589265,272.844444444,0.0,17.0,17.0,0.91890625,0.74375,11184.513867,6.85383309353,5.49778714378,0.3,260.77856898,261.611336032,2111400,1.34382628024,0.226970046552,-0.336449243288,2108144.60296,150.167009137,274.03,273.556493651,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 10:45:00,0.2535,0.2666,0.285,101325,0.0790634151153,0.888372589265,272.795833333,13.7987414676,28.5607876712,35.140625,0.94333984375,0.93671875,4739.31364365,9.23291223022,5.66141176116,0.35,260.599085063,261.681174089,2112300,1.32126292795,0.249533398842,-0.336407056761,2109044.4547,150.232448202,273.57375,273.250384641,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 11:00:00,0.2535,0.2666,0.278,101325,0.0790634151153,0.888372589265,272.75,47.9633105802,48.2732115677,59.8333333333,0.95,1.0,450.0,10.3,5.75958653158,0.4,260.622900817,262.0,2113200,1.30080379366,0.269992533135,-0.336364859627,2109944.30651,150.297887273,273.35,273.067725448,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 11:15:00,0.2535,0.2666,0.278,101325,0.0790634151153,0.888372589265,272.719642857,91.6462244027,69.0990296804,87.359375,0.9425,0.928459821429,0.0,9.38385120262,5.67197918436,0.45,260.879760177,263.084615385,2114100,1.28256291742,0.288233409373,-0.33632265189,2110844.15841,150.363326349,273.372381757,273.047243327,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 11:30:00,0.2535,0.2666,0.278,101325,0.0790634151153,0.888372589265,272.713492063,134.0,84.0,114.0,0.935,0.813392857143,0.0,7.42420272737,5.42415606596,0.5,261.228164595,264.930769231,2115000,1.26664770273,0.304148624067,-0.336280433549,2111744.01038,150.428765431,273.476351351,273.106817138,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 11:45:00,0.2535,0.2666,0.278,101325,0.0790634151153,0.888372589265,272.725595238,181.909957291,92.2734856102,139.920428241,0.9275,0.691629464286,0.0,5.47745288844,5.16951525517,0.55,261.660927094,266.811538462,2115900,1.25315660339,0.317639723407,-0.336238204607,2112643.86243,150.494204519,273.64214527,273.226563478,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 12:00:00,0.2535,0.2666,0.27181,101325,0.0790634151153,0.888372589265,272.75,241.519840604,98.886829207,166.829475309,0.92,0.6,1200.0,4.6,5.06145483078,0.6,262.170664445,268.0,2116800,1.24217676647,0.328619560328,-0.336195965067,2113543.71455,150.559643612,273.85,273.38675116,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 12:15:00,0.2535,0.2666,0.27181,101325,0.0790634151153,0.888372589265,272.885714286,300.869803614,105.3067582,193.323784722,0.9125,0.535714285714,5183.90887653,4.70680970149,5.08520312594,0.568303571429,262.288322785,267.81953125,2117700,1.23378175229,0.337014574501,-0.336153714928,2114443.56676,150.625082711,274.14691723,273.633010707,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 12:30:00,0.2535,0.2666,0.27181,101325,0.0790634151153,0.888372589265,273.15,348.0,113.0,218.0,0.905,0.47619047619,11639.8046673,4.9171641791,5.12296556657,0.432142857143,261.995467445,266.66875,2118600,1.22802946538,0.342766861413,-0.336111454194,2115343.41904,150.690521816,274.527815315,273.959802593,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 12:45:00,0.2535,0.2666,0.27181,101325,0.0790634151153,0.888372589265,273.414285714,329.335519959,125.166936887,226.855902778,0.8975,0.428571428571,18075.7981245,5.09393656716,5.17360587061,0.279910714286,261.618462133,265.43359375,2119500,1.22496043092,0.345835895874,-0.336069182866,2116243.27141,150.755960927,274.894805743,274.271386993,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 13:00:00,0.2535,0.2666,0.26987,101325,0.0790634151153,0.888372589265,273.55,241.361022258,140.543024359,216.566358025,0.89,0.4,22000.0,5.1,5.23598775598,0.2,261.364507056,265.0,2120400,1.22459653797,0.34619978882,-0.336026900946,2117143.12385,150.821400043,275.15,274.472890035,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 13:15:00,0.2535,0.2666,0.26987,101325,0.0790634151153,0.888372589265,273.507647516,147.206013428,153.897599652,201.743634259,0.889125,0.425,19342.5275251,4.975,5.32052714163,0.260714285714,261.751242297,266.190625,2121300,1.22694034265,0.343855984143,-0.335984608436,2118042.97637,150.886839164,275.13359375,274.451542571,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 13:30:00,0.2535,0.2666,0.26987,101325,0.0790634151153,0.888372589265,273.37515528,110.0,160.0,197.0,0.896,0.5,11282.3970649,4.85,5.42264102321,0.409523809524,262.282988607,268.4125,2122200,1.23197498465,0.338821342143,-0.335942305336,2118942.82896,150.952278292,274.889583333,274.257108134,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 13:45:00,0.2535,0.2666,0.26987,101325,0.0790634151153,0.888372589265,273.230085404,151.303294008,157.428261283,207.873891129,0.902375,0.575,3201.06807228,4.725,5.51869473378,0.553571428571,262.739989842,270.428125,2123100,1.23966472365,0.33113160314,-0.33589999165,2119842.68164,151.017717425,274.62578125,274.039365999,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 14:00:00,0.2535,0.2666,0.26864,101325,0.0790634151153,0.888372589265,273.15,227.080464239,150.409271467,225.247043011,0.9,0.6,480.0,4.6,5.58505360638,0.6,262.934375679,271.0,2124000,1.24995605415,0.320840272643,-0.335857667378,2120742.53439,151.083156564,274.55,273.951245475,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 14:15:00,0.2535,0.2666,0.26864,101325,0.0790634151153,0.888372589265,273.175929634,302.067402351,142.185645918,241.746673387,0.888953125,0.563392857143,4493.49856835,4.475,5.55505575986,0.525961538462,262.698026568,270.077223558,2124900,1.26277931505,0.308017011741,-0.335815332523,2121642.38722,151.148595708,274.75734375,274.085597353,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 14:30:00,0.2535,0.2666,0.26864,101325,0.0790634151153,0.888372589265,273.257551487,341.0,136.0,250.0,0.875875,0.502380952381,11223.1139767,4.35,5.43233729683,0.402564102564,262.421198758,268.685096154,2125800,1.27805067898,0.292745647812,-0.335772987086,2122542.24013,151.214034859,275.09875,274.335498595,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 14:45:00,0.2535,0.2666,0.26864,101325,0.0790634151153,0.888372589265,273.335397597,345.170401231,133.611902574,248.174420363,0.862359375,0.440178571429,17961.1723968,4.225,5.29871052598,0.277884615385,262.083936982,267.200420673,2126700,1.29567438874,0.275121938059,-0.335730631069,2123442.09312,151.279474015,275.41578125,274.556426901,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 15:00:00,0.2535,0.2666,0.26558,101325,0.0790634151153,0.888372589265,273.35,338.387011979,132.634191176,239.792540323,0.85,0.4,22000.0,4.1,5.23598775598,0.2,261.698058962,266.0,2127600,1.31554510555,0.255251221247,-0.335688264474,2124341.94618,151.344913176,275.55,274.606882889,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 15:15:00,0.2535,0.2666,0.26558,101325,0.0790634151153,0.888372589265,273.169901316,319.160116737,130.089384191,225.514390121,0.836484375,0.384430803571,23340.6156847,4.65549395161,5.26489477172,0.170552884615,261.37193117,265.16489862,2128500,1.33755024371,0.233246083081,-0.335645887302,2125241.79933,151.410352343,275.4928125,274.46607448,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 15:30:00,0.2535,0.2666,0.26558,101325,0.0790634151153,0.888372589265,272.831578947,286.0,123.0,206.0,0.821875,0.379910714286,23788.3209071,6.04798387097,5.32761754171,0.159935897436,261.10021194,264.539088629,2129400,1.36157218557,0.209224141222,-0.335603499556,2126141.65255,151.475791516,275.3825,274.268044515,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 15:45:00,0.2535,0.2666,0.26558,101325,0.0790634151153,0.888372589265,272.527467105,221.907013391,112.326021635,176.294806985,0.811328125,0.385435267857,23341.865676,7.49148185484,5.38815865014,0.169350961538,261.011705143,264.143734323,2130300,1.3874902956,0.183306031191,-0.335561101237,2127041.50585,151.541230695,275.2809375,274.104733444,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 16:00:00,0.2535,0.2666,0.26508,101325,0.0790634151153,0.888372589265,272.45,132.708668361,101.223557692,138.281985294,0.81,0.4,22000.0,8.2,5.41052068118,0.2,261.203806556,264.0,2131200,1.41518267877,0.155613648027,-0.335518692346,2127941.35923,151.606669879,275.25,274.067014748,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 16:15:00,0.2535,0.2666,0.26508,101325,0.0790634151153,0.888372589265,272.55,51.1559891514,90.0093149038,102.878170956,0.815,0.455412946429,17649.3819963,8.17411125741,5.37561409614,0.298958333333,261.888750628,266.00169837,2132100,1.44452765287,0.12626867393,-0.335476272887,2128841.21269,151.672109069,275.275,274.122363806,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 16:30:00,0.2535,0.2666,0.26508,101325,0.0790634151153,0.888372589265,272.65,10.0,79.0,81.0,0.82,0.554017857143,10405.0062189,7.96859776169,5.31161869024,0.463888888889,262.771697007,270.432065217,2133000,1.47540492566,0.095391401134,-0.335433842859,2129741.06622,151.737548265,275.3,274.177757106,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 16:45:00,0.2535,0.2666,0.26508,101325,0.0790634151153,0.888372589265,272.75,9.79260080603,68.2104395604,69.8210477941,0.825,0.650613839286,3608.12733209,7.62878538512,5.2534410485,0.621875,263.730845251,274.896399457,2133900,1.5076964837,0.0630998430984,-0.335391402265,2130640.91984,151.802987467,275.325,274.23319449,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 17:00:00,0.2535,0.2666,0.27087,101325,0.0790634151153,0.888372589265,272.85,21.6542381918,57.4457875458,59.1659313725,0.83,0.7,600.0,7.2,5.23598775598,0.7,264.395125686,277.0,2134800,1.54128721084,0.0295091159531,-0.335348951108,2131540.77353,151.868426674,275.35,274.288675796,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 17:15:00,0.2535,0.2666,0.27087,101325,0.0790634151153,0.888372589265,272.95,34.1887564817,46.7082417582,48.9278492647,0.835,0.661964285714,3943.75,6.58290816327,5.26053144859,0.6625,264.12785378,276.003348214,2135700,1.57606526122,-0.00526893442235,-0.335306489388,2132440.6273,151.933865887,275.375,274.344200864,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 17:30:00,0.2535,0.2666,0.27087,101325,0.0790634151153,0.888372589265,273.05,36.0,36.0,39.0,0.84,0.562857142857,11300.0,5.79591836735,5.30143760293,0.561111111111,263.482760542,273.633928571,2136600,1.6119222138,-0.0411258870033,-0.335264017107,2133340.48115,151.999305105,275.4,274.399769531,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 17:45:00,0.2535,0.2666,0.27087,101325,0.0790634151153,0.888372589265,273.15,26.2411242604,24.7404761905,27.9390625,0.845,0.457321428571,18656.25,5.06096938776,5.3532520651,0.454166666667,262.959811485,271.197544643,2137500,1.64875303569,-0.0779567088985,-0.335221534267,2134240.33507,152.064744329,275.425,274.455381637,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 18:00:00,0.2535,0.2666,0.27182,101325,0.0790634151153,0.888372589265,273.25,14.325443787,13.7507936508,16.1458333333,0.85,0.4,22000.0,4.6,5.41052068118,0.4,262.741949092,270.0,2138400,1.68645587859,-0.115659551797,-0.33517904087,2135140.18908,152.130183559,275.45,274.511037018,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 18:15:00,0.2535,0.2666,0.27182,101325,0.0790634151153,0.888372589265,273.3921875,4.24704142012,5.13571428571,6.2796875,0.861,0.415,22000.0,4.80681573276,5.49778714378,0.41875,262.841849627,270.445211039,2139300,1.7249317289,-0.154135402103,-0.335136536918,2136040.04316,152.195622795,275.423958333,274.55569895,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 18:30:00,0.2535,0.2666,0.27182,101325,0.0790634151153,0.888372589265,273.579166667,0.0,1.0,1.0,0.879333333333,0.463333333333,22000.0,5.57650862069,5.61414242725,0.466666666667,263.031822221,271.496753247,2140200,1.76408392717,-0.193287600374,-0.335094022412,2136939.89732,152.261062036,275.330555556,274.58112955,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 18:45:00,0.2535,0.2666,0.27182,101325,0.0790634151153,0.888372589265,273.7515625,0.0,0.171875,0.0,0.898,0.505,22000.0,6.38294719828,5.71595330028,0.50625,263.170720351,272.299918831,2141100,1.80381756704,-0.233021240242,-0.335051497354,2137839.75156,152.326501283,275.221875,274.592445317,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 19:00:00,0.2535,0.2666,0.26067,101325,0.0790634151153,0.888372589265,273.85,0.0,0.0,0.0,0.91,0.5,22000.0,6.7,5.75958653158,0.5,263.092137777,272.0,2142000,1.84403877805,-0.273242451253,-0.335008961746,2138739.60588,152.391940536,275.15,274.596959431,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 19:15:00,0.2535,0.2666,0.26067,101325,0.0790634151153,0.888372589265,273.779464286,0.0,0.0,0.0,0.9014375,0.43625,22000.0,6.56341698442,5.71322622333,0.43625,262.814826943,270.758116883,2142900,1.88465389097,-0.313857564171,-0.334966415589,2139639.46028,152.457379794,275.21171875,274.603956217,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 19:30:00,0.2535,0.2666,0.26067,101325,0.0790634151153,0.888372589265,273.561904762,0.0,0.0,0.0,0.875,0.346666666667,22000.0,6.35546253316,5.60687022203,0.346666666667,262.484939029,269.324675325,2143800,1.92556847804,-0.354772151249,-0.334923858886,2140539.31476,152.522819058,275.384027778,274.605556759,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 19:45:00,0.2535,0.2666,0.26067,101325,0.0790634151153,0.888372589265,273.313392857,0.0,0.0,0.0,0.8485625,0.25875,22000.0,6.06977681532,5.48960591291,0.25875,262.079842407,267.728896104,2144700,1.96668625469,-0.395889927895,-0.334881291639,2141439.16931,152.588258328,275.539322917,274.587493741,0,288.15,0,303.15,0,0,894,0.167
1970-01-25 20:00:00,0.2535,0.2666,0.2498,101325,0.0790634151153,0.888372589265,273.15,0.0,0.0,0.0,0.84,0.2,22000.0,5.7,5.41052068118,0.2,261.651592867,266.0,2145600,2.00790782275,-0.437111495956,-0.334838713848,2142339.02394,152.653697604,275.55,274.543110431,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 20:15:00,0.2535,0.2666,0.2498,101325,0.0790634151153,0.888372589265,273.069419643,0.0,0.0,0.0,0.848875,0.16625,22000.0,5.16979417067,5.36688744988,0.16625,261.193870857,264.058035714,2146500,2.04912922956,-0.478332902765,-0.334796125515,2143238.87865,152.719136885,275.367116477,274.424481854,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 20:30:00,0.2535,0.2666,0.2498,101325,0.0790634151153,0.888372589265,272.992261905,0.0,0.0,0.0,0.860666666667,0.136666666667,22000.0,4.52506009615,5.32325421858,0.136666666667,260.648704502,261.94047619,2147400,2.09024031116,-0.519443984363,-0.334753526643,2144138.73344,152.784576172,275.083143939,274.225846031,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 20:45:00,0.2535,0.2666,0.2498,101325,0.0790634151153,0.888372589265,272.918973214,0.0,0.0,0.0,0.872125,0.11375,22000.0,3.94279597356,5.27962098728,0.11375,260.128997132,259.852678571,2148300,2.13112278342,-0.560326456625,-0.334710917234,2145038.58831,152.850015465,274.782599432,274.00707781,5,294.15,225,297.15,146,219,894,0.167
1970-01-25 21:00:00,0.2535,0.2666,0.2498,101325,0.0790634151153,0.888372589265,272.85,0.0,0.0,0.0,0.88,0.1,22000.0,3.6,5.23598775598,0.1,259.753834684,258.0,2149200,2.17164804239,-0.600851715593,-0.334668297288,2145938.44326,152.915454763,274.55,273.83029973,5,294.15,225,297.15,146,219,894,0.167
