time,reaQFloHea_y,reaQHeaPumCon_y,reaQHeaPumEva_y
1997880,6904.136937257214,6719.620415685106,-4548.254539944848
1997910,6892.813113982134,6708.003818243022,-4539.12465241445
1997940,6881.538730408686,6696.441784332849,-4530.038324759017
1997970,6870.313588709515,6684.934059727181,-4520.995373425915
1998000,6859.137502561208,6673.480401636142,-4511.995622812999
1998030,6848.025327727383,6662.097335450457,-4503.052622976324
1998060,6836.9530186188695,6650.758724808692,-4494.145135043873
1998090,6825.923961820354,6639.468863170228,-4485.276819352482
1998120,6814.943572559664,6628.233700574199,-4476.452642884865
1998150,6804.012879278046,6617.053915234256,-4467.67320002663
1998180,6793.131836848597,6605.928961857171,-4458.938055920496
1998210,6782.300166151834,6594.858143217254,-4450.246640896513
1998240,6771.517505639841,6583.840799866805,-4441.598412592938
1998270,6760.783439267992,6572.876308187271,-4432.99285682042
1998300,6750.097514542011,6561.964071984421,-4424.429481339876
1998330,6739.459260171438,6551.103515687836,-4415.907810850224
1998360,6728.868199824683,6540.294082469652,-4407.427384568672
1998390,6718.32386100773,6529.535233549803,-4398.98775640355
1998420,6707.825780195823,6518.8264476628,-4390.588494435802
1998450,6697.3735055551715,6508.167220502559,-4382.229179881968
1998480,6686.966598224762,6497.557064120459,-4373.909407439853
1998510,6676.604632777114,6486.995506331208,-4365.628783905835
1998540,6666.287197218918,6476.482090130692,-4357.386928520538
1998570,6656.013892744142,6466.016373140099,-4349.183472450326
1998600,6645.784307236082,6455.597903277197,-4341.018037701209
1998630,6635.598080571504,6445.2262778100085,-4332.890287587186
1998660,6625.45486523791,6434.901106739358,-4324.799894928277
1998690,6615.354313186136,6424.622004765427,-4316.746536692583
1998720,6605.296085353718,6414.38859431561,-4308.729895378981
1998750,6595.2798526394035,6404.200510082756,-4300.74966368372
1998780,6585.305296030619,6394.057398133432,-4292.805543117719
1998810,6575.372106397518,6383.958915599871,-4284.897244179411
1998840,6565.479984172751,6373.904730316092,-4277.02448635474
1998870,6555.6286390002015,6363.894520440239,-4269.18699708014
1998900,6545.817800846308,6353.927985672898,-4261.384521939905
1998930,6536.067117694357,6344.026204469793,-4253.634279277418
1998960,6526.355853012704,6334.1663344126655,-4245.9174539105
1998990,6516.683727589694,6324.348540047349,-4238.234219885765
1999020,6507.0505622473465,6314.572833150102,-4230.584607795321
1999050,6497.456215364013,6304.839129644911,-4222.96855887467
1999080,6487.900552453638,6295.147286466878,-4215.385958187367
1999110,6478.383433077282,6285.497125232321,-4207.83665778515
1999140,6468.9047067135325,6275.888447433307,-4200.320490189202
1999170,6459.464212920821,6266.321044123933,-4192.837277723336
1999200,6450.061783293096,6256.794702091357,-4185.386837871937
1999230,6440.697243930558,6247.309207760851,-4177.968986909534
1999260,6431.370417799625,6237.864349609011,-4170.583543011857
1999290,6422.081126755862,6228.459919677794,-4163.230326083006
1999320,6412.829193146051,6219.095714442259,-4155.909160002326
1999350,6403.614441027039,6209.771535319268,-4148.619872451571
1999380,6394.436697050981,6200.487188921363,-4141.362295433412
1999410,6385.295791087322,6191.2424871563635,-4134.13626492577
1999440,6376.19155663372,6182.037247219173,-4126.941621400315
1999470,6367.123831076727,6172.87129153763,-4119.778209476804
1999500,6358.092455837423,6163.74444766992,-4112.645878268749
1999530,6349.097244447617,6154.656551160064,-4105.544483457457
1999560,6340.138122001867,6145.607432757339,-4098.473875366298
1999590,6331.214894724343,6136.596938660266,-4091.4339191826007
1999620,6322.3274216870295,6127.624915573091,-4084.4244792295112
1999650,6313.475565461803,6118.69121470946,-4077.4454239782576
1999680,6304.659192144286,6109.795691632554,-4070.496625183967
1999710,6295.878171377475,6100.938206134411,-4063.577958231337
1999740,6287.132376328323,6092.118622097541,-4056.6893021346386
1999770,6278.421683639729,6083.336807370216,-4049.830538673529
1999800,6269.745973367242,6074.592633654855,-4043.00155325724
1999830,6261.104721687919,6065.885650970336,-4036.2019808545406
1999860,6252.4947694196,6057.212072296644,-4029.4287102309727
1999890,6243.913764462296,6048.569314173039,-4022.6796377903693
1999920,6235.362096204862,6039.958515523305,-4015.9557595909605
1999950,6226.843654174755,6031.383751809649,-4009.260362296512
1999980,6218.358850606512,6022.845308177837,-4002.5936605702764
2000010,6209.908209056935,6014.343602905764,-3995.9559656912515
2000040,6201.491728657254,6005.878560509291,-3989.3471946977947
2000070,6193.109369197551,5997.450118393315,-3982.767277936693
2000100,6184.76101637885,5989.05816592267,-3976.216109977525
2000130,6176.446555137119,5980.702605312684,-3969.693598525462
2000160,6168.165871665127,5972.383342087481,-3963.199655433759
2000190,6159.918862860752,5964.100289827939,-3956.734199469139
2000220,6151.705435250543,5955.853367164679,-3950.2971549291037
2000250,6143.525504215908,5947.642497142891,-3943.8884492222146
2000280,6135.37899210116,5939.4676061482,-3937.508013040933
2000310,6127.265826722441,5931.328623428782,-3931.1557798431063
2000340,6119.185940139031,5923.225480761998,-3924.8316846421153
2000370,6111.139267799549,5915.15811229111,-3918.5356646982164
2000400,6103.125748768527,5907.126454596194,-3912.267659864219
2000430,6095.145329170599,5899.130447271136,-3906.027612412645
2000460,6087.1979447384865,5891.170028872537,-3899.8154630604886
2000490,6079.283539398214,5883.2451425461595,-3893.6311563271497
2000520,6071.402060287861,5875.355734105972,-3887.4746394974177
2000550,6063.553456958823,5867.501751558199,-3881.3458617572865
2000580,6055.737681012373,5859.683144995775,-3875.2447738482797
2000610,6047.954685962048,5851.899866608124,-3869.1713287588004
2000640,6040.204427204455,5844.15187073303,-3863.125480859944
2000670,6032.486862033924,5836.439113901459,-3857.1071865968484
2000700,6024.801953684196,5828.761559784103,-3851.116409328121
2000730,6017.162697265961,5821.133934924917,-3845.165003062723
2000760,6009.550028452684,5813.534244428535,-3839.23520450298
2000790,6001.965371968407,5805.964460939099,-3833.3286218949133
2000820,5994.4115709100215,5798.4280160646495,-3827.4480284042857
2000850,5986.889651591588,5790.926079065731,-3821.5943609791543
2000880,5979.399972214775,5783.459005991417,-3815.7678961583306
2000910,5971.942652204802,5776.026884917024,-3809.9686942618428
2000940,5964.517721712423,5768.62972061957,-3804.196749067567
2000970,5957.125176922628,5761.267495751999,-3798.452037069705
2001000,5949.76500193607,5753.940190064661,-3792.7345335526006
2001030,5942.437177900857,5746.647785784186,-3787.044216047475
2001060,5935.141686872576,5739.3902687140835,-3781.381065369448
2001090,5927.878513358948,5732.167628174212,-3775.745065271865
2001120,5920.647644833497,5724.979856743951,-3770.1362026191323
2001150,5913.449071817239,5717.8269500639635,-3764.554466695371
2001180,5906.282787803629,5710.708906716935,-3758.99984903158
2001210,5899.148789149914,5703.625728170339,-3753.4723439241466
2001240,5892.047074986571,5696.577418765837,-3747.971947916335
2001270,5884.977647156577,5689.563985735993,-3742.4986601439623
2001300,5877.94051017167,5682.58543913992,-3737.052481644048
2001330,5870.935671182306,5675.641791997028,-3731.633416391838
2001360,5863.963140025774,5668.733060446086,-3726.241470782293
2001390,5857.022929280518,5661.859263637407,-3720.8766536300864
2001420,5850.115054256937,5655.0204237813305,-3715.538976342445
2001450,5843.239533025399,5648.216566187665,-3710.2284530919824
2001480,5836.396386442875,5641.447719302686,-3704.9451004710277
2001510,5829.585638184575,5634.713914754398,-3699.688937491623
2001540,5822.807314776892,5628.015187392196,-3694.459986276875
2001570,5816.061445631933,5621.351575324115,-3689.2582713696015
2001600,5809.348058359785,5614.723116973846,-3684.0838199051746
2001630,5802.678570231557,5608.14323739411,-3678.947426921746
2001660,5796.036099721501,5601.592949815302,-3673.8340554486426
2001690,5789.422883724645,5595.0751300741285,-3668.7461041143747
2001720,5782.842724251196,5588.594149352669,-3663.6871542693784
2001750,5776.296696467096,5582.150967718624,-3658.6580218759823
2001780,5769.7851889659905,5575.745688254216,-3653.6588146114864
2001810,5763.308363106338,5569.3781879808785,-3648.6894470945326
2001840,5756.866254889342,5563.048269200935,-3643.7497672287745
2001870,5750.458812009202,5556.755701827619,-3638.8395933627817
2001900,5744.085919625789,5550.50023998677,-3633.9587294996713
2001930,5737.747420898155,5544.281630590187,-3629.106973247601
2001960,5731.443132421111,5538.0996182725485,-3624.284119622178
2001990,5725.172855127387,5531.9539483156195,-3619.489964157519
2002020,5718.936381661675,5525.844368424773,-3614.7243041161073
2002050,5712.733501234313,5519.770629855593,-3609.9869396986533
2002080,5706.5640027668305,5513.732488165373,-3605.277674562601
2002110,5700.427676916166,5507.729703736426,-3600.5963159949665
2002140,5694.324317376489,5501.762042164276,-3595.9426756036846
2002170,5688.253721719314,5495.829274551483,-3591.316569490447
2002200,5682.215683949109,5489.931168919209,-3586.7178109915553
2002230,5676.210012730631,5484.067510185647,-3582.146227270254
2002260,5670.236525576008,5478.238093383543,-3577.601653613113
2002290,5664.295040443353,5472.442714329925,-3573.0839259980503
2002320,5658.385379865182,5466.681174308088,-3568.592884551066
2002350,5652.507371455015,5460.953280602465,-3564.1283742375895
2002380,5646.660848095902,5455.258846665096,-3559.690245035316
2002410,5640.845647999541,5449.597692141175,-3555.278351934206
2002440,5635.061614707566,5443.969642847636,-3550.8925547636504
2002470,5629.308597057759,5438.374530714927,-3546.532718365305
2002500,5623.586457073362,5432.812204345218,-3542.1987214077667
2002530,5617.910496412586,5427.299412514198,-3537.9040448123883
2002560,5612.263562150037,5421.817044594232,-3533.633276552734
2002590,5606.637821918503,5416.356696173657,-3529.379665625085
2002620,5601.039241625335,5410.925197908002,-3525.148732608289
2002650,5595.469777213794,5405.524724880322,-3520.9422333509574
2002680,5589.930040163288,5400.155894241095,-3516.760663030398
2002710,5584.4201806212,5394.818811396072,-3512.604103398398
2002740,5578.940185881314,5389.513420881152,-3508.472507270521
2002770,5573.489985055389,5384.239622129859,-3504.3657916851253
2002800,5568.069487722071,5378.9973063438465,-3500.283867804117
2002830,5562.678598954789,5373.786367399105,-3496.226649381955
2002860,5557.317225314524,5368.6067045177015,-3492.194055012527
2002890,5551.985277150856,5363.458222531536,-3488.1860076106386
2002920,5546.682669343495,5358.340831584848,-3484.202434930526
2002950,5541.409321388678,5353.254446779299,-3480.2432683559973
2002980,5536.165157242306,5348.198987898508,-3476.308443418942
2003010,5530.950105095937,5343.174379192272,-3472.3978987623104
2003040,5525.764097158013,5338.180549217493,-3468.5115771771375
2003070,5520.607069468025,5333.2174307123,-3464.649424219844
2003100,5515.478961742004,5328.284960493939,-3460.8113889035867
2003130,5510.379717247098,5323.383079355742,-3456.997423871095
2003160,5505.309282699242,5318.511731993134,-3453.207484184811
2003190,5500.2676081756945,5313.670866918912,-3449.4415285367513
2003220,5495.254647040937,5308.860436391608,-3445.6995185571545
2003250,5490.270355880485,5304.080396351579,-3441.9814184688125
2003280,5485.314694443581,5299.330706357393,-3438.287195778415
2003310,5480.387625589618,5294.61132952589,-3434.6168209308767
2003340,5475.489115241419,5289.922232482372,-3430.970266790827
2003370,5470.6191323396815,5285.263385302598,-3427.347509506793
2003400,5465.777649833221,5280.634763237426,-3423.7485292025476
2003430,5460.979075494991,5276.052129472468,-3420.185975108971
2003460,5456.209029398644,5271.49952674067,-3416.6470320718963
2003490,5451.457853514583,5266.966462001308,-3413.1232848424747
2003520,5446.731821252377,5262.460033116244,-3409.6204361694954
2003550,5442.033040478068,5257.982599906957,-3406.1403812079957
2003580,5437.362233488536,5253.5349393672495,-3402.6837432073207
2003610,5432.719655037845,5249.117303215738,-3399.250723176618
2003640,5428.105398362282,5244.729771692469,-3395.841384719815
2003670,5423.519499387027,5240.372371389148,-3392.4557487501584
2003700,5418.961973570465,5236.045114110259,-3389.093824082323
2003730,5414.432829662982,5231.748009469646,-3385.7556186668003
2003760,5409.932075181898,5227.481068820768,-3382.4411414911006
2003790,5405.459718719564,5223.244306405492,-3379.1504037896134
2003820,5401.015770948042,5219.037739641456,-3375.88341990779
2003850,5396.600245058458,5214.861389151064,-3372.6402064379586
2003880,5392.21315694321,5210.715278740701,-3369.420782737836
2003910,5387.854525266536,5206.599435382461,-3366.225170584854
2003940,5383.5243714827975,5202.513889182967,-3363.0533943489945
2003970,5379.222719836265,5198.458673378451,-3359.905480992792
2004000,5374.949597357595,5194.433824324281,-3356.781459898495
2004030,5370.7050338573,5190.439381492247,-3353.681363040904
2004060,5366.489061922761,5186.475387468896,-3350.60522498737
2004090,5362.30171691662,5182.541887951371,-3347.553082552122
2004120,5358.143036977848,5178.638931754345,-3344.5249753147773
2004150,5354.013063023782,5174.7665708086915,-3341.520945274668
2004180,5349.911838753861,5170.924860165718,-3338.541037196514
2004210,5345.839410654443,5167.113858001511,-3335.58529774624
2004240,5341.795828004256,5163.333625619975,-3332.653776873668
2004270,5337.781142879314,5159.5842274530805,-3329.7465264298257
2004300,5333.79541016062,5155.8657310756935,-3326.8636013768014
2004330,5329.853404477166,5152.194337822696,-3324.0179675824124
2004360,5325.940628872951,5148.553998421719,-3321.1967901891035
2004390,5322.057089153624,5144.944766670197,-3318.4001099863485
2004420,5318.202809232308,5141.366708271431,-3315.6279786523382
2004450,5314.37782766178,5137.819897780625,-3312.8804551244066
2004480,5310.582194738166,5134.3044165578,-3310.157604734847
2004510,5306.815970184289,5130.820351443727,-3307.4594969640366
2004540,5303.079221360793,5127.367793902125,-3304.786205786107
2004570,5299.372021913858,5123.946839463683,-3302.1378082862516
2004600,5295.694450781851,5120.55758738825,-3299.5143843150518
2004630,5292.046591469626,5117.200140444254,-3296.916017179825
2004660,5288.428531526937,5113.874604761263,-3294.3427922619285
2004690,5284.840362181146,5110.581089753584,-3291.794798399455
2004720,5281.282178080283,5107.3197080738055,-3289.2721265045393
2004750,5277.754077114478,5104.090575576775,-3286.774870254703
2004780,5274.256160296844,5100.89381131093,-3284.3031255743463
2004810,5270.788531681471,5097.729537508933,-3281.8569916717674
2004840,5267.351298313054,5094.597879594983,-3279.4365698293063
2004870,5263.944570193969,5091.498966179358,-3277.0419639218535
2004900,5260.5684602676965,5088.432929074079,-3274.6732804168505
2004930,5257.223139449732,5085.399903840558,-3272.330628201455
2004960,5253.908598289642,5082.400028719608,-3270.014120829416
2004990,5250.625038016526,5079.433444104688,-3267.7238706446246
2005020,5247.372581131111,5076.500294864064,-3265.4599946575663
2005050,5244.151353800618,5073.600729037396,-3263.2226126441124
2005080,5240.961485657949,5070.734897886439,-3261.0118469726876
2005110,5237.803109631782,5067.902955911904,-3258.8278220857565
2005140,5234.67636184446,5065.105060891039,-3256.6706658825183
2005170,5231.581381551253,5062.3413738932795,-3254.5405081633785
2005200,5228.518311107214,5059.612059304289,-3252.437482012639
2005230,5225.487301120472,5056.917013727241,-3250.361462469325
2005260,5222.488205141139,5054.255979280586,-3248.3121790439127
2005290,5219.520993748445,5051.628890440027,-3246.289540478593
2005320,5216.585664988964,5049.035799189798,-3244.2935661310844
2005350,5213.682255797572,5046.476827170855,-3242.3243429382746
2005380,5210.810840468422,5043.952135126951,-3240.381995342628
2005410,5207.971523905445,5041.461903647236,-3238.4666685270217
2005440,5205.164433588912,5039.006321191015,-3236.5785166618416
2005470,5202.389712114994,5036.585576871776,-3234.7176959915164
2005500,5199.647511009243,5034.199856244344,-3232.8843612049427
2005530,5196.937985978443,5031.849339078303,-3231.078663015773
2005560,5194.261293482029,5029.534198372973,-3229.3007469525564
2005590,5191.617588408479,5027.254600142823,-3227.550753185902
2005620,5189.007022633209,5025.010703710384,-3225.828816701318
2005650,5186.429744249342,5022.802662309824,-3224.135067644881
2005680,5183.885897290988,5020.630623840689,-3222.4696318417505
2005710,5181.375621822742,5018.494731773871,-3220.832631833187
2005740,5178.899054279274,5016.395126079868,-3219.224186703716
2005770,5176.456327990023,5014.331944224315,-3217.6444143280055
2005800,5174.047573822457,5012.305322163948,-3216.093430506682
2005830,5171.672977132948,5010.315407026494,-3214.571360027885
2005860,5169.332538125727,5008.362311671082,-3213.0783019270752
2005890,5167.026461876977,5006.446185007908,-3211.6143815109017
2005920,5164.7548755869275,5004.567167733066,-3210.179719073747
2005950,5162.517908803475,5002.725404431768,-3208.774437502545
2005980,5160.31569425353,5000.921044914446,-3207.398664005149
2006010,5158.148368771238,4999.154245620784,-3206.052531147351
2006040,5156.016074363182,4997.425171144933,-3204.7361780627407
2006070,5153.918959419633,4995.733995955782,-3203.449751835398
2006100,5151.857180097211,4994.0809063655315,-3202.1934088825874
2006130,5149.830974495418,4992.46611890766,-3200.967328781699
2006160,5147.839755763622,4990.889107313364,-3199.7711039836613
2006190,5145.872819282342,4989.338241815202,-3198.595482364048
2006220,5143.937945727919,4987.822077179839,-3197.4472496667663
2006250,5142.037912893321,4986.343757187713,-3196.3289177284014
2006280,5140.173864072218,4984.904625573489,-3195.241575939032
2006310,5138.346418743894,4983.505429003729,-3194.185839597511
2006340,5136.556037892649,4982.146730944931,-3193.162176227266
2006370,5134.8031479124675,4980.829067385505,-3192.1710301915987
2006400,5133.08819007372,4979.553020339283,-3191.2128814581824
2006430,5131.411651026453,4978.319271064474,-3190.288290190946
2006460,5129.774094850249,4977.128662552969,-3189.3979470455693
2006490,5128.1762105668595,4975.982303562016,-3188.542759069351
2006520,5126.618903871725,4974.881803724719,-3187.7240412043375
2006550,5125.103558919378,4973.830090946285,-3186.9441849927316
2006580,5123.631730070717,4972.828965885248,-3186.2046529791683
2006610,5122.203598792578,4971.873859016578,-3185.501693050496
2006640,5120.818031264177,4970.960621599571,-3184.8319167420987
2006670,5119.473138662957,4970.086029322742,-3184.192704885764
2006700,5118.166774966261,4969.247600896118,-3183.5820525751146
2006730,5116.896846123942,4968.443387232785,-3182.9983911437457
2006760,5115.661459692933,4967.671820131499,-3182.4404625129046
2006790,5114.45897418077,4966.931612556205,-3181.907235884175
2006820,5113.287995914164,4966.221692783511,-3181.397853814406
2006850,5112.147353371857,4965.541159430763,-3180.9115960928325
2006880,5111.0360650784205,4964.889249332664,-3180.4478534698865
2006910,5109.953308566115,4964.265313597492,-3180.006107780972
2006940,5108.898393255598,4963.668799098489,-3179.585918638032
2006970,5107.870737839279,4963.099233736043,-3179.186909775448
2007000,5106.86985771453,4962.556219434802,-3178.808765074791
2007030,5105.908386663965,4962.052810936434,-3178.461821211136
2007060,5104.9709865563045,4961.573548236799,-3178.133884896967
2007090,5104.054825050225,4961.115464229414,-3177.8225960463715
2007120,5103.1598708631645,4960.678235350464,-3177.5276433803497
2007150,5102.289179276313,4960.265099026858,-3177.2515936975765
2007180,5101.442727342087,4959.8761329546405,-3176.9945066267333
2007210,5100.62090265181,4959.511837351894,-3176.756786951504
2007240,5099.823638205176,4959.172216506558,-3176.5384441779106
2007270,5099.05093398711,4958.857317337897,-3176.339522033652
2007300,5098.302734036441,4958.567112219775,-3176.1600037535627
2007330,5097.579000404633,4958.30158196609,-3175.9998787946015
2007360,5096.879694556553,4958.060702547973,-3175.859131947133
2007390,5096.204787182099,4957.844458299314,-3175.737754742156
2007420,5095.554255207945,4957.652840603227,-3175.6357440686097
2007450,5094.9280830343505,4957.485849867404,-3175.553103901739
2007480,5094.326262048219,4957.343495264639,-3175.4898451302593
2007510,5093.748790765741,4957.225794908082,-3175.4459859020308
2007540,5093.195674757328,4957.132775770696,-3175.4215514512193
2007570,5092.666926697441,4957.064473760573,-3175.4165742711352
2007600,5092.162566134275,4957.020933666821,-3175.431093768559
2007630,5091.682616607032,4957.002207187738,-3175.4651552267214
2007660,5091.227115955186,4957.008361564857,-3175.518816373099
2007690,5090.7961080818695,4957.039472935859,-3175.592141848638
2007720,5090.389645073687,4957.09562894114,-3175.6852059731455
2007750,5090.0077884097145,4957.17693064771,-3175.798093782304
2007780,5089.6506102885705,4957.28349471283,-3175.9309027560453
2007810,5089.318195256778,4957.415456074813,-3176.0837454110983
2007840,5089.010642285917,4957.572971457114,-3176.25675189354
2007870,5088.728067485863,4957.756224051113,-3176.4500737812064
2007900,5088.470597204433,4957.965413377777,-3176.66387561469
2007930,5088.250888825355,4958.213867000428,-3176.9087422626476
2007960,5088.054214037801,4958.4863083094615,-3177.1725972752115
2007990,5087.879163970675,4958.781328551102,-3177.4543168677897
2008020,5087.726346262179,4959.099696316044,-3177.754487302661
2008050,5087.59892418631,4959.4450369931765,-3178.0760027313163
2008080,5087.49772281948,4959.81872737582,-3178.4199789878585
2008110,5087.4240168995875,4960.222972096746,-3178.788209772148
2008140,5087.378840177817,4960.659291844298,-3179.1819343237316
2008170,5087.361998223955,4961.124176401308,-3179.598271799547
2008200,5087.373068147444,4961.615472387269,-3180.03546012886
2008230,5087.410826171486,4962.131052539753,-3180.4917692157346
2008260,5087.4739250811335,4962.669273077819,-3180.965868044308
2008290,5087.560963618196,4963.22875106441,-3181.456640953315
2008320,5087.670641899121,4963.808347288455,-3181.9631712165974
2008350,5087.8017941856315,4964.4071007324865,-3182.484686599527
2008380,5087.953404334781,4965.02419638614,-3183.020532914979
2008410,5088.124596386689,4965.6589364270185,-3183.5701508632083
2008440,5088.31461947751,4966.310720201124,-3184.133058921011
2008470,5088.522830296314,4966.979028235946,-3184.7088408974764
2008500,5088.748683244808,4967.663415959875,-3185.2971410945597
2008530,5088.991746070962,4968.363532445852,-3185.8976791710415
2008560,5089.251559964068,4969.078991369573,-3186.5101460948
2008590,5089.527759682349,4969.809484475061,-3187.1342955734576
2008620,5089.82003332968,4970.554747126945,-3187.7699169190073
2008650,5090.12810996812,4971.314548571902,-3188.4168260603033
2008680,5090.451752036862,4972.088685973981,-3189.0748620863255
2008710,5090.790749945951,4972.876980110603,-3189.7438825795857
2008740,5091.144917828228,4973.679271924152,-3190.4237615420884
2008770,5091.514090029166,4974.495419637185,-3191.1143869756156
2008800,5091.898130884387,4975.325306854999,-3191.815667103849
2008830,5092.299734470611,4976.166776401453,-3192.5248583161124
2008860,5092.70980990617,4977.002982655527,-3193.22648567339
2008890,5093.122512186866,4977.827688553713,-3193.914831735769
2008920,5093.5335597054855,4978.636363651089,-3194.585070209654
2008950,5093.939299456167,4979.427975295727,-3195.235619465884
2008980,5094.3373193453635,4980.204159785814,-3195.8675090930187
2009010,5094.726867664408,4980.967801488761,-3196.4830006600205
2009040,5095.108583971345,4981.722610217058,-3197.085110686805
2009070,5095.484227094416,4982.472515851382,-3197.6770783070297
2009100,5095.8562606020505,4983.221423843831,-3198.262143172863
2009130,5096.227530561967,4983.973127008381,-3198.843462320505
2009160,5096.6010543427465,4984.7312726816135,-3199.4240778497096
2009190,5096.979890052271,4985.499349604121,-3200.0069046523804
2009220,5097.367057884425,4986.2806833785635,-3200.5947259188106
2009250,5097.765493925601,4987.078436549027,-3201.1901927920126
2009280,5098.178024178343,4987.895611344708,-3201.795825577573
2009310,5098.607351132941,4988.735053922888,-3202.4140180645722
2009340,5099.056111487647,4989.599520311785,-3203.047091450654
2009370,5099.52696005011,4990.491761955672,-3203.6973655507672
2009400,5100.021951560983,4991.413933648281,-3204.366664829716
2009430,5100.543227073759,4992.368268456949,-3205.0568827141706
2009460,5101.092842890961,4993.35690362406,-3205.769835372771
2009490,5101.672751542238,4994.381861393956,-3206.5072452966347
2009520,5102.284797657778,4995.445046025285,-3207.270738879643
2009550,5102.9307192939705,4996.548246299981,-3208.061847628297
2009580,5103.612151284256,4997.693139688939,-3208.882012655475
2009610,5104.330629304229,4998.881296851797,-3209.7325876186555
2009640,5105.087594106121,5000.114186041744,-3210.6148426951636
2009670,5105.884395690408,5001.393177314889,-3211.5299680389066
2009700,5106.722139015473,5002.719369422567,-3212.478920647007
2009730,5107.6144740000345,5004.1102138941105,-3213.4751332193614
2009760,5108.543221772033,5005.541667978927,-3214.500759842326
2009790,5109.5117854702075,5007.01739243136,-3215.558432128359
2009820,5110.525390002086,5008.543874137384,-3216.6530719497823
2009850,5111.585418871344,5010.122934657682,-3217.78619681332
2009880,5112.692458804791,5011.755289328577,-3218.9585044609594
2009910,5113.847118482194,5013.441558444177,-3220.1706081175134
2009940,5115.050080841542,5015.182382641765,-3221.423120662121
2009970,5116.302025566534,5016.978371762049,-3222.716620233734
2010000,5117.603580806112,5018.830071596899,-3224.051629145031
2010030,5118.955308815919,5020.737957877837,-3225.4286105985198
2010060,5120.35770698061,5022.702440799297,-3226.8479745629875
2010090,5121.811212916792,5024.723870770523,-3228.3100822672563
2010120,5123.316209558309,5026.802542905683,-3229.815249829754
2010150,5124.873029349664,5028.938700334454,-3231.36375171525
2010180,5126.4819576220925,5031.132536826272,-3232.9558219447135
2010210,5128.143235367015,5033.3841990373385,-3234.5916570335366
2010240,5129.8570615816625,5035.693788551716,-3236.271416855719
2010270,5131.623595303134,5038.061363773506,-3237.9952270635836
2010300,5133.442967188358,5040.486919146871,-3239.763168371895
2010330,5135.315239469709,5042.970420815915,-3241.5752855453734
2010360,5137.240449767462,5045.511811213443,-3243.431608657615
2010390,5139.218612702773,5048.11100091528,-3245.3321453134363
2010420,5141.249714818907,5050.767865054711,-3247.276874945264
2010450,5143.333713008368,5053.482243247017,-3249.265748985969
2010480,5145.470534289629,5056.2539409424635,-3251.298691560215
2010510,5147.660076280067,5059.082731168583,-3253.3756010399898
2010540,5149.90220806998,5061.968356249841,-3255.496351600133
2010570,5152.196771290555,5064.910529369846,-3257.660794255362
2010600,5154.5435844134745,5067.908933780915,-3259.8687544405516
2010630,5156.962154880008,5070.9864516028665,-3262.1384852727447
2010660,5159.423091684543,5074.107866376753,-3264.442168503107
2010690,5161.928659612233,5077.276020615278,-3266.7820795275406
2010720,5164.483461885546,5080.49649474224,-3269.1627060524343
2010750,5167.088454256536,5083.770447152378,-3271.5850463828956
2010780,5169.74370246774,5087.097915575004,-3274.0492173565717
2010810,5172.449018627676,5090.478600614608,-3276.5550703338517
2010840,5175.204124528831,5093.912079713934,-3279.10235729399
2010870,5178.008695302191,5097.397871978281,-3281.6907842416626
2010900,5180.8623723236215,5100.935460763008,-3284.320027626462
2010930,5183.764768551399,5104.524303180053,-3286.989743330405
2010960,5186.715472017663,5108.163834929119,-3289.69957064318
2010990,5189.714048679163,5111.853473118818,-3292.449134854699
2011020,5192.760044798181,5115.592618075993,-3295.2380486377892
2011050,5195.852988877248,5119.380654604413,-3298.0659134308903
2011080,5198.992393193425,5123.216952931904,-3300.932319610889
2011110,5202.1777550008965,5127.100869456491,-3303.8368483943227
2011140,5205.408557478442,5131.0317473887535,-3306.779070973199
2011170,5208.684270492137,5135.008917322171,-3309.7585498976855
2011200,5212.004340944867,5139.031680881971,-3312.774826459031
2011230,5215.368211306901,5143.099341510364,-3315.8274436768497
2011260,5218.775321632626,5147.211207926318,-3318.915949583023
2011290,5222.225095148751,5151.3665683910285,-3322.039878036818
2011320,5225.716944301822,5155.564699496009,-3325.198754601338
2011350,5229.250270927485,5159.804867122951,-3328.392098099051
2011380,5232.824466542931,5164.0863270860455,-3331.6194202661204
2011410,5236.438912628965,5168.408325641923,-3334.8802267894207
2011440,5240.0929809297195,5172.770099937346,-3338.1740173065423
2011470,5243.786033759957,5177.1708783866525,-3341.5002857514605
2011500,5247.517471316899,5181.6099228495295,-3344.8585442060116
2011530,5251.29558413135,5186.095790265582,-3348.256171244178
2011560,5255.106962413118,5190.61329093182,-3351.680400970269
2011590,5258.950601865361,5195.162385597575,-3355.1314171097574
2011620,5262.828427176042,5199.745540943952,-3358.611518564345
2011650,5266.740769678491,5204.362931215366,-3362.1210200697647
2011680,5270.687353364551,5209.01394361625,-3365.659556249114
2011710,5274.66763618052,5213.697725196888,-3369.226556741095
2011740,5278.680948818363,5218.413369360892,-3372.821409012242
2011770,5282.726561121824,5223.159971054901,-3376.443506924049
2011800,5286.80371628187,5227.936637252551,-3380.0922574736037
2011830,5290.911647872555,5232.742484384886,-3383.76707958373
2011860,5295.0495872477195,5237.576633487906,-3387.4673982265376
2011890,5299.216765762919,5242.438206131474,-3391.1926413123624
2011920,5303.412414531196,5247.326321655127,-3394.9422369243757
2011950,5307.635763243485,5252.24009545568,-3398.7156114173827
2011980,5311.886038829994,5257.178637975996,-3402.512188899309
