time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y
29541480,0.2784173254600999,530.2542057947446,0.0,530.2542057947446
29541510,0.28107743591022916,532.8991073072268,0.0,532.8991073072268
29541540,0.2837508288799092,535.5443086301668,0.0,535.5443086301668
29541570,0.28643778159649846,538.1900621373497,0.0,538.1900621373497
29541600,0.28913852463905165,540.8365785217155,0.0,540.8365785217155
29541630,0.2918532837213477,543.484029183509,0.0,543.484029183509
29541660,0.2945819264935712,546.1322003657631,0.0,546.1322003657631
29541690,0.2973240590080649,548.7806275309126,0.0,548.7806275309126
29541720,0.3000792299261505,551.428822918658,0.0,551.428822918658
29541750,0.30284698608810484,554.076300383562,0.0,554.076300383562
29541780,0.3056268000072392,556.7225299647065,0.0,556.7225299647065
29541810,0.308418187254743,559.3670282225015,0.0,559.3670282225015
29541840,0.31122060924452555,562.0092860218296,0.0,562.0092860218296
29541870,0.31403359023735156,564.6488577785793,0.0,564.6488577785793
29541900,0.3168566166035887,567.2852860651686,0.0,567.2852860651686
29541930,0.3196892510621261,569.9181869655148,0.0,569.9181869655148
29541960,0.32253102876575107,572.5471721533671,0.0,572.5471721533671
29541990,0.32538156917636296,575.1719311149756,0.0,575.1719311149756
29542020,0.32824046955877917,577.7921514174524,0.0,577.7921514174524
29542050,0.3311074146509852,580.4075982325683,0.0,580.4075982325683
29542080,0.3339820684634,583.0180337324675,0.0,583.0180337324675
29542110,0.3368641819476415,585.6232943204757,0.0,585.6232943204757
29542140,0.33975348399334204,588.2232100083419,0.0,588.2232100083419
29542170,0.3426497872634842,590.8176796835672,0.0,590.8176796835672
29542200,0.345552879232437,593.4065912086039,0.0,593.4065912086039
29542230,0.34846262629861885,595.9898949628227,0.0,595.9898949628227
29542260,0.35137886373893307,598.5675231501024,0.0,598.5675231501024
29542290,0.35430150442824326,601.1394696686945,0.0,601.1394696686945
29542320,0.35723042803227817,603.7057045635703,0.0,603.7057045635703
29542350,0.3601655712272561,606.2662417706746,0.0,606.2662417706746
29542380,0.36310684905505825,608.8210814854315,0.0,608.8210814854315
29542410,0.36605422183305747,611.3702557959887,0.0,611.3702557959887
29542440,0.36900762434371276,613.9137799979346,0.0,613.9137799979346
29542470,0.37196703395851144,616.4516981291719,0.0,616.4516981291719
29542500,0.37493239715923526,618.9840330742476,0.0,618.9840330742476
29542530,0.3779037013385575,621.510834525901,0.0,621.510834525901
29542560,0.38088089867093133,624.0321277253964,0.0,624.0321277253964
29542590,0.38386398111673153,626.5479634413525,0.0,626.5479634413525
29542620,0.38685290211208706,629.0583656835017,0.0,629.0583656835017
29542650,0.38984765429391555,631.5633832915914,0.0,631.5633832915914
29542680,0.3928481893951126,634.0630368733697,0.0,634.0630368733697
29542710,0.3958544982093037,636.557371624235,0.0,636.557371624235
29542740,0.3988665290590255,639.04640371633,0.0,639.04640371633
29542770,0.4018842695064532,641.530173979147,0.0,641.530173979147
29542800,0.4049076637557498,644.0086939571182,0.0,644.0086939571182
29542830,0.4079366956157805,646.4820000984334,0.0,646.4820000984334
29542860,0.4109713052033022,648.9500996998829,0.0,648.9500996998829
29542890,0.4140114726654906,651.4130252675766,0.0,651.4130252675766
29542920,0.4170571345548804,653.8707805679798,0.0,653.8707805679798
29542950,0.42010826783164296,656.3233948473177,0.0,656.3233948473177
29542980,0.42316480629208336,658.7708692128112,0.0,658.7708692128112
29543010,0.42622672459992317,661.2132307194437,0.0,661.2132307194437
29543040,0.4292939531044505,663.6504766381912,0.0,663.6504766381912
29543070,0.4323664652510106,666.0826342542034,0.0,666.0826342542034
29543100,0.4354441967491481,668.509703838665,0.0,668.509703838665
29543130,0.43852711055895305,670.9317038644917,0.0,670.9317038644917
29543160,0.4416151465164202,673.348638325903,0.0,673.348638325903
29543190,0.44470826730805635,675.7605248545848,0.0,675.7605248545848
29543220,0.4478064118997085,678.1673668339716,0.0,678.1673668339716
29543250,0.4509095445458858,680.5691826961129,0.0,680.5691826961129
29543280,0.4540176036443119,682.9659753682351,0.0,682.9659753682351
29543310,0.45713055523131396,685.3577642376102,0.0,685.3577642376102
29543340,0.4602483375752575,687.7445520762508,0.0,687.7445520762508
29543370,0.46337091857230234,690.1263592571511,0.0,690.1263592571511
29543400,0.466498236638055,692.5031885591798,0.0,692.5031885591798
29543430,0.46963026149377746,694.8750612858879,0.0,694.8750612858879
29543460,0.47276693186644225,697.2419802941475,0.0,697.2419802941475
29543490,0.47590821917227993,699.6039676950928,0.0,699.6039676950928
29543520,0.4790540625292276,701.96102643227,0.0,701.96102643227
29543550,0.48220443484826553,704.3131792567564,0.0,704.3131792567564
29543580,0.48535927566286974,706.6604291710157,0.0,706.6604291710157
29543610,0.4885185591334667,709.0027993749915,0.0,709.0027993749915
29543640,0.4916822251998038,711.3402928836967,0.0,711.3402928836967
29543670,0.49485024900615815,713.6729331507141,0.0,713.6729331507141
29543700,0.49802257087563445,716.0007231542043,0.0,716.0007231542043
29543730,0.5011991666653209,718.3236864125814,0.0,718.3236864125814
29543760,0.5043799770604426,720.6418258255412,0.0,720.6418258255412
29543790,0.5075649807257728,722.9551670250952,0.0,722.9551670250952
29543820,0.5107541155697582,725.2637089255525,0.0,725.2637089255525
29543850,0.5139473546972415,727.5674742357268,0.0,727.5674742357268
29543880,0.5171446487954868,729.8664707188951,0.0,729.8664707188951
29543910,0.5203459640733832,732.1607149981476,0.0,732.1607149981476
29543940,0.523551252110435,734.4502156232193,0.0,734.4502156232193
29543970,0.5267604803219883,736.7349893873635,0.0,736.7349893873635
29544000,0.5299735988029103,739.0150436611704,0.0,739.0150436611704
29544030,0.533190576488997,741.2903957437977,0.0,741.2903957437977
29544060,0.5364113620633401,743.5610518662191,0.0,743.5610518662191
29544090,0.5396359257535879,745.8270296931116,0.0,745.8270296931116
29544120,0.5428642149522157,748.0883344074857,0.0,748.0883344074857
29544150,0.5460962009993435,750.3449839377096,0.0,750.3449839377096
29544180,0.5493318301111616,752.5969825006275,0.0,752.5969825006275
29544210,0.5525710745740204,754.8443481993789,0.0,754.8443481993789
29544240,0.5558138795500457,757.0870843685904,0.0,757.0870843685904
29544270,0.5590602181149724,759.3252092056092,0.0,759.3252092056092
29544300,0.5623100345048332,761.558725248137,0.0,761.558725248137
29544330,0.5655633024317003,763.787650711013,0.0,763.787650711013
29544360,0.5688199653341651,766.0119874182247,0.0,766.0119874182247
29544390,0.572079997409783,768.2317535280497,0.0,768.2317535280497
29544420,0.5753433414296841,770.446950232334,0.0,770.446950232334
29544450,0.5786099719274158,772.6575955608458,0.0,772.6575955608458
29544480,0.581879831133054,774.8636901502128,0.0,774.8636901502128
29544510,0.5851528937646746,777.0652518293485,0.0,777.0652518293485
29544540,0.5884291013720245,779.2622804379528,0.0,779.2622804379528
29544570,0.5917084306306057,781.4547956622625,0.0,781.4547956622625
29544600,0.5949908221003469,783.6427948125896,0.0,783.6427948125896
29544630,0.5982762448576592,785.8262933331614,0.0,785.8262933331614
29544660,0.6015646504560105,788.0052959355306,0.0,788.0052959355306
29544690,0.6048560026729732,790.179813560113,0.0,790.179813560113
29544720,0.6081502526089264,792.3498508709162,0.0,792.3498508709162
29544750,0.6114473653979056,794.5154191643211,0.0,794.5154191643211
29544780,0.6147472900839751,796.6765217833761,0.0,796.6765217833761
29544810,0.6180499932727418,798.8331705401083,0.0,798.8331705401083
29544840,0.6213554221073764,800.9853675480309,0.0,800.9853675480309
29544870,0.6246635444348955,803.1331250035246,0.0,803.1331250035246
29544900,0.6279743056393342,805.2764438819398,0.0,805.2764438819398
29544930,0.6312876746106738,807.4153366580401,0.0,807.4153366580401
29544960,0.6346035950934954,809.5498032420716,0.0,809.5498032420716
29544990,0.6379220368235909,811.6798562854808,0.0,811.6798562854808
29545020,0.6412429420220698,813.8054947022819,0.0,813.8054947022819
29545050,0.6445662810705532,815.9267312192906,0.0,815.9267312192906
29545080,0.6478919947764628,818.0435638179672,0.0,818.0435638179672
29545110,0.6512200539633557,820.1560051988242,0.0,820.1560051988242
29545140,0.6545503981303644,822.2640524704974,0.0,822.2640524704974
29545170,0.6578829983370565,824.3677182063108,0.0,824.3677182063108
29545200,0.6612177928719413,826.4669986960014,0.0,826.4669986960014
29545230,0.6645547258117911,828.561881773505,0.0,828.561881773505
29545260,0.6678935631906208,830.6522335998917,0.0,830.6522335998917
29545290,0.6712339756059897,832.737861745089,0.0,832.737861745089
29545320,0.6745756156186428,834.8185749886488,0.0,834.8185749886488
29545350,0.6779181755401368,836.8942088767257,0.0,836.8942088767257
29545380,0.681261323896205,838.9645904442824,0.0,838.9645904442824
29545410,0.6846047684155482,841.0295745281053,0.0,841.0295745281053
29545440,0.6879482226392778,843.0890251443458,0.0,843.0890251443458
29545470,0.6912914367172153,845.1428299504296,0.0,845.1428299504296
29545500,0.6946341697290057,847.1908874645759,0.0,847.1908874645759
29545530,0.6979762230697284,849.233121483855,0.0,849.233121483855
29545560,0.7013174035640036,851.2694639313916,0.0,851.2694639313916
29545590,0.7046575635406536,853.2998723774521,0.0,853.2998723774521
29545620,0.7079965552454626,855.3243086714414,0.0,855.3243086714414
29545650,0.7113342772916043,857.342759484007,0.0,857.342759484007
29545680,0.7146706216385136,859.355211460797,0.0,859.355211460797
29545710,0.7180055260858323,861.361674650851,0.0,861.361674650851
29545740,0.7213389148860495,863.3621547669441,0.0,863.3621547669441
29545770,0.7246707568986669,865.3566793314329,0.0,865.3566793314329
29545800,0.7280010007929546,867.3452675395288,0.0,867.3452675395288
29545830,0.7313296383889778,869.3279588959217,0.0,869.3279588959217
29545860,0.7346566353129121,871.3047811073754,0.0,871.3047811073754
29545890,0.7379819989776479,873.275780939094,0.0,873.275780939094
29545920,0.7413057054649899,875.2409905024176,0.0,875.2409905024176
29545950,0.7446277715364987,877.2004600262609,0.0,877.2004600262609
29545980,0.7479481784459874,879.1542228587045,0.0,879.1542228587045
29546010,0.7512669473315611,881.1023298309026,0.0,881.1023298309026
29546040,0.7545840606039255,883.0448132550508,0.0,883.0448132550508
29546070,0.7578995403374486,884.9817228621538,0.0,884.9817228621538
29546100,0.7612133651195364,886.9130863263337,0.0,886.9130863263337
29546130,0.7645255557957884,888.8389527858919,0.0,888.8389527858919
29546160,0.7678360956756207,890.7593501998489,0.0,890.7593501998489
29546190,0.771144989430875,892.6743166754757,0.0,892.6743166754757
29546220,0.7744522212455643,894.5838802968121,0.0,894.5838802968121
29546250,0.7777577913055504,896.4880749717776,0.0,896.4880749717776
29546280,0.7810616764659505,898.386923926725,0.0,898.386923926725
29546310,0.7843638735461562,900.2804579406223,0.0,900.2804579406223
29546340,0.7876643513984471,902.1686950925466,0.0,902.1686950925466
29546370,0.7909631027810147,904.0516628204155,0.0,904.0516628204155
29546400,0.7942600882923765,905.9293740439663,0.0,905.9293740439663
29546430,0.7975552958843737,907.8018525782459,0.0,907.8018525782459
29546460,0.8008486774484119,909.6691060224496,0.0,909.6691060224496
29546490,0.8041402151526515,911.5311541299546,0.0,911.5311541299546
29546520,0.8074298513699254,913.387998786283,0.0,913.387998786283
29546550,0.8107175610551406,915.2396549659221,0.0,915.2396549659221
29546580,0.8140032756895448,917.0861181078426,0.0,917.0861181078426
29546610,0.8172869609089759,918.9273972907972,0.0,918.9273972907972
29546640,0.8205685351038156,920.7634802905643,0.0,920.7634802905643
29546670,0.8238479514917664,922.5943685989441,0.0,922.5943685989441
29546700,0.827125111957873,924.4200404110007,0.0,924.4200404110007
29546730,0.8303999527097986,926.2404870834508,0.0,926.2404870834508
29546760,0.833672353833879,928.0556742329031,0.0,928.0556742329031
29546790,0.8369422275523325,929.8655791615154,0.0,929.8655791615154
29546820,0.840209423753509,931.6701501146372,0.0,931.6701501146372
29546850,0.8434738224272318,933.4693461218335,0.0,933.4693461218335
29546880,0.8467352253854353,935.2630862067459,0.0,935.2630862067459
29546910,0.8499934514929529,937.0512957487251,0.0,937.0512957487251
29546940,0.8532482477537933,938.833861613787,0.0,938.833861613787
29546970,0.8564993337267099,940.6106508529974,0.0,940.6106508529974
29547000,0.8597463327526618,942.3814784533048,0.0,942.3814784533048
29547030,0.862988788602033,944.1461068837704,0.0,944.1461068837704
29547060,0.8662260466820962,945.9041843339133,0.0,945.9041843339133
29547090,0.869457159160887,947.6551681721888,0.0,947.6551681721888
29547120,0.8726802425560575,949.3979299918733,0.0,949.3979299918733
29547150,0.8758945446214628,951.1324013575862,0.0,951.1324013575862
29547180,0.8791037988437547,952.860965954756,0.0,952.860965954756
29547210,0.8823108242765467,954.5852458114697,0.0,954.5852458114697
29547240,0.8855175717371804,956.3064091230952,0.0,956.3064091230952
29547270,0.888726116333817,958.0255854107216,0.0,958.0255854107216
29547300,0.8919377602462654,959.7435128667723,0.0,959.7435128667723
29547330,0.8951539750205305,961.4609375106784,0.0,961.4609375106784
29547360,0.8983755418286878,963.1782755946926,0.0,963.1782755946926
29547390,0.901603431075956,964.895974447547,0.0,964.895974447547
29547420,0.9048379785920412,966.6141911980797,0.0,966.6141911980797
29547450,0.9080797363950147,968.3331384091895,0.0,968.3331384091895
29547480,0.9113286785394763,970.0527744582024,0.0,970.0527744582024
29547510,0.9145850244470143,971.773135682485,0.0,971.773135682485
29547540,0.9178484716750027,973.4940371222536,0.0,973.4940371222536
29547570,0.921118989291263,975.2153901354596,0.0,975.2153901354596
29547600,0.9243960730348343,976.9369113100882,0.0,976.9369113100882
29547630,0.9276795094016481,978.6584271715336,0.0,978.6584271715336
29547660,0.9309686429508716,980.3795827169996,0.0,980.3795827169996
29547690,0.9342630995679805,982.1001312657567,0.0,982.1001312657567
29547720,0.9375620914997699,983.8196555631124,0.0,983.8196555631124
29547750,0.9408650468400305,985.5378082606356,0.0,985.5378082606356
29547780,0.9441709000709365,987.2540195634232,0.0,987.2540195634232
29547810,0.9474784715048926,988.9675737145416,0.0,988.9675737145416
29547840,0.9507859225134891,990.6775711102262,0.0,990.6775711102262
29547870,0.9540944715418311,992.3849447839614,0.0,992.3849447839614
29547900,0.9574070092726493,994.0913646921229,0.0,994.0913646921229
29547930,0.9607251727033405,995.7977074572916,0.0,995.7977074572916
29547960,0.9640503372814678,997.5047429667775,0.0,997.5047429667775
29547990,0.9673838771481699,999.2131643641035,0.0,999.2131643641035
29548020,0.9707266642634542,1000.92342680667,0.0,1000.92342680667
29548050,0.9740796849146184,1002.6359900002562,0.0,1002.6359900002562
29548080,0.9774434564726286,1004.3511010705214,0.0,1004.3511010705214
29548110,0.980818632206028,1006.0690310864877,0.0,1006.0690310864877
29548140,0.9842054358191609,1007.7898653997178,0.0,1007.7898653997178
29548170,0.9876042522884467,1009.5137321707817,0.0,1009.5137321707817
29548200,0.9910150767225504,1011.2405981789718,0.0,1011.2405981789718
29548230,0.9944380930015541,1012.9704910180108,0.0,1012.9704910180108
29548260,0.9978731346462465,1014.703299177299,0.0,1014.703299177299
29548290,1.0013202493663116,1016.4389873157828,0.0,1016.4389873157828
29548320,1.004779170477053,1018.1774000435306,0.0,1018.1774000435306
29548350,1.00824986620245,1019.9184699329953,0.0,1019.9184699329953
29548380,1.0117320176018403,1021.6620225738912,0.0,1021.6620225738912
29548410,1.0152255630569527,1023.4079856068125,0.0,1023.4079856068125
29548440,1.0187301814876137,1025.1561894029237,0.0,1025.1561894029237
29548470,1.022245792729459,1026.9065599551272,0.0,1026.9065599551272
29548500,1.0257721019409733,1028.658947958223,0.0,1028.658947958223
29548530,1.029309047881792,1030.4132944540954,0.0,1030.4132944540954
29548560,1.032856366011384,1032.1694705625803,0.0,1032.1694705625803
29548590,1.036414028128853,1033.9274380545671,0.0,1033.9274380545671
29548620,1.0399818057268955,1035.687089581592,0.0,1035.687089581592
29548650,1.0435597061578967,1037.4484073194167,0.0,1037.4484073194167
29548680,1.047147536415151,1039.2113036508847,0.0,1039.2113036508847
29548710,1.0507453357713876,1040.9757779629288,0.0,1040.9757779629288
29548740,1.0543529410249486,1042.7417582602243,0.0,1042.7417582602243
29548770,1.057970415477521,1044.50925613097,0.0,1044.50925613097
29548800,1.0615976164475032,1046.2782096208132,0.0,1046.2782096208132
29548830,1.0652344886760432,1048.0485226171527,0.0,1048.0485226171527
29548860,1.068880190431263,1049.8197789276535,0.0,1049.8197789276535
29548890,1.072534065051584,1051.5916048826787,0.0,1051.5916048826787
29548920,1.0761952933446415,1053.3635658900505,0.0,1053.3635658900505
29548950,1.0798629989485538,1055.1352109531304,0.0,1055.1352109531304
29548980,1.0835362872706127,1056.9060894221004,0.0,1056.9060894221004
29549010,1.0872142594524012,1058.6757566520014,0.0,1058.6757566520014
29549040,1.0908960158840537,1060.4437744419092,0.0,1060.4437744419092
29549070,1.094580651016697,1062.2097069360557,0.0,1062.2097069360557
29549100,1.09826723668057,1063.9731104671578,0.0,1063.9731104671578
29549130,1.1019547855324197,1065.7335126720593,0.0,1065.7335126720593
29549160,1.105642168025098,1067.4903657317445,0.0,1067.4903657317445
29549190,1.1093278417083996,1069.2428909130604,0.0,1069.2428909130604
29549220,1.113010206676034,1070.9903301918569,0.0,1070.9903301918569
29549250,1.116690085844448,1072.733404604321,0.0,1072.733404604321
29549280,1.120369532540119,1074.473272547366,0.0,1074.473272547366
29549310,1.124050601357051,1076.2110120346215,0.0,1076.2110120346215
29549340,1.127735023968221,1077.9475080026,0.0,1077.9475080026
29549370,1.1314242354567643,1079.68347394003,0.0,1079.68347394003
29549400,1.1351194239065614,1081.4194805010764,0.0,1081.4194805010764
29549430,1.1388215549704614,1083.1559732239273,0.0,1083.1559732239273
29549460,1.1425313870881557,1084.8932854710279,0.0,1084.8932854710279
29549490,1.1462494867488444,1086.6316504036913,0.0,1086.6316504036913
29549520,1.1499762456089988,1088.3712129113962,0.0,1088.3712129113962
29549550,1.1537118991574395,1090.112041515681,0.0,1090.112041515681
29549580,1.1574565463312956,1091.8541400831461,0.0,1091.8541400831461
29549610,1.1612101694666932,1093.5974591392983,0.0,1093.5974591392983
29549640,1.1649726539974954,1095.3419065763624,0.0,1095.3419065763624
29549670,1.1687438073870284,1097.0873575767305,0.0,1097.0873575767305
29549700,1.172523376875746,1098.8336636163447,0.0,1098.8336636163447
29549730,1.1763110657323004,1100.5806604588183,0.0,1100.5806604588183
29549760,1.1801065477977162,1102.3281750956637,0.0,1102.3281750956637
29549790,1.1839094802027665,1104.0760316268224,0.0,1104.0760316268224
29549820,1.1877195142174333,1105.824056108412,0.0,1105.824056108412
29549850,1.191536304256478,1107.5720804204507,0.0,1107.5720804204507
29549880,1.1953595151179797,1109.3199452275653,0.0,1109.3199452275653
29549910,1.199188827571621,1111.0675021185568,0.0,1111.0675021185568
29549940,1.2030239424413158,1112.8146150196753,0.0,1112.8146150196753
29549970,1.206864583345603,1114.5611609798318,0.0,1114.5611609798318
29550000,1.210710498269471,1116.307030426264,0.0,1116.307030426264
29550030,1.2145614601424066,1118.052126985828,0.0,1118.052126985828
29550060,1.2184172665952606,1119.7963669620815,0.0,1119.7963669620815
29550090,1.222277739059413,1121.5396785503847,0.0,1121.5396785503847
29550120,1.226142721359944,1123.2820008659032,0.0,1123.2820008659032
29550150,1.2300120779409454,1125.0232828494745,0.0,1125.0232828494745
29550180,1.2338856918450456,1126.7634821077088,0.0,1126.7634821077088
29550210,1.2377634625517897,1128.50256373377,0.0,1128.50256373377
29550240,1.2416453037582804,1130.2404991434364,0.0,1130.2404991434364
29550270,1.2455311412088652,1131.9772649777426,0.0,1131.9772649777426
29550300,1.2494209105643193,1133.7128420472395,0.0,1133.7128420472395
29550330,1.2533145554115168,1135.4472143830294,0.0,1135.4472143830294
29550360,1.2572120254334465,1137.180368380557,0.0,1137.180368380557
29550390,1.2611132747476137,1138.9122920426116,0.0,1138.9122920426116
29550420,1.2650182604266167,1140.642974322764,0.0,1140.642974322764
29550450,1.2689269412048982,1142.372404566775,0.0,1142.372404566775
29550480,1.2728392763662015,1144.1005720458172,0.0,1144.1005720458172
29550510,1.2767552248018614,1145.8274655739829,0.0,1145.8274655739829
29550540,1.2806747442251571,1147.553073200418,0.0,1147.553073200418
29550570,1.2845977905250567,1149.2773819663453,0.0,1149.2773819663453
29550600,1.2885243172396128,1151.0003777160794,0.0,1151.0003777160794
29550630,1.2924542751282855,1152.7220449510444,0.0,1152.7220449510444
29550660,1.2963876118515527,1154.4423667331846,0.0,1154.4423667331846
29550690,1.300324271618712,1156.1613245565463,0.0,1156.1613245565463
29550720,1.3042641949397658,1157.8788982821131,0.0,1157.8788982821131
29550750,1.3082073183843874,1159.595066059094,0.0,1159.595066059094
29550780,1.3121535743155701,1161.3098042326692,0.0,1161.3098042326692
29550810,1.3161028905816936,1163.023087229303,0.0,1163.023087229303
29550840,1.3200551901449933,1164.7348874092208,0.0,1164.7348874092208
29550870,1.3240103906136274,1166.4451748714614,0.0,1166.4451748714614
29550900,1.327968403641183,1168.1539171956279,0.0,1168.1539171956279
29550930,1.3319291341488315,1169.8610790999692,0.0,1169.8610790999692
29550960,1.3358924793087938,1171.5666219879938,0.0,1171.5666219879938
29550990,1.3398583272078037,1173.2705033464636,0.0,1173.2705033464636
29551020,1.3438265550724509,1174.9726759399018,0.0,1174.9726759399018
29551050,1.3477970268800046,1176.6730867189012,0.0,1176.6730867189012
29551080,1.3517695900781703,1178.3716753119375,0.0,1178.3716753119375
29551110,1.355744070960021,1180.0683718841597,0.0,1180.0683718841597
29551140,1.3597202678996758,1181.7630939808605,0.0,1181.7630939808605
29551170,1.3636979409494678,1183.455741625908,0.0,1183.455741625908
29551200,1.3676767946487336,1185.146189122874,0.0,1185.146189122874
29551230,1.3716564463091294,1186.834269684004,0.0,1186.834269684004
29551260,1.3756363549329589,1188.5197401733255,0.0,1188.5197401733255
29551290,1.3796155446613625,1190.2021378684904,0.0,1190.2021378684904
29551320,1.3835934166466772,1191.8812579168505,0.0,1191.8812579168505
29551350,1.3875710138641517,1193.55773917502,0.0,1193.55773917502
29551380,1.3915500341707632,1195.2323981300628,0.0,1195.2323981300628
29551410,1.3955320543691032,1196.905951752501,0.0,1196.905951752501
29551440,1.3995183706853636,1198.5789744070244,0.0,1198.5789744070244
29551470,1.4035100375435177,1200.251919388561,0.0,1200.251919388561
29551500,1.4075079079549315,1201.9251396847214,0.0,1201.9251396847214
29551530,1.4115126559695026,1203.5989016745764,0.0,1203.5989016745764
29551560,1.4155247933293327,1205.2733959328773,0.0,1205.2733959328773
29551590,1.419544685908993,1206.9487471893044,0.0,1206.9487471893044
29551620,1.4235725707471345,1208.6250238757445,0.0,1208.6250238757445
29551650,1.4276085733565818,1210.3022472560986,0.0,1210.3022472560986
29551680,1.4316527248954753,1211.9804000519955,0.0,1211.9804000519955
29551710,1.435704978801069,1213.6594344637779,0.0,1213.6594344637779
29551740,1.4397652265307315,1215.3392794943802,0.0,1215.3392794943802
29551770,1.443833312119358,1217.0198475060058,0.0,1217.0198475060058
29551800,1.447909045344186,1218.7010399688477,0.0,1218.7010399688477
29551830,1.4519922133659722,1220.3827523902996,0.0,1220.3827523902996
29551860,1.456082590785926,1222.064878438413,0.0,1222.064878438413
29551890,1.4601799481195508,1223.7473132949522,0.0,1223.7473132949522
29551920,1.464284058738001,1225.4299562902036,0.0,1225.4299562902036
29551950,1.4683947043651444,1227.112712883224,0.0,1227.112712883224
29551980,1.4725116792479376,1228.795496058835,0.0,1228.795496058835
29552010,1.4766347931352084,1230.4782272170596,0.0,1230.4782272170596
29552040,1.48076387321082,1232.160836630327,0.0,1232.160836630327
29552070,1.4848987651315524,1233.8432635432841,0.0,1233.8432635432841
29552100,1.489039333317537,1235.5254559849839,0.0,1235.5254559849839
29552130,1.4931854606374977,1237.207370358963,0.0,1237.207370358963
29552160,1.4973370476197394,1238.8889708692614,0.0,1238.8889708692614
29552190,1.5014940113112685,1240.5702288346472,0.0,1240.5702288346472
29552220,1.5056562838907608,1242.2511219358137,0.0,1242.2511219358137
29552250,1.5098238111286966,1243.931633432528,0.0,1243.931633432528
29552280,1.5139965507739919,1245.6117513819586,0.0,1245.6117513819586
29552310,1.5181744709322629,1247.2914678824525,0.0,1247.2914678824525
29552340,1.5223575484871983,1248.9707783609585,0.0,1248.9707783609585
29552370,1.5265457676054561,1250.6496809173714,0.0,1250.6496809173714
29552400,1.5307391183542944,1252.3281757345808,0.0,1252.3281757345808
29552430,1.5349375954307418,1254.0062645479425,0.0,1254.0062645479425
29552460,1.53914119684801,1255.683950092519,0.0,1255.683950092519
29552490,1.5433499229162362,1257.3612357182596,0.0,1257.3612357182596
29552520,1.5475637750426257,1259.038124880963,0.0,1259.038124880963
29552550,1.5517827547013432,1260.7146207571236,0.0,1260.7146207571236
29552580,1.5560068626105492,1262.3907259414577,0.0,1262.3907259414577
29552610,1.560236098073442,1264.0664422150485,0.0,1264.0664422150485
29552640,1.5644704584652362,1265.7417703764156,0.0,1265.7417703764156
29552670,1.568709938857567,1267.4167101300345,0.0,1267.4167101300345
29552700,1.5729545317680176,1269.091260025352,0.0,1269.091260025352
29552730,1.5772042270178124,1270.76541743801,0.0,1270.76541743801
29552760,1.5814590116820733,1272.439178586203,0.0,1272.439178586203
29552790,1.585718870115516,1274.1125385741625,0.0,1274.1125385741625
29552820,1.5899837840391384,1275.7854914566783,0.0,1275.7854914566783
29552850,1.5942537326724049,1277.4580303180685,0.0,1277.4580303180685
29552880,1.5985286928988536,1279.1301473607762,0.0,1279.1301473607762
29552910,1.6028086394541226,1280.8018339988955,0.0,1280.8018339988955
29552940,1.6070935451255246,1282.4730809529428,0.0,1282.4730809529428
29552970,1.611383380956246,1284.1438783428675,0.0,1284.1438783428675
29553000,1.6156781164466818,1285.8142157770224,0.0,1285.8142157770224
29553030,1.6199777197477212,1287.4840824351413,0.0,1287.4840824351413
29553060,1.6242821578433821,1289.1534671445918,0.0,1289.1534671445918
29553090,1.6285913967178889,1290.822358448702,0.0,1290.822358448702
29553120,1.6329054015068902,1292.490744666901,0.0,1292.490744666901
29553150,1.6372241366318698,1294.158613947015,0.0,1294.158613947015
29553180,1.6415475659168135,1295.8259543095453,0.0,1295.8259543095453
29553210,1.6458756526883447,1297.4927536844957,0.0,1297.4927536844957
29553240,1.6502083598594242,1299.1589999414487,0.0,1299.1589999414487
29553270,1.6545456499981208,1300.824680913203,0.0,1300.824680913203
29553300,1.658887485383012,1302.4897844142292,0.0,1302.4897844142292
29553330,1.6632338280459276,1304.1542982539954,0.0,1304.1542982539954
29553360,1.6675846398047853,1305.818210246569,0.0,1305.818210246569
29553390,1.6719398822865617,1307.4815082165721,0.0,1307.4815082165721
29553420,1.6762995169431654,1309.144180002564,0.0,1309.144180002564
29553450,1.680663505061104,1310.806213458224,0.0,1310.806213458224
29553480,1.685031807766113,1312.467596452009,0.0,1312.467596452009
29553510,1.689404386024074,1314.1283168655514,0.0,1314.1283168655514
29553540,1.6937812006388953,1315.7883625912023,0.0,1315.7883625912023
29553570,1.6981622122493332,1317.44772152946,0.0,1317.44772152946
29553600,1.7025473813235943,1319.1063815858215,0.0,1319.1063815858215
29553630,1.70693666815416,1320.7643306678863,0.0,1320.7643306678863
29553660,1.7113300328522651,1322.4215566825626,0.0,1322.4215566825626
29553690,1.7157274353426863,1324.078047533681,0.0,1324.078047533681
29553720,1.7201288353592037,1325.7337911197305,0.0,1325.7337911197305
29553750,1.7245341924405369,1327.3887753323133,0.0,1327.3887753323133
29553780,1.7289434659273664,1329.0429880547347,0.0,1329.0429880547347
29553810,1.73335661496008,1330.6964171611164,0.0,1330.6964171611164
29553840,1.7377735984777902,1332.349050516037,0.0,1332.349050516037
29553870,1.7421943752172198,1334.0008759742161,0.0,1334.0008759742161
29553900,1.7466189037137116,1335.6518813808516,0.0,1335.6518813808516
29553930,1.751047142301796,1337.3020545719382,0.0,1337.3020545719382
29553960,1.7554790491169205,1338.9513833749893,0.0,1338.9513833749893
