time,hvac_reaAhu_PFanSup_y,hvac_reaAhu_PPumCoo_y,hvac_reaAhu_PPumHea_y,heaPum_reaPHeaPum_y,heaPum_reaPPumDis_y,chi_reaPChi_y,chi_reaPPumDis_y,hvac_oveZonSupWes_TZonHeaSet_u,hvac_oveZonSupWes_TZonCooSet_u,hvac_reaZonWes_TZon_y,hvac_oveZonSupCor_TZonHeaSet_u,hvac_oveZonSupCor_TZonCooSet_u,hvac_reaZonCor_TZon_y,hvac_oveZonSupEas_TZonHeaSet_u,hvac_oveZonSupEas_TZonCooSet_u,hvac_reaZonEas_TZon_y,hvac_oveZonSupNor_TZonHeaSet_u,hvac_oveZonSupNor_TZonCooSet_u,hvac_reaZonNor_TZon_y,hvac_oveZonSupSou_TZonHeaSet_u,hvac_oveZonSupSou_TZonCooSet_u,hvac_reaZonSou_TZon_y
2397330,856.0218097026576,0.0,29.36147498388621,11362.542591820626,22.24277254300908,0.011508627503535188,0.002211891857054836,293.15,297.15,293.2874988228136,293.15,297.15,293.2813411664474,293.15,297.15,293.3142046046095,293.15,297.15,293.249538641895,293.15,297.15,293.3052027595133
2397360,856.0183520486198,0.0,29.36147498388621,11697.974031769732,22.96047782366064,0.011508885277173728,0.002211891857054836,293.15,297.15,293.2756714858928,293.15,297.15,293.2416967753188,293.15,297.15,293.29327486724316,293.15,297.15,293.241622093412,293.15,297.15,293.2917839771813
2397390,856.0148912226625,0.0,29.36147498388621,12008.104170194736,23.614662221141355,0.011509159524718983,0.002211891857054836,293.15,297.15,293.26101327484184,293.15,297.15,293.2096017152216,293.15,297.15,293.269847312601,293.15,297.15,293.2315946443636,293.15,297.15,293.275560277632
2397420,856.0114368131683,0.0,29.36147498388621,12370.535812188513,24.355771257006968,0.011509450570564274,0.002211891857054836,293.15,297.15,293.2442971344128,293.15,297.15,293.1839719787858,293.15,297.15,293.24496856309685,293.15,297.15,293.21997563341205,293.15,297.15,293.25723605665354
2397450,856.0079983423618,0.0,29.36147498388621,12723.863774353344,25.069120858845867,0.011509758739911882,0.002211891857054836,293.15,297.15,293.22626090582577,293.15,297.15,293.16395758962454,293.15,297.15,293.21953712293714,293.15,297.15,293.2072450655459,293.15,297.15,293.237468300646
2397480,856.004585240207,0.0,29.36147498388621,13048.517381566644,25.71906501243465,0.01151008435881068,0.002211891857054836,293.15,297.15,293.20754995800434,293.15,297.15,293.1482644399271,293.15,297.15,293.19428052296627,293.15,297.15,293.1938455150707,293.15,297.15,293.2168352779645
2397510,856.0012068233415,0.0,29.36147498388621,13342.979421874676,26.303892037634558,0.011510427754194143,0.002211891857054836,293.15,297.15,293.18869561984206,293.15,297.15,293.13582407969875,293.15,297.15,293.16976271475437,293.15,297.15,293.1801588282623,293.15,297.15,293.1958245266059
2397540,855.9978722766065,0.0,29.36147498388621,13605.148743295262,26.820764254778116,0.011510789253919495,0.002211891857054836,293.15,297.15,293.1701200386376,293.15,297.15,293.12569441009134,293.15,297.15,293.14640768538027,293.15,297.15,293.1665019426353,293.15,297.15,293.1748373410268
2397570,855.9945906370309,0.0,29.36147498388621,13829.90104767862,27.261217184801716,0.011511169186807281,0.002211891857054836,293.15,297.15,293.15215135288736,293.15,297.15,293.11697692613546,293.15,297.15,293.12452815929134,293.15,297.15,293.1531307546647,293.15,297.15,293.15420045340255
2397600,855.9913707796381,0.0,29.361474983886243,14004.474048607783,27.602446246374164,0.011511567882681812,0.002211891857054836,293.15,297.15,293.13503704341014,293.15,297.15,293.10871974943933,293.15,297.15,293.1043474481591,293.15,297.15,293.1402449654165,293.15,297.15,293.1341760821825
2397630,855.9881974252413,0.0,29.36147498388621,14129.523810529876,27.847294361475324,0.011511987132848968,0.002211891857054836,293.15,297.15,293.1189595117148,293.15,297.15,293.0998425389606,293.15,297.15,293.0860334115409,293.15,297.15,293.1279951855787,293.15,297.15,293.1149741355468
2397660,855.9850147264037,0.0,29.36147498388621,14267.445023614011,28.11524417318949,0.01151242823852462,0.002211891857054836,293.15,297.15,293.1040537593381,293.15,297.15,293.09004076039406,293.15,297.15,293.0697075636133,293.15,297.15,293.1164930598045,293.15,297.15,293.0967664570382
2397690,855.9818108367145,0.0,29.36147498388621,14421.106410661327,28.412311757043913,0.011512890795563108,0.002211891857054836,293.15,297.15,293.09041338932605,293.15,297.15,293.07961920089963,293.15,297.15,293.0554124408327,293.15,297.15,293.1058165097542,293.15,297.15,293.0796908841989
2397720,855.9785818994033,0.0,29.36147498388621,14588.832128963008,28.73583505319293,0.0115133744002854,0.002211891857054836,293.15,297.15,293.07809985399626,293.15,297.15,293.0688328864951,293.15,297.15,293.0431400818279,293.15,297.15,293.09601816402443,293.15,297.15,293.0638597500959
2397750,855.9753276778174,0.0,29.36147498388621,14768.984890698823,29.08316895149,0.011513878649416378,0.002211891857054836,293.15,297.15,293.0671419564101,293.15,297.15,293.05791158139004,293.15,297.15,293.0328383395239,293.15,297.15,293.0871261867029,293.15,297.15,293.0493601972521
2397780,855.9720478329394,0.0,29.36147498388621,14959.981557261628,29.451732478723027,0.011514403140023671,0.002211891857054836,293.15,297.15,293.05754020826373,293.15,297.15,293.0470499042912,293.15,297.15,293.0244251653307,293.15,297.15,293.07914844498475,293.15,297.15,293.0362522080803
2397810,855.9687418386953,0.0,29.36147498388621,15160.285557396579,29.83899834980981,0.011514947469457746,0.002211891857054836,293.15,297.15,293.0492722397908,293.15,297.15,293.03641841784446,293.15,297.15,293.0177989763717,293.15,297.15,293.0720770234523,293.15,297.15,293.0245719058291
2397840,855.9654084395377,0.0,29.36147498388621,15368.404779085326,30.24249523535752,0.011515511235293383,0.002211891857054836,293.15,297.15,293.0422963002431,293.15,297.15,293.02616258806864,293.15,297.15,293.0128440877718,293.15,297.15,293.06589096021463,293.15,297.15,293.0143355541898
2397870,855.9620458596794,0.0,29.36147498388621,15582.900768299698,30.65982285070083,0.011516094035272132,0.002211891857054836,293.15,297.15,293.03655442619885,293.15,297.15,293.01640543587524,293.15,297.15,293.00943575710625,293.15,297.15,293.060558731569,293.15,297.15,293.0055412066673
2397900,855.9586515717039,0.0,29.36147498388621,15802.382591668691,31.088646044037404,0.011516695467246022,0.002211891857054836,293.15,297.15,293.03197742909225,293.15,297.15,293.00724957805045,293.15,297.15,293.00744461160656,293.15,297.15,293.0560416322465,293.15,297.15,292.9981725360908
2397930,855.9552224851053,0.0,29.36147498388621,16025.513730893332,31.526708356298062,0.011517315129122992,0.002211891857054836,293.15,297.15,293.02848804719645,293.15,297.15,292.9987789658318,293.15,297.15,293.00673451828663,293.15,297.15,293.0522958184479,293.15,297.15,292.9922006567176
2397960,855.951754592479,0.0,29.36147498388621,16251.0368296316,31.97187461541395,0.011517952618812752,0.002211891857054836,293.15,297.15,293.02600314367936,293.15,297.15,292.99106015719485,293.15,297.15,293.00715656836417,293.15,297.15,293.04927362667644,293.15,297.15,292.98758454009277
2397990,855.9482431158269,0.0,29.36147498388621,16477.75831446626,32.4221064763193,0.011518607534174621,0.002211891857054836,293.15,297.15,293.02443708136457,293.15,297.15,292.9841448031317,293.15,297.15,293.0085597970067,293.15,297.15,293.0469255745262,293.15,297.15,292.9842734670815
2398020,855.9446824146088,0.0,29.36147498388621,16704.559222858294,32.87547815471595,0.011519279472966439,0.002211891857054836,293.15,297.15,293.02370346659535,293.15,297.15,292.9780687169149,293.15,297.15,293.0107997687992,293.15,297.15,293.0452012709748,293.15,297.15,292.9822062196691
2398050,855.9410660406817,0.0,29.36147498388621,16930.389513285627,33.33016780276223,0.011519968032794375,0.002211891857054836,293.15,297.15,293.02371731238225,293.15,297.15,292.9728544468094,293.15,297.15,293.01374140570186,293.15,297.15,293.04405059480484,293.15,297.15,292.9813110895244
2398080,855.9373867121949,0.0,29.36147498388621,17154.268890221174,33.78445759846687,0.011520672811064333,0.002211891857054836,293.15,297.15,293.02439610999323,293.15,297.15,292.9685128183693,293.15,297.15,293.01725956408,293.15,297.15,293.0434242384249,293.15,297.15,292.98150751709363
2398110,855.9336363943552,0.0,29.36147498388621,17375.290515475208,34.236737735093065,0.011521393404934634,0.002211891857054836,293.15,297.15,293.0256609774599,293.15,297.15,292.9650438378693,293.15,297.15,293.0212408681589,293.15,297.15,293.04327428243255,293.15,297.15,292.9827088833783
2398140,855.9298062883547,0.0,29.36147498388621,17592.6212727598,34.68550663748736,0.01152212941126971,0.002211891857054836,293.15,297.15,293.0274372902424,293.15,297.15,292.9624378564243,293.15,297.15,293.025583617741,293.15,297.15,293.04355453360915,293.15,297.15,292.98482309562246
2398170,855.9258870429516,0.0,29.36147498388621,17805.503968160767,35.12937467175933,0.011522880426595137,0.002211891857054836,293.15,297.15,293.02965516558385,293.15,297.15,292.96067617880925,293.15,297.15,293.03019801547487,293.15,297.15,293.0442207814553,293.15,297.15,292.98775476924993
2398200,855.9218687195953,0.0,29.36147498388621,18013.256918701158,35.56706361783327,0.011523646047053988,0.002211891857054836,293.15,297.15,293.0322496718882,293.15,297.15,292.95973262931574,293.15,297.15,293.0350055908805,293.15,297.15,293.045230943658,293.15,297.15,292.9914067069762
2398230,855.9177411253008,0.0,29.36147498388621,19815.65302865222,38.988112746099944,0.011524425868364512,0.002211891857054836,293.15,297.15,293.0351314475691,293.15,297.15,292.95957452332624,293.15,297.15,293.03993852792587,293.15,297.15,293.0465451407116,293.15,297.15,292.99568166793256
2398260,855.9134938321441,0.0,29.36147498388621,28405.617863630287,54.36590478335503,0.01152521948577865,0.002211891857054836,293.15,297.15,293.03849186103,293.15,297.15,292.9601849243152,293.15,297.15,293.04493967962173,293.15,297.15,293.0481258540582,293.15,297.15,293.0004873665561
2398290,855.909116488044,0.0,29.36147498388621,33526.315755718926,62.44166125176822,0.011526026494042416,0.002211891857054836,293.15,297.15,293.04261759880836,293.15,297.15,292.9619974674039,293.15,297.15,293.0500184073805,293.15,297.15,293.0499487675672,293.15,297.15,293.00586054623074
2398320,855.9045990103466,0.0,29.36147498388621,34538.88580570755,63.2926177644224,0.011526846487356931,0.002211891857054836,293.15,297.15,293.0472700943804,293.15,297.15,292.9667430547328,293.15,297.15,293.05562063017857,293.15,297.15,293.0521072964,293.15,297.15,293.0124530242798
2398350,855.8999318441478,0.0,29.36147498388621,35064.68887557124,63.54720716892163,0.01152767905934106,0.002211891857054836,293.15,297.15,293.05225668856474,293.15,297.15,292.9766806177976,293.15,297.15,293.0630284563733,293.15,297.15,293.05503700608654,293.15,297.15,293.0216194182989
2398380,855.8951062290156,0.0,29.36147498388621,34410.42378163531,62.05857888041088,0.011528523802995249,0.002211891857054836,293.15,297.15,293.05866769870534,293.15,297.15,292.99316346955493,293.15,297.15,293.073892453933,293.15,297.15,293.05952695040554,293.15,297.15,293.0346260309931
2398410,855.8901144737633,0.0,29.36147498388621,25937.908553161302,47.612130622312065,0.011529380310666727,0.002211891857054836,293.15,297.15,293.06788853576654,293.15,297.15,293.01634498640755,293.15,297.15,293.0893388794039,293.15,297.15,293.0663761889677,293.15,297.15,293.0520221135491
2398440,855.8849502347318,0.0,29.36147498388621,21148.31012929759,39.439283864736566,0.011530248174015314,0.002211891857054836,293.15,297.15,293.0807442810544,293.15,297.15,293.04526556900083,293.15,297.15,293.1095185069756,293.15,297.15,293.0760316221175,293.15,297.15,293.07351674980623
2398470,855.8796087890997,0.0,29.36147498388621,20204.94810515208,38.013038966752404,0.011531126983981491,0.002211891857054836,293.15,297.15,293.0971123096336,293.15,297.15,293.07761135846437,293.15,297.15,293.13348087454665,293.15,297.15,293.088405423792,293.15,297.15,293.097885946892
2398500,855.8740872973366,0.0,29.36147498388621,19918.542977544686,37.75937313993693,0.011532016330754966,0.002211891857054836,293.15,297.15,293.11602125589746,293.15,297.15,293.1103721468752,293.15,297.15,293.15917981587467,293.15,297.15,293.1028046324665,293.15,297.15,293.1231053591643
2398530,855.8683850465299,0.0,29.36147498388621,19631.841195557434,37.49885333978163,0.011532915803744532,0.002211891857054836,293.15,297.15,293.1359381091985,293.15,297.15,293.14099335449487,293.15,297.15,293.1840138122683,293.15,297.15,293.1180707995652,293.15,297.15,293.1470379099773
2398560,855.8625036692894,0.0,29.36147498388621,19331.31547615469,37.19849343650239,0.011533824991549719,0.002211891857054836,293.15,297.15,293.15532103323477,293.15,297.15,293.16783358714724,293.15,297.15,293.2056577235616,293.15,297.15,293.13290068243185,293.15,297.15,293.16804739674717
2398590,855.8564473378987,0.0,29.36147498388621,19032.221168672735,36.880289527871476,0.011534743481933112,0.002211891857054836,293.15,297.15,293.17277155217374,293.15,297.15,293.1900775344586,293.15,297.15,293.2225827609144,293.15,297.15,293.14616731766523,293.15,297.15,293.1851872265379
2398620,855.8502228759579,0.0,29.36147498388621,18747.545017057462,36.565551523271814,0.011535670861794134,0.002211891857054836,293.15,297.15,293.1869882038276,293.15,297.15,293.2074811893173,293.15,297.15,293.23411238602336,293.15,297.15,293.15710953640166,293.15,297.15,293.1980982604942
2398650,855.84383991535,0.0,29.36147498388621,18486.32636501562,36.27118169896138,0.011536606717144179,0.002211891857054836,293.15,297.15,293.19691474446574,293.15,297.15,293.22016404023145,293.15,297.15,293.2402712117776,293.15,297.15,293.16536768678793,293.15,297.15,293.20684687462625
2398680,855.8373109256213,0.0,29.36147498388621,18253.496671228928,36.00770505650877,0.01153755063308283,0.002211891857054836,293.15,297.15,293.2026033716522,293.15,297.15,293.2284425678792,293.15,297.15,293.24153238156856,293.15,297.15,293.17090573823316,293.15,297.15,293.21175070950244
2398710,855.8306513501273,0.0,29.36147498388621,18051.248581095406,35.78122055693829,0.011538502193775335,0.002211891857054836,293.15,297.15,293.2046884679238,293.15,297.15,293.2327419031174,293.15,297.15,293.2386167692389,293.15,297.15,293.1739037590677,293.15,297.15,293.21326453643314
2398740,855.823878929176,0.0,29.36147498388621,17879.992884909992,35.59482721674523,0.011539460982431438,0.002211891857054836,293.15,297.15,293.20383007567347,293.15,297.15,293.23350620485644,293.15,297.15,293.2322970431917,293.15,297.15,293.1746520838998,293.15,297.15,293.21187021768407
2398770,855.8170145145069,0.0,29.36147498388621,17739.36735546161,35.4503907586574,0.011540426581285524,0.002211891857054836,293.15,297.15,293.20051208343716,293.15,297.15,293.2311931028684,293.15,297.15,293.2233590844767,293.15,297.15,293.17349473415635,293.15,297.15,293.2080598621076
2398800,855.8100815218594,0.0,29.36147498388621,17628.353153360214,35.34843818227202,0.011541398571577606,0.002211891857054836,293.15,297.15,293.19522822416764,293.15,297.15,293.22625127978705,293.15,297.15,293.2125466846998,293.15,297.15,293.17078810889615,293.15,297.15,293.20230496109417
2398830,855.8031053657188,0.0,29.36147498388621,17545.54634401587,35.2885342569846,0.011542376533536151,0.002211891857054836,293.15,297.15,293.18845476093475,293.15,297.15,293.2191042227644,293.15,297.15,293.2005107617653,293.15,297.15,293.1668686514274,293.15,297.15,293.1950344147335
2398860,855.7961136438499,0.0,29.36147498388621,17489.310301120186,35.269545061619525,0.011543360046361747,0.002211891857054836,293.15,297.15,293.18061427931974,293.15,297.15,293.21014498452666,293.15,297.15,293.18779319947345,293.15,297.15,293.1620383128082,293.15,297.15,293.1866271477924
2398890,855.7891354254631,0.0,29.36147498388621,17457.94789815823,35.28998817740736,0.01154434868821189,0.002211891857054836,293.15,297.15,293.17207822914855,293.15,297.15,293.1997398571043,293.15,297.15,293.1748491208914,293.15,297.15,293.1565652844174,293.15,297.15,293.1774207722701
2398920,855.7822012018139,0.0,29.36147498388621,17449.705157155917,35.34802636512422,0.011545342036187733,0.002211891857054836,293.15,297.15,293.1631557696146,293.15,297.15,293.1882210872748,293.15,297.15,293.1620345397022,293.15,297.15,293.1506760763562,293.15,297.15,293.1677037614989
2398950,855.7753422458197,0.0,29.36147498388621,17462.83778852472,35.441644465045684,0.011546339666321043,0.002211891857054836,293.15,297.15,293.15410757891135,293.15,297.15,293.17589210031264,293.15,297.15,293.149633108599,293.15,297.15,293.1445641050482,293.15,297.15,293.15772651346555
2398980,855.7685902060675,0.0,29.36147498388621,17495.61761720314,35.56867345680105,0.011547341153563538,0.002211891857054836,293.15,297.15,293.14514594418876,293.15,297.15,293.16302734697416,293.15,297.15,293.13785972341043,293.15,297.15,293.1383894910834,293.15,297.15,293.1477012022357
2399010,855.7619766024703,0.0,29.36147498388621,17546.363701406048,35.7268914744757,0.011548346071776443,0.002211891857054836,293.15,297.15,293.136424192833,293.15,297.15,293.14987233847546,293.15,297.15,293.1268728216962,293.15,297.15,293.13228342075763,293.15,297.15,293.13780655442037
2399040,855.7555323185068,0.0,29.36147498388621,17613.41576424577,35.91396253798521,0.01154935399372184,0.002211891857054836,293.15,297.15,293.1280832731341,293.15,297.15,293.13664381814914,293.15,297.15,293.11678254383753,293.15,297.15,293.1263511438877,293.15,297.15,293.12819094627935
2399070,855.7492869666535,0.0,29.36147498388621,17695.067573264183,36.127255130765256,0.011550364491055455,0.002211891857054836,293.15,297.15,293.1203449748414,293.15,297.15,293.12353106348564,293.15,297.15,293.107660996146,293.15,297.15,293.1206758780988,293.15,297.15,293.11897642143606
2399100,855.7432683237356,0.0,29.36147498388621,17789.606035333425,36.36396376472395,0.011551377134320095,0.002211891857054836,293.15,297.15,293.11345125302665,293.15,297.15,293.1106978007868,293.15,297.15,293.0995493023442,293.15,297.15,293.11532061691713,293.15,297.15,293.1102616678649
2399130,855.7375017496458,0.0,29.36147498388621,17895.458619479097,36.621530298153765,0.011552391492940826,0.002211891857054836,293.15,297.15,293.1074931195381,293.15,297.15,293.09828579927654,293.15,297.15,293.0924624104543,293.15,297.15,293.1103262850445,293.15,297.15,293.1021234073861
2399160,855.7320095676515,0.0,29.36147498388621,18011.29266563199,36.897936915396194,0.011553407135221199,0.002211891857054836,293.15,297.15,293.1023288749619,293.15,297.15,293.08641670872964,293.15,297.15,293.08639348340347,293.15,297.15,293.1057156404798,293.15,297.15,293.0946174674918
2399190,855.7268104800564,0.0,29.36147498388621,19561.447797406192,39.95416282153568,0.011554423628340593,0.002211891857054836,293.15,297.15,293.0974946439233,293.15,297.15,293.07519238149746,293.15,297.15,293.08131505175464,293.15,297.15,293.10149867708026,293.15,297.15,293.08778110079896
2399220,855.7219186970401,0.0,29.36147498388621,26671.225198138643,53.19442215369727,0.011555440538353235,0.002211891857054836,293.15,297.15,293.0927640113835,293.15,297.15,293.06471554227875,293.15,297.15,293.0771794114505,293.15,297.15,293.0976812341042,293.15,297.15,293.08164145378447
2399250,855.7173383248374,0.0,29.36147498388621,32105.813249632964,62.28599950605726,0.011556457430188143,0.002211891857054836,293.15,297.15,293.0882425326488,293.15,297.15,293.05546794596853,293.15,297.15,293.0739761312394,293.15,297.15,293.0942706999851,293.15,297.15,293.07632285727317
2399280,855.712945890691,0.0,29.36147498388621,33534.94950462942,63.87977570567894,0.011557473867650095,0.002211891857054836,293.15,297.15,293.08446505093696,293.15,297.15,293.0490638293705,293.15,297.15,293.07205463910924,293.15,297.15,293.091364166291,293.15,297.15,293.07246341585153
2399310,855.708643069189,0.0,29.36147498388621,34015.35706902301,64.00693329510453,0.011558489413422468,0.002211891857054836,293.15,297.15,293.0820396485175,293.15,297.15,293.0477308373737,293.15,297.15,293.0725032174128,293.15,297.15,293.08934528348567,293.15,297.15,293.07134183869755
2399340,855.7044102964051,0.0,29.36147498388621,30481.269955654734,57.40956225178547,0.011559503629070862,0.002211891857054836,293.15,297.15,293.0818615254718,293.15,297.15,293.0530006408864,293.15,297.15,293.07682458983254,293.15,297.15,293.0889282539132,293.15,297.15,293.074241329322
2399370,855.7002373224116,0.0,29.36147498388621,23023.319145343638,44.13063044366859,0.011560516075047992,0.002211891857054836,293.15,297.15,293.08492790104464,293.15,297.15,293.0651830597505,293.15,297.15,293.0861299949877,293.15,297.15,293.09088494276045,293.15,297.15,293.08180872512725
2399400,855.6961213412272,0.0,29.36147498388621,20312.273215113484,39.386049301153996,0.011561526310700053,0.002211891857054836,293.15,297.15,293.0918264453118,293.15,297.15,293.0831440668052,293.15,297.15,293.10057323981323,293.15,297.15,293.0956881255303,293.15,297.15,293.0937675831863
2399430,855.6920609155198,0.0,29.36147498388621,19939.222814270037,38.93998720180015,0.011562533894274252,0.002211891857054836,293.15,297.15,293.10240544810404,293.15,297.15,293.10433668665803,293.15,297.15,293.1190636024449,293.15,297.15,293.10325994985885,293.15,297.15,293.10877873820783
2399460,855.6880550459615,0.0,29.36147498388621,19735.881307904932,38.81226411245988,0.011563538382927382,0.002211891857054836,293.15,297.15,293.11567243118816,293.15,297.15,293.1259009289758,293.15,297.15,293.1394156563411,293.15,297.15,293.1128931262384,293.15,297.15,293.1248407008843
2399490,855.684102753706,0.0,29.36147498388621,19518.435924549412,38.652946419667735,0.011564539332735867,0.002211891857054836,293.15,297.15,293.13005592615167,293.15,297.15,293.14563867172035,293.15,297.15,293.15910397107126,293.15,297.15,293.1234516183539,293.15,297.15,293.1400488690277
2399520,855.680202938704,0.0,29.36147498388621,19293.800817951174,38.46731840487999,0.011565536298707112,0.002211891857054836,293.15,297.15,293.14389227171193,293.15,297.15,293.1622327711979,293.15,297.15,293.1760505259903,293.15,297.15,293.1337203892167,293.15,297.15,293.1530563077562
2399550,855.6763543304687,0.0,29.36147498388621,19075.379555973217,38.27581174469677,0.011566528834791881,0.002211891857054836,293.15,297.15,293.15585968650925,293.15,297.15,293.17508172624497,293.15,297.15,293.1889921801937,293.15,297.15,293.14272150303407,293.15,297.15,293.1631386177471
2399580,855.6725554782524,0.0,29.36147498388621,18873.269206325265,38.09538493531548,0.011567516493897928,0.002211891857054836,293.15,297.15,293.1651411887829,293.15,297.15,293.1840492560846,293.15,297.15,293.19743244468884,293.15,297.15,293.14983845991173,293.15,297.15,293.1700539094147
2399610,855.6688047438483,0.0,29.36147498388621,18693.934134857514,37.93820706157319,0.011568498827905291,0.002211891857054836,293.15,297.15,293.17140212496486,293.15,297.15,293.18929088361034,293.15,297.15,293.2014582018244,293.15,297.15,293.15480338656744,293.15,297.15,293.17389125968845
2399640,855.6651003041302,0.0,29.36147498388621,18540.828558102134,37.81209458202664,0.011569475387682254,0.002211891857054836,293.15,297.15,293.174689498537,293.15,297.15,293.1911277202732,293.15,297.15,293.2015336315338,293.15,297.15,293.1576272826483,293.15,297.15,293.17493973328635
2399670,855.6614401618168,0.0,29.36147498388621,18415.5149607487,37.72192427445979,0.011570445723102769,0.002211891857054836,293.15,297.15,293.1752530155035,293.15,297.15,293.18994859524906,293.15,297.15,293.19828762763603,293.15,297.15,293.1584806272151,293.15,297.15,293.1735730521335
2399700,855.6578221348857,0.0,29.36147498388621,18318.10554776475,37.67010780868722,0.01157140938306545,0.002211891857054836,293.15,297.15,293.1734869950408,293.15,297.15,293.18617079617485,293.15,297.15,293.19241165333864,293.15,297.15,293.1576332380231,293.15,297.15,293.1701988322925
2399730,855.6542438785686,0.0,29.36147498388621,18247.95190598376,37.6575666840275,0.011572365915513375,0.002211891857054836,293.15,297.15,293.1698396924722,293.15,297.15,293.18020452166974,293.15,297.15,293.184566386541,293.15,297.15,293.15538039485256,293.15,297.15,293.1652124621222
2399760,855.6507028797702,0.0,29.36147498388621,18203.927939076402,37.68418965703418,0.0115733148674553,0.002211891857054836,293.15,297.15,293.1647400160675,293.15,297.15,293.1724416181176,293.15,297.15,293.1753514634799,293.15,297.15,293.1520155676771,293.15,297.15,293.1589822654468
2399790,855.6471964670325,0.0,29.36147498388621,18184.607985481274,37.74911741296241,0.011574255784988219,0.002211891857054836,293.15,297.15,293.15858504816913,293.15,297.15,293.163249165636,293.15,297.15,293.1652924035268,293.15,297.15,293.147814792519,293.15,297.15,293.1518424962589
2399820,855.6437218111054,0.0,29.36147498388621,18188.406788634846,37.85097038330065,0.01157518821332103,0.002211891857054836,293.15,297.15,293.15173311738135,293.15,297.15,293.15296414468276,293.15,297.15,293.15483185612015,293.15,297.15,293.14302437421185,293.15,297.15,293.14408826395635
2399850,855.6402759300954,0.0,29.36147498388621,18213.66191239455,37.98801413565916,0.011576111696799453,0.002211891857054836,293.15,297.15,293.144483912191,293.15,297.15,293.1418920567474,293.15,297.15,293.14432945651373,293.15,297.15,293.1378563681335,293.15,297.15,293.1359743567293
2399880,855.6368556992255,0.0,29.36147498388621,18258.701269716872,38.15831910849553,0.011577025778932267,0.002211891857054836,293.15,297.15,293.13706815519595,293.15,297.15,293.1303090856568,293.15,297.15,293.13407116838306,293.15,297.15,293.13248963867267,293.15,297.15,293.1277186275849
2399910,855.6334578523335,0.0,29.36147498388621,18321.858646822147,38.35979448447795,0.01157793000241896,0.002211891857054836,293.15,297.15,293.12967408937965,293.15,297.15,293.1184621791024,293.15,297.15,293.1242768535244,293.15,297.15,293.12706881903847,293.15,297.15,293.119504660808
2399940,855.6300789884523,0.0,29.36147498388621,18401.502184590816,38.590262947958145,0.011578823909178065,0.002211891857054836,293.15,297.15,293.1224571481881,293.15,297.15,293.10657070053,293.15,297.15,293.11511056756865,293.15,297.15,293.1217073609561,293.15,297.15,293.1114844608757
2399970,855.6267155763572,0.0,29.36147498388621,18496.043762925012,38.847501176872285,0.011579707040377476,0.002211891857054836,293.15,297.15,293.11554198599094,293.15,297.15,293.09482714484625,293.15,297.15,293.10668896857743,293.15,297.15,293.1164935590902,293.15,297.15,293.103781239691
2400000,855.6233639583479,0.0,29.36147498388621,18603.938364801612,39.1292580695734,0.011580578936465531,0.002211891857054836,293.15,297.15,293.1090236626389,293.15,297.15,293.0833978020088,293.15,297.15,293.0990883248687,293.15,297.15,293.11149600057973,293.15,297.15,293.0964929128536
2400030,855.6200203548495,0.0,29.36147498388621,18723.684890616132,39.433271633024084,0.01158143913720343,0.002211891857054836,293.15,297.15,293.1029708371874,293.15,297.15,293.07242396662417,293.15,297.15,293.0923510938892,293.15,297.15,293.10676715582946,293.15,297.15,293.08969557388076
2400060,855.6166808691985,0.0,29.36147498388621,18853.829634065132,39.757287780560546,0.011582287181698871,0.002211891857054836,293.15,297.15,293.0974302189767,293.15,297.15,293.0620235495577,293.15,297.15,293.08649215172045,293.15,297.15,293.10234576283295,293.15,297.15,293.08344640336753
2400090,855.6133414912691,0.0,29.36147498388621,18993.82482290509,40.100792228693386,0.011583122608441269,0.002211891857054836,293.15,297.15,293.092430025285,293.15,297.15,293.05229244870185,293.15,297.15,293.0815034127264,293.15,297.15,293.0982584859325,293.15,297.15,293.07778561942973
2400120,855.6099981022161,0.0,29.36147498388621,22053.355387686213,46.20707603144589,0.011583944955337674,0.002211891857054836,293.15,297.15,293.0879859765051,293.15,297.15,293.0433074948244,293.15,297.15,293.07736216986075,293.15,297.15,293.0945231715764,293.15,297.15,293.0727399859153
2400150,855.6066464763701,0.0,29.36147498388621,29060.96104589129,59.30658685452362,0.011584753759750325,0.002211891857054836,293.15,297.15,293.08410161163806,293.15,297.15,293.035181436904,293.15,297.15,293.07403491070295,293.15,297.15,293.0911498084646,293.15,297.15,293.06833354788637
2400180,855.6032822852741,0.0,29.36147498388621,33308.59936248753,66.21045506301193,0.011585548558535438,0.002211891857054836,293.15,297.15,293.080796781502,293.15,297.15,293.02859656379246,293.15,297.15,293.07157478873484,293.15,297.15,293.08816098281096,293.15,297.15,293.0647628508551
2400210,855.5999011003777,0.0,29.36147498388621,34433.32669038291,67.26019274795352,0.011586328888083065,0.002211891857054836,293.15,297.15,293.07826544050243,293.15,297.15,293.02534465504795,293.15,297.15,293.07050039833246,293.15,297.15,293.0857085836032,293.15,297.15,293.0628066447588
2400240,855.5964983954759,0.0,29.36147498388621,34418.9294402988,66.51396074784769,0.011587094284358317,0.002211891857054836,293.15,297.15,293.0771170419624,293.15,297.15,293.02748672657617,293.15,297.15,293.07204129532977,293.15,297.15,293.0842543608134,293.15,297.15,293.0637539145431
