time,PriceElectricPowerConstant,PriceElectricPowerDynamic,PriceElectricPowerHighlyDynamic,PriceDistrictHeatingPower,LowerSetp[1]old,LowerSetp[1],UpperSetp[1],UpperCO2[1],pAtm,lon,lat,TDewPoi,HDirNor,HDifHor,HGloHor,relHum,nTot,ceiHei,winSpe,winDir,nOpa,TBlaSky,HHorIR,cloTim,solZen,solAlt,solDec,solTim,solHouAng,TDryBul,TWetBul,InternalGainsRad[1],Occupancy[1],InternalGainsLat[1],InternalGainsCon[1],EmissionsElectricPower,EmissionsDistrictHeatingPower,EmissionsGasPower,EmissionsBiomassPower,EmissionsSolarThermalPower
2/12/1970 9:00,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.25,39.33262712,13.94277597,11.9695776,0.94,0.7,1200,2.7,3.665191429,0.5,255.8677666,243,3661200,1.429846205,0.140950122,-0.249649335,3659764.962,263.0040258,268.95,268.6772305,17299.2,450,8649.6,17299.2,0.209,0.1163,0.2,0,0
2/12/1970 9:15,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.25,83.90545551,23.74031047,25.55903651,0.9375,0.65,1200,2.498869485,3.665191429,0.45,255.6698148,242.3167614,3662100,1.402407362,0.168388965,-0.249591641,3660664.957,263.0694753,269,268.7150813,20035.84045,521,10017.92065,20035.84045,0.209,0.1163,0.2,0,0
2/12/1970 9:30,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.2479167,141,33,45,0.935,0.6,1200,2.299485294,3.665191429,0.4,255.4790761,241.5871212,3663000,1.376460574,0.194335753,-0.24953394,3661564.953,263.1349248,269.05,268.7528677,20892.1602,544,10446.0801,20892.1602,0.209,0.1163,0.2,0,0
2/12/1970 9:45,0.04281,0.05253,0.05733,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.246875,207.077357,41.80600649,69.8501172,0.9325,0.55,1200,2.100358456,3.665191429,0.35,255.2835642,240.8139205,3663900,1.352121403,0.218674923,-0.249476231,3662464.948,263.2003744,269.1,268.7905898,21117.4391,549,10558.71955,21117.4391,0.209,0.1163,0.2,0,0
2/12/1970 10:00,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.25,277.9548729,51.0974026,97.70483231,0.93,0.5,1200,1.9,3.665191429,0.3,255.0711338,240,3664800,1.329504906,0.24129142,-0.249418515,3663364.944,263.2658239,269.15,268.8282472,21520.6383,560,10760.31915,21520.6383,0.209,0.1163,0.2,0,0
2/12/1970 10:15,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.2574219,349.6049523,60.0900974,125.9571313,0.92890625,0.425,4450,1.613235294,3.61064989,0.25,254.8287586,238.8504464,3665700,1.308724383,0.262071943,-0.249360792,3664264.939,263.3312734,269.2,268.8723467,22411.5199,583,11205.75995,22411.5199,0.209,0.1163,0.2,0,0
2/12/1970 10:30,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.271875,418,68,152,0.92875,0.325,11600,1.261764706,3.490658504,0.2,254.5438064,237.3511905,3666600,1.289889896,0.280906431,-0.249303062,3665164.935,263.3967229,269.25,268.9207674,23301.1197,606,11650.55985,23301.1197,0.209,0.1163,0.2,0,0
2/12/1970 10:45,0.04281,0.05253,0.05566,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.3003906,487.0194281,70.13680387,175.8928833,0.92671875,0.2375,18750,1.004411765,3.370667118,0.15,254.2043691,235.9263393,3667500,1.273106572,0.297689755,-0.249245324,3666064.93,263.4621725,269.3,268.9604611,24270.07805,632,12135.0386,24270.07805,0.209,0.1163,0.2,0,0
2/12/1970 11:00,0.04281,0.05253,0.05093,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.35,556.7101415,65.67433414,199.22854,0.92,0.2,22000,1,3.316125579,0.1,253.7981619,235,3668400,1.258472742,0.312323585,-0.249187579,3666964.926,263.527622,269.35,268.978227,25852.15925,673,12926.0792,25852.15925,0.209,0.1163,0.2,0,0
2/12/1970 11:15,0.04281,0.05253,0.05093,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.4335938,617.2957842,59.62469734,221.6999266,0.90671875,0.2,22000,1.175,3.316125579,0.075,253.7141938,235.4017857,3669300,1.246077975,0.324718352,-0.249129826,3667864.922,263.5930716,269.5203125,269.0826462,26851.8417,699,13425.92085,26851.8417,0.209,0.1163,0.2,0,0
2/12/1970 11:30,0.04281,0.05253,0.05093,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.54375,659,57,243,0.88875,0.2,22000,1.35,3.316125579,0.083333333,254.1526556,237.0238095,3670200,1.236001098,0.334795229,-0.249072067,3668764.918,263.6585211,269.8625,269.3306813,26808.32,698,13404.16,26808.32,0.209,0.1163,0.2,0,0
2/12/1970 11:45,0.04281,0.05253,0.05093,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.6570313,682.0966365,58.57049971,261.9705388,0.86890625,0.2,22000,1.525,3.316125579,0.1,254.7401639,238.8839286,3671100,1.228308293,0.342488034,-0.2490143,3669664.914,263.7239707,270.2734375,269.6326902,26620.15975,693,13310.07945,26620.15975,0.209,0.1163,0.2,0,0
2/12/1970 12:00,0.04281,0.05253,0.05002,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.75,696.3363137,61.01285798,277.9760345,0.85,0.2,22000,1.7,3.316125579,0.1,255.1168524,240,3672000,1.223051391,0.347744936,-0.248956525,3670564.91,263.7894202,270.65,269.9018432,27069.44,704,13534.72,27069.44,0.209,0.1163,0.2,0,0
2/12/1970 12:15,0.04281,0.05253,0.05002,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.825,706.1578341,63.19878726,291.4935129,0.8325,0.2,22000,1.875,3.316125579,0.075,255.1752744,240.1278409,3672900,1.220266454,0.350529873,-0.248898744,3671464.906,263.8548698,270.975,270.124844,27304.96225,711,13652.4807,27304.96225,0.209,0.1163,0.2,0,0
2/12/1970 12:30,0.04281,0.05253,0.05002,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.9,716,64,303,0.815,0.2,22000,2.05,3.316125579,0.041666667,255.1075874,239.9242424,3673800,1.219972754,0.350823572,-0.248840955,3672364.903,263.9203194,271.3,270.3445646,26506.24105,690,13253.1201,26506.24105,0.209,0.1163,0.2,0,0
2/12/1970 12:45,0.04281,0.05253,0.05002,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.975,728.1438316,62.90198651,312.0086747,0.7975,0.2,22000,2.225,3.316125579,0.0125,255.050062,239.7585227,3674700,1.222172212,0.348624115,-0.248783158,3673264.899,263.985769,271.625,270.5609437,25459.2,663,12729.6,25459.2,0.209,0.1163,0.2,0,0
2/12/1970 13:00,0.04281,0.05253,0.04959,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.05,740.3847948,60.8392054,317.8631325,0.78,0.2,22000,2.4,3.316125579,0,255.1977642,240,3675600,1.226849335,0.343946992,-0.248725355,3674164.896,264.0512186,271.95,270.7739185,27816.41065,724,13908.2049,27816.41065,0.209,0.1163,0.2,0,0
2/12/1970 13:15,0.04281,0.05253,0.04959,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.1390625,750.4333605,58.85682159,320.7860241,0.76078125,0.184375,22000,2.575,3.452479427,0,255.5235705,241.1477273,3676500,1.233971669,0.336824658,-0.248667544,3675064.892,264.1166682,272.275,270.9739206,28105.1905,731,14052.59525,28105.1905,0.209,0.1163,0.2,0,0
2/12/1970 13:30,0.04281,0.05253,0.04959,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.2375,756,58,321,0.74125,0.15,22000,2.75,3.752457892,0,255.8516074,242.9090909,3677400,1.243490719,0.327305608,-0.248609725,3675964.889,264.1821178,272.6,271.1682664,28132.15845,732,14066.0788,28132.15845,0.209,0.1163,0.2,0,0
2/12/1970 13:45,0.04281,0.05253,0.04959,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.3171875,753.3731898,58.86390399,318.7148663,0.72609375,0.115625,22000,2.925,4.052436357,0,256.1752962,244.4659091,3678300,1.255343284,0.315453043,-0.2485519,3676864.886,264.2475674,272.925,271.3836994,26904.319,700,13452.1595,26904.319,0.209,0.1163,0.2,0,0
2/12/1970 14:00,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.35,742.7660061,60.6660628,313.8059086,0.72,0.1,22000,3.1,4.188790205,0,256.4880391,245,3679200,1.269453104,0.301343223,-0.248494067,3677764.882,264.313017,273.25,271.6489204,25576.9607,666,12788.48035,25576.9607,0.209,0.1163,0.2,0,0
2/12/1970 14:15,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.3171875,727.7758194,62.38519022,305.9939965,0.72,0.1,22000,3.2275,4.188790205,0,256.6170039,244.75,3680100,1.285732726,0.285063601,-0.248436227,3678664.879,264.3784666,273.3955882,271.7833545,25186.5608,655,12593.2804,25186.5608,0.209,0.1163,0.2,0,0
2/12/1970 14:30,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.2375,712,63,295,0.72,0.1,22000,3.29,4.188790205,0,256.4975579,244.5,3681000,1.30408548,0.266710847,-0.248378379,3679564.876,264.4439162,273.2882353,271.6842296,25092.4794,653,12546.2397,25092.4794,0.209,0.1163,0.2,0,0
2/12/1970 14:45,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.1390625,695.9606952,62.4609375,281.836602,0.72,0.1,22000,3.3325,4.188790205,0,256.2853922,244.25,3681900,1.324407445,0.246388882,-0.248320525,3680464.873,264.5093659,273.0867647,271.4981509,23789.4413,619,11894.72065,23789.4413,0.209,0.1163,0.2,0,0
2/12/1970 15:00,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,269.05,677.9480328,61.42361111,266.9923543,0.72,0.1,22000,3.4,4.188790205,0,256.1361638,244,3682800,1.346589351,0.224206976,-0.248262663,3681364.87,264.5748155,272.95,271.3717972,23230.721,604,11615.3605,23230.721,0.209,0.1163,0.2,0,0
2/12/1970 15:15,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.975,658.211354,59.92447917,249.4019294,0.72,0.1,22000,3.497613636,4.188790205,0,256.0714298,243.75,3683700,1.370518307,0.200278019,-0.248204793,3682264.868,264.6402651,272.8997587,271.3253728,22887.6797,596,11443.83985,22887.6797,0.209,0.1163,0.2,0,0
2/12/1970 15:30,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.9,637,58,228,0.72,0.1,22000,3.598636364,4.188790205,0,256.0079227,243.5,3684600,1.396079341,0.174716986,-0.248146917,3683164.865,264.7057148,272.8508272,271.2801547,22318.0794,581,11159.0397,22318.0794,0.209,0.1163,0.2,0,0
2/12/1970 15:45,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.825,610.3294547,55.85677083,204.2189141,0.72,0.1,22000,3.700340909,4.188790205,0,255.9440252,243.25,3685500,1.423156693,0.147639634,-0.248089033,3684064.862,264.7711644,272.8014821,271.2345504,20184.31845,525,10092.1588,20184.31845,0.209,0.1163,0.2,0,0
2/12/1970 16:00,0.04281,0.05253,0.05031,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.75,574.827457,53.40972222,180.2465616,0.72,0.1,22000,3.8,4.188790205,0,255.8781209,243,3686400,1.451634876,0.119161451,-0.248031142,3684964.86,264.8366141,272.75,271.1869669,19188.4797,499,9594.23985,19188.4797,0.209,0.1163,0.2,0,0
2/12/1970 16:15,0.04281,0.05253,0.05031,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.675,531.6617308,50.2578125,156.1509284,0.717265625,0.1,22000,3.911221591,4.161519435,0,255.8170861,242.75,3687300,1.481399476,0.089396851,-0.247973243,3685864.857,264.9020638,272.7037109,271.1286355,17932.8002,467,8966.4001,17932.8002,0.209,0.1163,0.2,0,0
2/12/1970 16:30,0.04281,0.05253,0.05031,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.6,482,46,132,0.711875,0.1,22000,4.023863636,4.101523742,0,255.7534838,242.5,3688200,1.512337726,0.058458601,-0.247915338,3686764.855,264.9675135,272.6546875,271.0527683,15585.28125,405,7792.640625,15585.28125,0.209,0.1163,0.2,0,0
2/12/1970 16:45,0.04281,0.05253,0.05031,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.525,413.1795571,40.84007353,107.5268817,0.708046875,0.1,22000,4.099573864,4.041528049,0,255.6642323,242.25,3689100,1.544338859,0.026457468,-0.247857425,3687664.853,265.0329631,272.5783203,270.9606881,11082.2405,288,5541.12025,11082.2405,0.209,0.1163,0.2,0,0
2/12/1970 17:00,0.04281,0.05253,0.05408,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.45,324.082644,35.35130719,82.72759857,0.71,0.1,22000,4.1,4.01425728,0,255.5262562,242,3690000,1.577294264,-0.006497937,-0.247799504,3688564.85,265.0984128,272.45,270.8534413,6709.758475,174,3354.87928,6709.758475,0.209,0.1163,0.2,0,0
2/12/1970 17:15,0.04281,0.05253,0.05408,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.4,233.1944089,29.68688725,58.06451613,0.720488281,0.115625,22000,3.991051136,4.01425728,0,255.3223585,241.3867188,3690900,1.611097465,-0.040301138,-0.247741577,3689464.848,265.1638625,272.2451172,270.722795,4628.478905,120,2314.239495,4628.478905,0.209,0.1163,0.2,0,0
2/12/1970 17:30,0.04281,0.05253,0.05408,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.3833333,159,24,34,0.73671875,0.15,22000,3.801136364,4.01425728,0,255.0724478,240.28125,3691800,1.645643947,-0.07484762,-0.247683642,3690364.846,265.2293122,271.9828125,270.5688732,4071.6785,106,2035.83925,4071.6785,0.209,0.1163,0.2,0,0
2/12/1970 17:45,0.04281,0.05253,0.05408,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.375,100.5829989,17.07352941,15.40625,0.754589844,0.184375,22000,3.585653409,4.01425728,0,254.8091119,239.0351563,3692700,1.680830841,-0.110034514,-0.2476257,3691264.844,265.2947619,271.7041016,270.4057654,3494.399895,91,1747.19999,3494.399895,0.209,0.1163,0.2,0,0
2/12/1970 18:00,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.35,49.65711009,9.176470588,5.194444444,0.77,0.2,22000,3.4,4.01425728,0,254.5649548,238,3693600,1.716556491,-0.145760164,-0.24756775,3692164.842,265.3602116,271.45,270.2497041,2395.90265,62,1197.951325,2395.90265,0.209,0.1163,0.2,0,0
2/12/1970 18:15,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.303125,13.65266628,2.691176471,0.885416667,0.782582031,0.2,22000,3.249190341,4.01425728,0,254.3422078,237.2304688,3694500,1.752719911,-0.181923584,-0.247509794,3693064.841,265.4256613,271.2241797,270.1032007,1954.513885,50,977.256985,1954.513885,0.209,0.1163,0.2,0,0
2/12/1970 18:30,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.25,0,0,0,0.79490625,0.2,22000,3.100113636,4.01425728,0,254.1204307,236.5104167,3695400,1.789220139,-0.218423812,-0.24745183,3693964.839,265.4911111,271.0009375,269.9561143,1680.94079,43,840.470395,1680.94079,0.209,0.1163,0.2,0,0
2/12/1970 18:45,0.04281,0.05253,0.05761,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.196875,0,0,0,0.807277344,0.2,22000,2.950980114,4.01425728,0,253.8982303,235.7851563,3696300,1.825955498,-0.255159171,-0.247393859,3694864.837,265.5565608,270.7772266,269.8072009,1601.506505,41,800.753261,1601.506505,0.209,0.1163,0.2,0,0
2/12/1970 19:00,0.04281,0.05253,0.04998,0.0828,294.15,295.15,299.15,1000,101325,0.221133216,0.970926663,268.15,0,0,0,0.82,0.2,22000,2.8,4.01425728,0,253.674211,235,3697200,1.862822767,-0.292026441,-0.24733588,3695764.836,265.6220105,270.55,269.6550908,1173.534735,30,586.7673675,1173.534735,0.209,0.1163,0.2,0,0
2/12/1970 19:15,0.04281,0.05253,0.04998,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,268.125,0,0,0,0.83575,0.2,22000,2.6165625,4.068798819,0,253.4269332,234,3698100,1.899716261,-0.328919934,-0.247277894,3696664.834,265.6874603,270.2925,269.4873079,917.7600025,23,458.8800055,917.7600025,0.209,0.1163,0.2,0,0
2/12/1970 19:30,0.04281,0.05253,0.04998,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,268.1166667,0,0,0,0.854,0.2,22000,2.405,4.188790205,0,253.1601158,232.8333333,3699000,1.936526817,-0.36573049,-0.247219901,3697564.833,265.75291,270.01,269.305321,766.352605,19,383.1763195,766.352605,0.209,0.1163,0.2,0,0
2/12/1970 19:45,0.04281,0.05253,0.04998,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,268.1,0,0,0,0.87025,0.2,22000,2.2159375,4.308781591,0,252.9101111,231.75,3699900,1.973140705,-0.402344378,-0.247161901,3698464.832,265.8183598,269.7475,269.1302471,693.3926,18,346.6963,693.3926,0.209,0.1163,0.2,0,0
2/12/1970 20:00,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,268.05,0,0,0,0.88,0.2,22000,2.1,4.36332313,0,252.7132872,231,3700800,2.009438445,-0.438642118,-0.247103894,3699364.831,265.8838095,269.55,268.9852509,561.273581,14,280.6367905,561.273581,0.209,0.1163,0.2,0,0
2/12/1970 20:15,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.975,0,0,0,0.885,0.2,22000,2.0909375,4.36332313,0,252.5551816,230.5,3701700,2.045293562,-0.474497235,-0.247045879,3700264.829,265.9492593,269.4,268.8631354,255.7593645,6,127.8796865,255.7593645,0.209,0.1163,0.2,0,0
2/12/1970 20:30,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.9,0,0,0,0.89,0.2,22000,2.155,4.36332313,0,252.3970869,230,3702600,2.080571277,-0.50977495,-0.246987857,3701164.828,266.0147091,269.25,268.7406201,234.021116,6,117.010558,234.021116,0.209,0.1163,0.2,0,0
2/12/1970 20:45,0.04281,0.05253,0.04596,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.825,0,0,0,0.895,0.2,22000,2.2415625,4.36332313,0,252.2390032,229.5,3703500,2.115127196,-0.54433087,-0.246929828,3702064.828,266.0801589,269.1,268.617708,212.2867265,5,106.143359,212.2867265,0.209,0.1163,0.2,0,0
2/12/1970 21:00,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.75,0,0,0,0.9,0.2,22000,2.3,4.36332313,0,252.0809304,229,3704400,2.148806024,-0.578009698,-0.246871791,3702964.827,266.1456086,268.95,268.4944019,190.4140845,4,95.20704225,190.4140845,0.209,0.1163,0.2,0,0
2/12/1970 21:15,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.675,0,0,0,0.905,0.2,22000,2.32546875,4.36332313,0,251.9228686,228.5,3705300,2.181440403,-0.610644076,-0.246813748,3703864.826,266.2110584,268.8,268.3707048,167.9039935,4,83.952001,167.9039935,0.209,0.1163,0.2,0,0
2/12/1970 21:30,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.6,0,0,0,0.91,0.2,22000,2.34875,4.36332313,0,251.7648178,228,3706200,2.21284999,-0.642053663,-0.246755697,3704764.825,266.2765082,268.65,268.2466197,145.317122,3,72.658561,145.317122,0.209,0.1163,0.2,0,0
2/12/1970 21:45,0.04281,0.05253,0.0416,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.525,0,0,0,0.915,0.2,22000,2.37265625,4.36332313,0,251.6067779,227.5,3707100,2.242840943,-0.672044617,-0.246697639,3705664.825,266.341958,268.5,268.1221493,120.8371178,3,60.4185593,120.8371178,0.209,0.1163,0.2,0,0
2/12/1970 22:00,0.04281,0.05253,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.45,0,0,0,0.92,0.2,22000,2.4,4.36332313,0,251.4487491,227,3708000,2.271206021,-0.700409694,-0.246639573,3706564.824,266.4074078,268.35,267.9972967,47.19744,1,23.59872,47.19744,0.209,0.1163,0.2,0,0
2/12/1970 22:15,0.04281,0.03857,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.375,0,0,0,0.925,0.2,22000,2.448125,4.472406208,0,251.3258669,226.4375,3708900,2.297725564,-0.726929237,-0.246581501,3707464.824,266.4728577,268.2375,267.9089058,45.6767985,1,22.83839925,45.6767985,0.209,0.1163,0.2,0,0
2/12/1970 22:30,0.04281,0.03857,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.2916667,0,0,0,0.93,0.2,22000,2.515,4.71238898,0,251.2244714,225.75,3709800,2.32216966,-0.751373333,-0.246523421,3708364.823,266.5383075,268.15,267.8448227,51.740163,1,25.8700815,51.740163,0.209,0.1163,0.2,0,0
2/12/1970 22:45,0.04281,0.03857,0.04396,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.1875,0,0,0,0.935,0.2,22000,2.574375,4.952371753,0,251.0713827,224.9375,3710700,2.344301777,-0.77350545,-0.246465334,3709264.823,266.6037573,268.0125,267.7312754,57.803519,1,28.9017595,57.803519,0.209,0.1163,0.2,0,0
2/12/1970 23:00,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,267.05,0,0,0,0.94,0.2,22000,2.6,5.061454831,0,250.7934483,224,3711600,2.363884113,-0.793087786,-0.246407239,3710164.823,266.6692071,267.75,267.4941207,63.8668835,1,31.9334409,63.8668835,0.209,0.1163,0.2,0,0
2/12/1970 23:15,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.8488281,0,0,0,0.945,0.2265625,22000,2.574375,5.061454831,0,250.4187653,222.921875,3712500,2.380684751,-0.809888424,-0.246349138,3711064.823,266.734657,267.4,267.1699187,69.9302395,1,34.96511805,69.9302395,0.209,0.1163,0.2,0,0
2/12/1970 23:30,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.5802083,0,0,0,0.95,0.2875,22000,2.515,5.061454831,0,250.0284224,221.7083333,3713400,2.394486475,-0.823690148,-0.246291029,3711964.823,266.8001068,267.05,266.8448582,75.989762,1,37.994881,75.989762,0.209,0.1163,0.2,0,0
2/12/1970 23:45,0.04281,0.03857,0.04151,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,266.2714844,0,0,0,0.955,0.3546875,22000,2.448125,5.061454831,0,249.6287783,220.390625,3714300,2.405096759,-0.834300433,-0.246232913,3712864.823,266.8655567,266.7,266.5189524,82.053118,2,41.026559,82.053118,0.209,0.1163,0.2,0,0
2/13/1970 0:00,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,265.95,0,0,0,0.96,0.4,22000,2.4,5.061454831,0,249.2261982,219,3715200,2.412358096,-0.841561769,-0.24617479,3713764.823,266.9310065,266.35,266.1922146,88.1164825,2,44.0582404,88.1164825,0.209,0.1163,0.2,0,0
2/13/1970 0:15,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,265.6288906,0,0,0,0.964140625,0.425,22000,2.376875,5.061454831,0,248.8237444,217.5442708,3716100,2.416157502,-0.845361176,-0.246116659,3714664.823,266.9964564,266,265.8613304,94.1798385,2,47.08991925,94.1798385,0.209,0.1163,0.2,0,0
2/13/1970 0:30,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,265.304125,0,0,0,0.966875,0.45,22000,2.36,5.061454831,0,248.4204744,216.0347222,3717000,2.416433948,-0.845637621,-0.246058521,3715564.823,267.0619063,265.65,265.5244376,100.2431945,2,50.1215981,100.2431945,0.209,0.1163,0.2,0,0
2/13/1970 0:45,0.04281,0.03857,0.03729,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,264.9772969,0,0,0,0.968671875,0.475,22000,2.338125,5.061454831,0,248.0167592,214.5078125,3717900,2.413182571,-0.842386244,-0.246000377,3716464.824,267.1273561,265.3,265.1836126,106.3065633,2,53.1532812,106.3065633,0.209,0.1163,0.2,0,0
2/13/1970 1:00,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,264.65,0,0,0,0.97,0.5,22000,2.3,5.061454831,0,247.6129709,213,3718800,2.40645501,-0.835658684,-0.245942224,3717364.824,267.192806,264.95,264.8407821,112.3699235,2,56.1849609,112.3699235,0.209,0.1163,0.2,0,0
2/13/1970 1:15,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,264.2590313,0,0,0,0.97046875,0.525,22000,2.25,5.061454831,0,247.164644,211.21875,3719700,2.396355801,-0.825559474,-0.245884065,3718264.825,267.2582559,264.5682692,264.4631244,118.4332795,3,59.21663975,118.4332795,0.209,0.1163,0.2,0,0
2/13/1970 1:30,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,263.81775,0,0,0,0.97,0.55,22000,2.2,5.061454831,0,246.6847748,209.3194444,3720600,2.383035407,-0.81223908,-0.245825899,3719164.825,267.3237058,264.1653846,264.061071,124.4966355,3,62.24831945,124.4966355,0.209,0.1163,0.2,0,0
2/13/1970 1:45,0.04281,0.03857,0.0328,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,263.4425938,0,0,0,0.96953125,0.575,22000,2.15,5.061454831,0,246.2599602,208.0104167,3721500,2.366680974,-0.795884647,-0.245767725,3720064.826,267.3891557,263.8048077,263.7011068,130.56,3,65.28,130.56,0.209,0.1163,0.2,0,0
2/13/1970 2:00,0.04281,0.03857,0.02971,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,263.25,0,0,0,0.97,0.6,22000,2.1,5.061454831,0,245.9768303,208,3722400,2.347506052,-0.776709725,-0.245709544,3720964.827,267.4546056,263.55,263.4494408,136.6233645,3,68.311678,136.6233645,0.209,0.1163,0.2,0,0
2/13/1970 2:15,0.04281,0.03857,0.02971,0.0828,288.15,292.15,299.15,1000,101325,0.221133216,0.970926663,263.3177734,0,0,0,0.97203125,0.625,22000,2.05,5.061454831,0.029296875,246.3641456,209.8353365,3723300,2.325740487,-0.75494416,-0.245651356,3721864.828,267.5200555,263.5358173,263.4421529,142.686712,3,71.343356,142.686712,0.209,0.1163,0.2,0,0
